iter	Passed	Remaining
253	2533	15700
254	2539	15663
255	2544	15627
256	2550	15590
257	2556	15554
258	2561	15517
259	2574	15523
260	2580	15490
261	2585	15456
262	2591	15420
263	2596	15381
264	2601	15345
265	2607	15311
266	2613	15278
267	2620	15251
268	2627	15229
269	2634	15201
270	2639	15165
271	2646	15137
272	2652	15105
273	2657	15073
274	2663	15043
275	2670	15017
276	2676	14984
277	2683	14960
278	2689	14933
279	2695	14902
280	2702	14878
281	2708	14847
282	2714	14818
283	2720	14787
284	2726	14760
285	2734	14742
286	2741	14721
287	2747	14693
288	2752	14658
289	2758	14627
290	2764	14598
291	2769	14568
292	2775	14541
293	2781	14513
294	2786	14482
295	2792	14451
296	2798	14423
297	2801	14383
298	2816	14403
299	2823	14382
300	2831	14363
301	2836	14334
302	2843	14313
303	2849	14286
304	2855	14256
305	2860	14225
306	2866	14199
307	2871	14171
308	2876	14140
309	2882	14112
310	2887	14082
311	2892	14052
312	2897	14023
313	2903	14000
314	2908	13972
315	2916	13956
316	2922	13930
317	2927	13903
318	2933	13876
319	2938	13848
320	2947	13838
321	2953	13812
322	2958	13785
323	2964	13760
324	2970	13735
325	2975	13709
326	2981	13686
327	2987	13661
328	2992	13635
329	2999	13616
330	3007	13603
331	3020	13608
332	3032	13612
333	3044	13616
334	3058	13632
335	3066	13615
336	3072	13593
337	3078	13572
338	3085	13552
339	3093	13538
340	3099	13515
341	3104	13489
342	3110	13466
343	3116	13443
344	3121	13417
345	3126	13392
346	3132	13368
347	3138	13345
348	3143	13320
349	3149	13300
350	3155	13277
351	3160	13252
352	3166	13230
353	3172	13208
354	3177	13185
355	3183	13164
356	3189	13140
357	3194	13116
358	3199	13092
359	3205	13071
360	3211	13052
361	3217	13031
362	3223	13008
363	3228	12985
364	3235	12970
365	3241	12948
366	3246	12924
367	3252	12903
368	3259	12887
369	3265	12867
370	3270	12845
371	3277	12828
372	3283	12808
373	3288	12786
374	3300	12789
375	3316	12805
376	3328	12810
377	3337	12801
378	3347	12797
379	3363	12817
380	3372	12808
381	3379	12793
382	3392	12798
383	3406	12810
384	3422	12827
385	3435	12834
386	3447	12835
387	3458	12833
388	3470	12838
389	3480	12834
390	3491	12833
391	3510	12859
392	3518	12848
393	3526	12835
394	3536	12830
395	3559	12872
396	3570	12868
397	3578	12857
398	3590	12860
399	3601	12855
400	3612	12854
401	3624	12857
402	3636	12859
403	3648	12858
404	3661	12865
405	3676	12877
406	3690	12883
407	3711	12918
408	3726	12929
409	3736	12921
410	3745	12913
411	3757	12912
412	3765	12902
413	3775	12894
414	3785	12887
415	3802	12905
416	3813	12903
417	3822	12894
418	3831	12884
419	3839	12872
420	3852	12876
421	3863	12872
422	3872	12863
423	3880	12849
424	3891	12844
425	3904	12851
426	3913	12838
427	3924	12838
428	3937	12839
429	3957	12865
430	3968	12863
431	3980	12861
432	3989	12853
433	4001	12851
434	4012	12849
435	4023	12847
436	4045	12878
437	4058	12878
438	4066	12867
439	4075	12857
440	4083	12842
441	4093	12836
442	4103	12828
443	4111	12814
444	4119	12801
445	4127	12788
446	4135	12776
447	4148	12777
448	4155	12762
449	4163	12748
450	4171	12735
451	4178	12720
452	4187	12709
453	4195	12697
454	4202	12681
455	4209	12666
456	4217	12652
457	4224	12637
458	4231	12621
459	4239	12607
460	4249	12600
461	4257	12587
462	4264	12573
463	4272	12558
464	4278	12542
465	4291	12544
466	4300	12533
467	4308	12521
468	4316	12508
469	4325	12496
470	4333	12483
471	4341	12473
472	4350	12461
473	4357	12448
474	4366	12437
475	4376	12431
476	4384	12419
477	4391	12402
478	4398	12388
479	4404	12368
480	4410	12349
481	4415	12329
482	4419	12307
483	4425	12289
484	4430	12267
485	4435	12246
486	4440	12226
487	4445	12206
488	4450	12186
489	4455	12165
490	4460	12146
491	4465	12126
492	4470	12105
493	4476	12087
494	4484	12075
495	4490	12058
496	4498	12047
497	4509	12044
498	4517	12031
499	4522	12011
500	4534	12011
501	4541	11995
502	4546	11977
503	4551	11957
504	4556	11938
505	4562	11920
506	4568	11902
507	4573	11883
508	4578	11865
509	4584	11846
510	4588	11826
511	4594	11809
512	4599	11789
513	4605	11774
514	4611	11756
515	4616	11737
516	4620	11717
517	4628	11705
518	4631	11682
519	4637	11663
520	4643	11648
521	4648	11630
522	4653	11612
523	4660	11597
524	4665	11578
525	4670	11560
526	4675	11542
527	4681	11526
528	4686	11507
529	4693	11495
530	4699	11479
531	4704	11461
532	4709	11443
533	4716	11428
534	4721	11410
535	4726	11393
536	4731	11376
537	4737	11359
538	4742	11342
539	4748	11325
540	4752	11306
541	4758	11289
542	4763	11273
543	4773	11268
544	4779	11251
545	4784	11234
546	4790	11217
547	4797	11205
548	4802	11187
549	4807	11170
550	4814	11158
551	4820	11141
552	4825	11125
553	4831	11111
554	4837	11096
555	4842	11079
556	4848	11063
557	4853	11047
558	4858	11030
559	4865	11016
560	4871	11001
561	4877	10986
562	4882	10971
563	4887	10954
564	4892	10937
565	4899	10923
566	4904	10907
567	4910	10892
568	4915	10875
569	4920	10859
570	4925	10843
571	4931	10828
572	4936	10812
573	4941	10796
574	4947	10781
575	4952	10765
576	4958	10749
577	4963	10734
578	4968	10718
579	4974	10703
580	4979	10688
581	4985	10672
582	4990	10656
583	4996	10642
584	5001	10626
585	5007	10613
586	5022	10618
587	5029	10607
588	5034	10591
589	5040	10576
590	5047	10565
591	5053	10550
592	5059	10536
593	5066	10525
594	5074	10515
595	5079	10500
596	5084	10484
597	5089	10469
598	5094	10453
599	5099	10437
600	5104	10421
601	5111	10408
602	5116	10393
603	5123	10382
604	5132	10375
605	5139	10362
606	5146	10351
607	5151	10337
608	5158	10324
609	5163	10309
610	5169	10296
611	5174	10281
612	5179	10267
613	5185	10252
614	5191	10239
615	5196	10224
616	5202	10210
617	5207	10195
618	5212	10180
619	5218	10167
620	5223	10153
621	5228	10138
622	5234	10124
623	5241	10113
624	5248	10103
625	5264	10107
626	5272	10099
627	5280	10090
628	5288	10081
629	5296	10072
630	5304	10063
631	5313	10055
632	5322	10048
633	5330	10037
634	5337	10028
635	5345	10018
636	5355	10013
637	5367	10011
638	5375	10001
639	5383	9992
640	5390	9982
641	5397	9971
642	5404	9960
643	5412	9950
644	5419	9940
645	5426	9929
646	5434	9919
647	5441	9908
648	5450	9901
649	5457	9891
650	5466	9883
651	5477	9878
652	5484	9869
653	5491	9858
654	5505	9859
655	5513	9849
656	5520	9839
657	5528	9829
658	5536	9820
659	5543	9810
660	5550	9798
661	5561	9795
662	5567	9782
663	5572	9768
664	5578	9756
665	5583	9742
666	5589	9729
667	5595	9716
668	5602	9706
669	5607	9692
670	5613	9678
671	5618	9665
672	5623	9651
673	5628	9636
674	5633	9623
675	5638	9608
676	5643	9594
677	5648	9580
678	5653	9566
679	5658	9552
680	5664	9541
681	5672	9532
682	5678	9518
683	5682	9504
684	5688	9491
685	5693	9477
686	5697	9463
687	5703	9449
688	5708	9436
689	5714	9425
690	5719	9411
691	5724	9398
692	5730	9385
693	5735	9371
694	5740	9358
695	5753	9357
696	5758	9344
697	5764	9331
698	5771	9321
699	5776	9309
700	5783	9297
701	5792	9290
702	5801	9283
703	5810	9276
704	5818	9268
705	5826	9259
706	5834	9251
707	5844	9245
708	5852	9236
709	5860	9228
710	5867	9218
711	5875	9209
712	5882	9199
713	5889	9189
714	5897	9180
715	5905	9171
716	5913	9162
717	5919	9151
718	5925	9139
719	5930	9126
720	5935	9112
721	5940	9099
722	5950	9093
723	5957	9083
724	5965	9076
725	5973	9067
726	5979	9056
727	5994	9057
728	6004	9051
729	6010	9039
730	6016	9028
731	6022	9018
732	6028	9006
733	6034	8993
734	6043	8987
735	6049	8975
736	6055	8964
737	6061	8952
738	6066	8940
739	6076	8933
740	6083	8924
741	6089	8912
742	6096	8903
743	6106	8896
744	6117	8892
745	6125	8884
746	6132	8873
747	6140	8865
748	6146	8855
749	6154	8846
750	6164	8840
751	6171	8830
752	6179	8821
753	6198	8828
754	6206	8820
755	6214	8812
756	6224	8806
757	6233	8798
758	6242	8791
759	6248	8780
760	6254	8769
761	6259	8757
762	6265	8745
763	6270	8732
764	6276	8721
765	6283	8711
766	6288	8699
767	6293	8686
768	6298	8674
769	6304	8663
770	6310	8650
771	6314	8638
772	6319	8625
773	6324	8612
774	6330	8601
775	6335	8589
776	6340	8577
777	6345	8564
778	6350	8551
779	6356	8540
780	6361	8527
781	6365	8514
782	6371	8503
783	6376	8490
784	6381	8478
785	6386	8466
786	6390	8453
787	6395	8440
788	6400	8428
789	6405	8416
790	6410	8404
791	6415	8391
792	6420	8379
793	6425	8367
794	6435	8361
795	6440	8350
796	6445	8337
797	6450	8325
798	6455	8313
799	6459	8300
800	6464	8288
801	6469	8276
802	6474	8264
803	6479	8252
804	6484	8241
805	6489	8228
806	6494	8216
807	6500	8206
808	6505	8194
809	6510	8182
810	6515	8170
811	6520	8158
812	6526	8147
813	6533	8139
814	6541	8131
815	6548	8121
816	6555	8111
817	6562	8102
818	6567	8091
819	6575	8083
820	6587	8080
821	6595	8071
822	6600	8060
823	6605	8048
824	6609	8036
825	6615	8024
826	6626	8021
827	6632	8009
828	6637	7998
829	6642	7986
830	6647	7975
831	6652	7964
832	6657	7952
833	6662	7940
834	6667	7929
835	6678	7925
836	6686	7916
837	6691	7904
838	6696	7893
839	6701	7882
840	6705	7869
841	6710	7858
842	6715	7846
843	6720	7835
844	6725	7823
845	6730	7812
846	6736	7801
847	6741	7790
848	6746	7779
849	6751	7767
850	6755	7756
851	6760	7744
852	6766	7733
853	6772	7723
854	6783	7720
855	6794	7714
856	6804	7709
857	6809	7698
858	6814	7687
859	6819	7676
860	6824	7664
861	6829	7653
862	6834	7642
863	6839	7630
864	6843	7619
865	6848	7608
866	6853	7596
867	6858	7585
868	6864	7575
869	6869	7564
870	6874	7552
871	6878	7541
872	6884	7530
873	6890	7521
874	6895	7510
875	6901	7500
876	6906	7489
877	6918	7486
878	6924	7475
879	6930	7466
880	6935	7455
881	6940	7444
882	6947	7435
883	6952	7424
884	6957	7413
885	6970	7411
886	6985	7410
887	6996	7405
888	7005	7399
889	7015	7393
890	7020	7383
891	7026	7372
892	7030	7361
893	7036	7350
894	7041	7340
895	7046	7329
896	7051	7318
897	7056	7308
898	7061	7297
899	7066	7286
900	7071	7275
901	7076	7264
902	7081	7254
903	7086	7243
904	7091	7232
905	7096	7221
906	7101	7210
907	7109	7202
908	7114	7193
909	7120	7183
910	7125	7172
911	7130	7161
912	7135	7151
913	7140	7140
914	7145	7129
915	7149	7118
916	7161	7114
917	7166	7103
918	7171	7093
919	7175	7082
920	7180	7071
921	7185	7060
922	7190	7050
923	7195	7039
924	7200	7029
925	7205	7018
926	7211	7009
927	7216	6999
928	7221	6988
929	7227	6978
930	7232	6968
931	7237	6957
932	7242	6947
933	7247	6937
934	7252	6926
935	7259	6918
936	7265	6908
937	7269	6897
938	7274	6887
939	7279	6877
940	7284	6866
941	7289	6856
942	7294	6845
943	7299	6835
944	7305	6826
945	7310	6815
946	7315	6805
947	7320	6795
948	7325	6785
949	7330	6775
950	7335	6764
951	7340	6754
952	7345	6744
953	7350	6733
954	7355	6723
955	7360	6713
956	7366	6704
957	7372	6694
958	7379	6687
959	7387	6679
960	7395	6671
961	7408	6669
962	7414	6659
963	7419	6649
964	7424	6639
965	7429	6629
966	7435	6620
967	7439	6609
968	7444	6599
969	7450	6589
970	7455	6579
971	7460	6570
972	7465	6560
973	7471	6550
974	7476	6540
975	7481	6530
976	7485	6520
977	7490	6510
978	7496	6500
979	7500	6490
980	7506	6480
981	7512	6472
982	7517	6462
983	7522	6452
984	7529	6443
985	7534	6434
986	7540	6425
987	7545	6415
988	7555	6409
989	7565	6403
990	7572	6395
991	7577	6385
992	7582	6375
993	7587	6365
994	7592	6356
995	7597	6346
996	7602	6336
997	7607	6327
998	7613	6317
999	7617	6307
1000	7623	6298
1001	7627	6288
1002	7632	6278
1003	7638	6268
1004	7651	6265
1005	7657	6257
1006	7663	6247
1007	7667	6237
1008	7673	6228
1009	7678	6218
1010	7683	6208
1011	7688	6199
1012	7693	6189
1013	7698	6179
1014	7703	6170
1015	7708	6160
1016	7713	6150
1017	7718	6141
1018	7723	6131
1019	7728	6121
1020	7733	6112
1021	7738	6103
1022	7743	6093
1023	7748	6083
1024	7753	6074
1025	7758	6064
1026	7764	6055
1027	7768	6045
1028	7776	6038
1029	7781	6028
1030	7786	6019
1031	7791	6009
1032	7795	5999
1033	7800	5990
1034	7805	5980
1035	7811	5971
1036	7816	5961
1037	7821	5952
1038	7826	5943
1039	7830	5933
1040	7835	5923
1041	7840	5914
1042	7845	5905
1043	7850	5895
1044	7855	5885
1045	7861	5877
1046	7866	5868
1047	7871	5858
1048	7876	5849
1049	7882	5840
1050	7893	5835
1051	7899	5827
1052	7905	5818
1053	7910	5808
1054	7916	5800
1055	7921	5791
1056	7926	5781
1057	7931	5772
1058	7937	5763
1059	7943	5755
1060	7949	5746
1061	7954	5737
1062	7959	5728
1063	7964	5718
1064	7970	5710
1065	7977	5702
1066	7982	5693
1067	7990	5686
1068	7999	5679
1069	8006	5672
1070	8014	5664
1071	8019	5655
1072	8024	5646
1073	8029	5637
1074	8034	5628
1075	8039	5618
1076	8044	5609
1077	8049	5600
1078	8054	5590
1079	8059	5581
1080	8064	5572
1081	8070	5564
1082	8075	5555
1083	8080	5546
1084	8086	5537
1085	8091	5528
1086	8095	5518
1087	8100	5509
1088	8105	5500
1089	8110	5491
1090	8115	5481
1091	8119	5472
1092	8124	5463
1093	8135	5458
1094	8140	5449
1095	8145	5440
1096	8150	5431
1097	8155	5421
1098	8160	5412
1099	8165	5404
1100	8170	5395
1101	8175	5385
1102	8180	5377
1103	8186	5368
1104	8192	5360
1105	8197	5351
1106	8201	5342
1107	8206	5332
1108	8211	5323
1109	8216	5314
1110	8221	5305
1111	8226	5296
1112	8233	5289
1113	8239	5280
1114	8243	5271
1115	8249	5262
1116	8254	5253
1117	8259	5245
1118	8264	5236
1119	8269	5227
1120	8274	5218
1121	8279	5209
1122	8284	5200
1123	8289	5191
1124	8294	5182
1125	8299	5174
1126	8304	5165
1127	8310	5157
1128	8315	5148
1129	8320	5139
1130	8326	5131
1131	8331	5122
1132	8336	5113
1133	8341	5104
1134	8346	5096
1135	8351	5087
1136	8357	5078
1137	8361	5070
1138	8366	5061
1139	8377	5056
1140	8383	5047
1141	8387	5038
1142	8392	5029
1143	8398	5021
1144	8403	5012
1145	8408	5003
1146	8413	4995
1147	8423	4989
1148	8430	4982
1149	8442	4977
1150	8451	4971
1151	8460	4964
1152	8470	4958
1153	8483	4954
1154	8498	4951
1155	8509	4946
1156	8520	4941
1157	8531	4935
1158	8542	4930
1159	8551	4924
1160	8561	4918
1161	8571	4912
1162	8581	4906
1163	8591	4900
1164	8601	4895
1165	8611	4889
1166	8631	4888
1167	8643	4884
1168	8655	4879
1169	8673	4877
1170	8686	4873
1171	8700	4869
1172	8715	4866
1173	8729	4862
1174	8747	4861
1175	8763	4858
1176	8780	4856
1177	8794	4852
1178	8803	4846
1179	8818	4842
1180	8830	4837
1181	8846	4834
1182	8889	4846
1183	8907	4844
1184	8925	4842
1185	8942	4840
1186	8952	4834
1187	8965	4830
1188	8975	4823
1189	8986	4818
1190	8993	4810
1191	9000	4802
1192	9006	4793
1193	9012	4785
1194	9019	4777
1195	9025	4769
1196	9030	4760
1197	9035	4751
1198	9041	4743
1199	9046	4734
1200	9052	4725
1201	9057	4717
1202	9063	4708
1203	9069	4700
1204	9074	4691
1205	9080	4683
1206	9085	4674
1207	9092	4666
1208	9098	4658
1209	9104	4650
1210	9118	4645
1211	9123	4637
1212	9131	4629
1213	9134	4620
1214	9141	4612
1215	9149	4604
1216	9154	4596
1217	9161	4588
1218	9168	4580
1219	9174	4572
1220	9181	4564
1221	9186	4555
1222	9191	4547
1223	9197	4538
1224	9202	4529
1225	9207	4521
1226	9214	4513
1227	9217	4503
1228	9222	4495
1229	9227	4486
1230	9232	4477
1231	9237	4468
1232	9242	4460
1233	9248	4451
1234	9255	4444
1235	9260	4435
1236	9265	4426
1237	9269	4417
1238	9274	4409
1239	9279	4400
1240	9284	4391
1241	9290	4383
1242	9295	4374
1243	9300	4366
1244	9306	4357
1245	9312	4349
1246	9317	4341
1247	9324	4333
1248	9329	4324
1249	9334	4316
1250	9348	4312
1251	9357	4304
1252	9365	4297
1253	9371	4289
1254	9376	4281
1255	9384	4273
1256	9389	4265
1257	9394	4256
1258	9399	4248
1259	9404	4239
1260	9411	4231
1261	9416	4223
1262	9421	4214
1263	9427	4206
1264	9433	4198
1265	9441	4191
1266	9449	4184
1267	9460	4177
1268	9470	4171
1269	9479	4165
1270	9489	4158
1271	9502	4153
1272	9538	4158
1273	9550	4153
1274	9558	4145
1275	9563	4137
1276	9569	4128
1277	9574	4120
1278	9579	4111
1279	9590	4105
1280	9598	4098
1281	9603	4090
1282	9610	4082
1283	9617	4074
1284	9622	4066
1285	9628	4057
1286	9633	4049
1287	9638	4040
1288	9643	4032
1289	9649	4024
1290	9654	4015
1291	9660	4007
1292	9664	3998
1293	9669	3990
1294	9674	3982
1295	9679	3973
1296	9684	3964
1297	9689	3956
1298	9694	3947
1299	9699	3939
1300	9704	3930
1301	9709	3922
1302	9715	3914
1303	9719	3905
1304	9724	3897
1305	9729	3888
1306	9734	3880
1307	9739	3872
1308	9744	3863
1309	9749	3855
1310	9754	3846
1311	9758	3838
1312	9770	3832
1313	9777	3824
1314	9784	3817
1315	9791	3809
1316	9800	3802
1317	9812	3796
1318	9822	3790
1319	9844	3788
1320	9850	3780
1321	9862	3774
1322	9878	3770
1323	9885	3763
1324	9900	3758
1325	9911	3752
1326	9925	3747
1327	9933	3740
1328	9942	3733
1329	9956	3728
1330	9967	3721
1331	9984	3717
1332	9992	3710
1333	10006	3705
1334	10015	3698
1335	10028	3693
1336	10038	3686
1337	10051	3681
1338	10061	3674
1339	10087	3673
1340	10094	3665
1341	10100	3657
1342	10106	3649
1343	10111	3641
1344	10117	3633
1345	10122	3624
1346	10129	3617
1347	10135	3609
1348	10140	3600
1349	10147	3592
1350	10152	3584
1351	10157	3576
1352	10162	3567
1353	10167	3559
1354	10172	3550
1355	10178	3542
1356	10182	3534
1357	10188	3526
1358	10193	3517
1359	10201	3510
1360	10208	3502
1361	10213	3494
1362	10218	3486
1363	10223	3477
1364	10228	3469
1365	10233	3460
1366	10238	3452
1367	10242	3444
1368	10248	3436
1369	10252	3427
1370	10258	3419
1371	10263	3411
1372	10269	3403
1373	10274	3394
1374	10280	3386
1375	10290	3380
1376	10298	3373
1377	10310	3366
1378	10321	3360
1379	10328	3353
1380	10334	3345
1381	10339	3336
1382	10345	3328
1383	10350	3320
1384	10354	3312
1385	10359	3303
1386	10366	3296
1387	10371	3287
1388	10377	3279
1389	10382	3271
1390	10389	3264
1391	10395	3256
1392	10401	3248
1393	10406	3239
1394	10412	3231
1395	10417	3223
1396	10422	3215
1397	10427	3207
1398	10433	3199
1399	10438	3191
1400	10443	3182
1401	10448	3174
1402	10453	3166
1403	10458	3158
1404	10462	3150
1405	10467	3141
1406	10475	3134
1407	10481	3126
1408	10486	3118
1409	10494	3111
1410	10499	3102
1411	10504	3094
1412	10510	3086
1413	10515	3078
1414	10520	3070
1415	10525	3062
1416	10529	3054
1417	10534	3046
1418	10540	3038
1419	10546	3030
1420	10552	3022
1421	10563	3016
1422	10568	3008
1423	10574	3000
1424	10580	2992
1425	10586	2984
1426	10591	2976
1427	10596	2968
1428	10601	2960
1429	10606	2952
1430	10614	2944
1431	10619	2936
1432	10624	2928
1433	10629	2920
1434	10634	2912
1435	10639	2904
1436	10643	2896
1437	10652	2888
1438	10657	2880
1439	10662	2872
1440	10666	2864
1441	10672	2856
1442	10677	2848
1443	10682	2840
1444	10686	2832
1445	10691	2824
1446	10696	2816
1447	10701	2808
1448	10706	2800
1449	10712	2792
1450	10718	2785
1451	10725	2777
1452	10730	2769
1453	10735	2761
1454	10741	2753
1455	10746	2745
1456	10750	2737
1457	10755	2729
1458	10760	2721
1459	10766	2713
1460	10771	2705
1461	10777	2698
1462	10786	2691
1463	10793	2683
1464	10798	2675
1465	10809	2669
1466	10814	2661
1467	10819	2653
1468	10825	2645
1469	10830	2637
1470	10834	2629
1471	10840	2621
1472	10845	2613
1473	10850	2605
1474	10855	2597
1475	10860	2590
1476	10865	2582
1477	10871	2574
1478	10876	2566
1479	10882	2558
1480	10890	2551
1481	10897	2544
1482	10910	2538
1483	10916	2530
1484	10921	2522
1485	10926	2514
1486	10931	2506
1487	10936	2498
1488	10941	2491
1489	10946	2483
1490	10951	2475
1491	10956	2467
1492	10961	2459
1493	10966	2451
1494	10971	2443
1495	10975	2435
1496	10981	2428
1497	10986	2420
1498	10991	2412
1499	10996	2404
1500	11001	2396
1501	11006	2388
1502	11011	2381
1503	11016	2373
1504	11021	2365
1505	11025	2357
1506	11031	2349
1507	11036	2341
1508	11040	2334
1509	11054	2328
1510	11060	2320
1511	11066	2312
1512	11071	2304
1513	11075	2297
1514	11080	2289
1515	11085	2281
1516	11090	2273
1517	11098	2266
1518	11106	2259
1519	11115	2252
1520	11122	2245
1521	11129	2237
1522	11138	2230
1523	11147	2223
1524	11156	2216
1525	11166	2209
1526	11174	2202
1527	11183	2195
1528	11190	2188
1529	11198	2181
1530	11207	2174
1531	11216	2167
1532	11224	2160
1533	11231	2152
1534	11236	2144
1535	11241	2137
1536	11247	2129
1537	11251	2121
1538	11256	2113
1539	11261	2106
1540	11266	2098
1541	11271	2090
1542	11276	2082
1543	11281	2075
1544	11292	2068
1545	11297	2060
1546	11302	2053
1547	11307	2045
1548	11312	2037
1549	11317	2029
1550	11328	2023
1551	11341	2016
1552	11347	2009
1553	11353	2001
1554	11361	1994
1555	11366	1986
1556	11372	1979
1557	11379	1972
1558	11386	1964
1559	11395	1957
1560	11401	1950
1561	11408	1942
1562	11414	1935
1563	11420	1927
1564	11429	1920
1565	11434	1912
1566	11439	1905
1567	11447	1898
1568	11453	1890
1569	11458	1882
1570	11463	1875
1571	11468	1867
1572	11473	1860
1573	11479	1852
1574	11484	1844
1575	11488	1837
1576	11493	1829
1577	11499	1821
1578	11504	1814
1579	11509	1806
1580	11515	1799
1581	11519	1791
1582	11524	1783
1583	11535	1776
1584	11541	1769
1585	11546	1761
1586	11551	1754
1587	11556	1746
1588	11561	1738
1589	11566	1731
1590	11572	1723
1591	11577	1716
1592	11581	1708
1593	11587	1700
1594	11592	1693
1595	11597	1685
1596	11601	1678
1597	11606	1670
1598	11611	1662
1599	11618	1655
1600	11623	1648
1601	11629	1640
1602	11634	1632
1603	11639	1625
1604	11644	1617
1605	11649	1610
1606	11654	1602
1607	11660	1595
1608	11665	1587
1609	11670	1580
1610	11680	1573
1611	11685	1565
1612	11690	1558
1613	11695	1550
1614	11699	1543
1615	11704	1535
1616	11709	1527
1617	11714	1520
1618	11719	1512
1619	11724	1505
1620	11729	1497
1621	11734	1490
1622	11740	1482
1623	11745	1475
1624	11751	1468
1625	11757	1460
1626	11765	1453
1627	11785	1447
1628	11791	1440
1629	11799	1433
1630	11805	1425
1631	11810	1418
1632	11816	1410
1633	11821	1403
1634	11826	1396
1635	11831	1388
1636	11836	1381
1637	11841	1373
1638	11846	1366
1639	11851	1358
1640	11857	1351
1641	11862	1343
1642	11867	1336
1643	11872	1328
1644	11876	1321
1645	11882	1313
1646	11887	1306
1647	11892	1298
1648	11897	1291
1649	11902	1284
1650	11907	1276
1651	11913	1269
1652	11918	1261
1653	11923	1254
1654	11928	1246
1655	11933	1239
1656	11940	1232
1657	11946	1224
1658	11951	1217
1659	11955	1209
1660	11960	1202
1661	11966	1195
1662	11971	1187
1663	11975	1180
1664	11980	1172
1665	11986	1165
1666	11990	1158
1667	11995	1150
1668	12000	1143
1669	12005	1135
1670	12010	1128
1671	12015	1121
1672	12025	1114
1673	12030	1106
