iter	Passed	Remaining
183	1800	16090
184	1809	16066
185	1816	16036
186	1829	16052
187	1840	16054
188	1851	16057
189	1862	16060
190	1873	16057
191	1884	16061
192	1905	16146
193	1920	16174
194	1929	16160
195	1941	16169
196	1950	16144
197	1958	16126
198	1971	16141
199	1982	16140
200	1998	16177
201	2011	16192
202	2023	16200
203	2033	16187
204	2043	16180
205	2058	16210
206	2073	16238
207	2085	16242
208	2094	16221
209	2105	16222
210	2121	16255
211	2130	16238
212	2153	16328
213	2166	16342
214	2177	16338
215	2188	16333
216	2201	16340
217	2212	16337
218	2227	16367
219	2235	16338
220	2247	16342
221	2261	16361
222	2271	16350
223	2290	16403
224	2303	16413
225	2317	16426
226	2327	16418
227	2342	16438
228	2364	16511
229	2392	16619
230	2408	16649
231	2415	16613
232	2421	16577
233	2427	16537
234	2439	16537
235	2451	16540
236	2460	16516
237	2468	16492
238	2475	16461
239	2483	16430
240	2489	16391
241	2495	16352
242	2500	16309
243	2506	16268
244	2511	16225
245	2516	16182
246	2521	16139
247	2526	16096
248	2532	16056
249	2537	16019
250	2543	15978
251	2548	15936
252	2554	15900
253	2559	15861
254	2566	15829
255	2572	15795
256	2580	15771
257	2590	15763
258	2595	15726
259	2602	15695
260	2609	15666
261	2618	15653
262	2634	15676
263	2641	15646
264	2647	15612
265	2652	15574
266	2657	15535
267	2662	15497
268	2667	15460
269	2674	15431
270	2680	15399
271	2685	15362
272	2691	15328
273	2696	15293
274	2701	15255
275	2706	15220
276	2711	15184
277	2717	15148
278	2723	15119
279	2729	15088
280	2734	15054
281	2740	15024
282	2745	14989
283	2751	14958
284	2757	14926
285	2762	14892
286	2767	14858
287	2772	14825
288	2777	14790
289	2782	14755
290	2787	14725
291	2792	14691
292	2798	14658
293	2802	14624
294	2808	14594
295	2813	14563
296	2818	14531
297	2824	14501
298	2829	14469
299	2834	14438
300	2841	14416
301	2848	14393
302	2856	14377
303	2862	14349
304	2873	14348
305	2878	14319
306	2884	14289
307	2890	14264
308	2895	14235
309	2901	14208
310	2907	14180
311	2913	14154
312	2923	14149
313	2938	14170
314	2953	14186
315	2965	14190
316	2972	14169
317	2978	14141
318	2983	14113
319	2988	14085
320	2994	14057
321	2999	14028
322	3004	14001
323	3011	13977
324	3017	13955
325	3023	13928
326	3028	13901
327	3033	13872
328	3038	13844
329	3047	13832
330	3058	13831
331	3068	13824
332	3077	13817
333	3088	13813
334	3097	13802
335	3207	14243
336	3227	14280
337	3253	14342
338	3273	14379
339	3287	14386
340	3320	14477
341	3337	14502
342	3352	14515
343	3383	14595
344	3404	14633
345	3421	14653
346	3433	14656
347	3444	14650
348	3459	14659
349	3477	14685
350	3495	14710
351	3509	14716
352	3523	14723
353	3537	14727
354	3550	14733
355	3572	14772
356	3596	14818
357	3629	14904
358	3651	14943
359	3666	14951
360	3677	14945
361	3692	14953
362	3710	14974
363	3729	14999
364	3741	14997
365	3753	14993
366	3763	14982
367	3774	14973
368	3784	14964
369	3795	14954
370	3805	14945
371	3814	14931
372	3825	14922
373	3834	14908
374	3845	14898
375	3863	14920
376	3885	14954
377	3914	15014
378	3930	15028
379	3937	15003
380	3947	14993
381	3954	14970
382	3960	14943
383	3966	14914
384	3971	14885
385	3977	14857
386	3982	14827
387	3987	14797
388	3993	14774
389	4000	14752
390	4006	14726
391	4012	14699
392	4018	14672
393	4023	14643
394	4031	14624
395	4042	14618
396	4054	14615
397	4069	14619
398	4084	14628
399	4091	14607
400	4108	14620
401	4115	14597
402	4121	14573
403	4127	14548
404	4134	14526
405	4139	14499
406	4147	14482
407	4160	14479
408	4168	14461
409	4179	14454
410	4188	14441
411	4195	14419
412	4201	14395
413	4207	14369
414	4214	14348
415	4219	14321
416	4224	14295
417	4230	14269
418	4236	14247
419	4242	14221
420	4248	14197
421	4253	14172
422	4258	14145
423	4264	14121
424	4270	14097
425	4276	14075
426	4282	14049
427	4287	14024
428	4291	13995
429	4297	13970
430	4302	13945
431	4308	13921
432	4314	13900
433	4319	13874
434	4324	13849
435	4331	13828
436	4336	13803
437	4348	13799
438	4354	13778
439	4361	13758
440	4366	13734
441	4372	13710
442	4378	13688
443	4383	13664
444	4389	13641
445	4395	13619
446	4400	13594
447	4405	13571
448	4413	13556
449	4423	13545
450	4435	13542
451	4451	13550
452	4462	13543
453	4471	13533
454	4482	13525
455	4492	13517
456	4503	13511
457	4517	13513
458	4530	13513
459	4545	13518
460	4560	13524
461	4576	13530
462	4618	13614
463	4637	13633
464	4659	13657
465	4679	13676
466	4696	13688
467	4718	13712
468	4739	13732
469	4760	13756
470	4779	13769
471	4796	13779
472	4815	13794
473	4828	13792
474	4876	13889
475	4888	13884
476	4906	13896
477	4916	13886
478	4937	13904
479	4947	13893
480	4967	13911
481	4979	13905
482	4989	13894
483	5008	13908
484	5021	13906
485	5039	13916
486	5055	13922
487	5074	13935
488	5105	13979
489	5120	13980
490	5134	13980
491	5148	13980
492	5154	13958
493	5174	13973
494	5189	13975
495	5205	13978
496	5221	13984
497	5234	13980
498	5246	13974
499	5259	13969
500	5272	13966
501	5290	13974
502	5307	13981
503	5321	13979
504	5359	14039
505	5381	14059
506	5399	14067
507	5414	14068
508	5433	14079
509	5444	14070
510	5455	14059
511	5477	14078
512	5497	14092
513	5520	14113
514	5540	14124
515	5558	14133
516	5599	14199
517	5624	14223
518	5644	14236
519	5661	14241
520	5673	14231
521	5697	14253
522	5713	14256
523	5726	14250
524	5745	14259
525	5762	14265
526	5775	14257
527	5795	14268
528	5813	14274
529	5846	14318
530	5862	14320
531	5884	14335
532	5909	14358
533	5928	14365
534	5937	14348
535	5954	14353
536	5972	14357
537	5993	14370
538	6010	14374
539	6027	14377
540	6042	14375
541	6061	14381
542	6100	14437
543	6126	14459
544	6145	14466
545	6164	14473
546	6188	14491
547	6205	14495
548	6228	14509
549	6246	14515
550	6269	14530
551	6290	14542
552	6335	14606
553	6362	14631
554	6383	14642
555	6402	14647
556	6424	14659
557	6449	14678
558	6471	14691
559	6490	14696
560	6508	14699
561	6538	14730
562	6563	14746
563	6598	14788
564	6615	14788
565	6641	14808
566	6658	14809
567	6684	14827
568	6704	14835
569	6722	14835
570	6739	14837
571	6762	14848
572	6782	14854
573	6804	14865
574	6840	14907
575	6867	14927
576	6883	14923
577	6958	15047
578	6979	15056
579	7006	15075
580	7031	15091
581	7050	15095
582	7086	15133
583	7110	15145
584	7125	15140
585	7146	15147
586	7165	15148
587	7180	15141
588	7198	15141
589	7213	15135
590	7229	15132
591	7252	15142
592	7271	15142
593	7291	15146
594	7334	15198
595	7358	15209
596	7376	15209
597	7395	15210
598	7409	15203
599	7423	15194
600	7438	15186
601	7458	15188
602	7473	15181
603	7490	15178
604	7501	15164
605	7513	15150
606	7530	15147
607	7540	15130
608	7585	15184
609	7604	15183
610	7624	15186
611	7647	15194
612	7667	15196
613	7684	15193
614	7699	15186
615	7722	15194
616	7750	15211
617	7773	15220
618	7796	15227
619	7840	15277
620	7863	15284
621	7888	15294
622	7913	15305
623	7933	15306
624	7955	15312
625	7978	15319
626	7998	15320
627	8022	15328
628	8058	15361
629	8076	15358
630	8097	15360
631	8114	15355
632	8131	15350
633	8157	15362
634	8174	15357
635	8199	15367
636	8220	15370
637	8239	15367
638	8260	15369
639	8277	15365
640	8313	15394
641	8335	15398
642	8350	15388
643	8368	15385
644	8384	15377
645	8404	15378
646	8418	15366
647	8442	15373
648	8459	15368
649	8478	15365
650	8501	15369
651	8524	15374
652	8562	15407
653	8584	15410
654	8605	15410
655	8626	15411
656	8644	15407
657	8665	15408
658	8689	15413
659	8730	15450
660	8757	15461
661	8800	15501
662	8811	15483
663	8831	15481
664	8850	15478
665	8867	15470
666	8881	15458
667	8897	15450
668	8915	15444
669	8932	15438
670	8943	15422
671	8953	15402
672	8971	15396
673	8982	15379
674	8996	15367
675	9009	15354
676	9042	15373
677	9063	15373
678	9075	15357
679	9086	15340
680	9101	15328
681	9113	15314
682	9126	15299
683	9138	15283
684	9161	15286
685	9174	15273
686	9189	15261
687	9198	15242
688	9210	15225
689	9227	15218
690	9241	15207
691	9259	15200
692	9290	15216
693	9306	15206
694	9323	15199
695	9337	15187
696	9350	15172
697	9364	15159
698	9375	15142
699	9388	15128
700	9398	15110
701	9408	15091
702	9425	15083
703	9437	15068
704	9452	15057
705	9462	15038
706	9480	15031
707	9491	15014
708	9502	14997
709	9515	14982
710	9547	14999
711	9564	14991
712	9580	14981
713	9590	14962
714	9604	14950
715	9615	14932
716	9627	14918
717	9640	14903
718	9650	14885
719	9666	14875
720	9685	14871
721	9708	14872
722	9728	14867
723	9746	14862
724	9781	14881
725	9803	14880
726	9821	14873
727	9844	14875
728	9863	14870
729	9878	14858
730	9897	14853
731	9917	14848
732	9937	14845
733	9952	14834
734	9969	14825
735	9989	14821
736	10046	14872
737	10065	14866
738	10082	14858
739	10100	14850
740	10121	14848
741	10142	14844
742	10165	14844
743	10186	14841
744	10203	14832
745	10224	14829
746	10239	14818
747	10264	14820
748	10297	14834
749	10315	14826
750	10334	14820
751	10357	14819
752	10370	14805
753	10382	14789
754	10392	14769
755	10408	14758
756	10420	14743
757	10431	14724
758	10441	14705
759	10461	14701
760	10470	14681
761	10485	14668
762	10499	14655
763	10524	14657
764	10536	14641
765	10546	14621
766	10560	14609
767	10580	14603
768	10594	14589
769	10613	14582
770	10635	14580
771	10654	14573
772	10671	14564
773	10682	14547
774	10705	14545
775	10719	14531
776	10736	14522
777	10776	14544
778	10793	14534
779	10804	14517
780	10827	14514
781	10850	14512
782	10862	14497
783	10876	14484
784	10888	14466
785	10903	14454
786	10911	14432
787	10927	14422
788	10946	14415
789	10962	14404
790	10975	14388
791	11009	14400
792	11021	14385
793	11040	14377
794	11049	14357
795	11062	14341
796	11077	14330
797	11093	14318
798	11116	14316
799	11130	14303
800	11147	14292
801	11161	14278
802	11174	14264
803	11185	14246
804	11196	14229
805	11215	14221
806	11248	14231
807	11275	14234
808	11290	14221
809	11304	14207
810	11317	14192
811	11336	14184
812	11350	14170
813	11370	14164
814	11390	14157
815	11400	14139
816	11426	14139
817	11435	14120
818	11446	14101
819	11473	14104
820	11492	14096
821	11512	14089
822	11523	14071
823	11538	14058
824	11551	14043
825	11561	14025
826	11575	14011
827	11601	14011
828	11626	14011
829	11648	14005
830	11666	13996
831	11707	14015
832	11732	14014
833	11751	14005
834	11772	13999
835	11782	13981
836	11796	13967
837	11808	13950
838	11825	13939
839	11834	13919
840	11850	13907
841	11864	13893
842	11877	13877
843	11894	13867
844	11902	13846
845	11913	13829
846	11928	13815
847	11952	13812
848	11964	13796
849	11977	13781
850	11992	13768
851	12003	13749
852	12014	13733
853	12030	13720
854	12041	13703
855	12056	13690
856	12069	13674
857	12084	13662
858	12097	13646
859	12112	13633
860	12129	13622
861	12144	13610
862	12163	13601
863	12191	13602
864	12207	13590
865	12218	13573
866	12237	13564
867	12257	13556
868	12286	13558
869	12306	13551
870	12327	13544
871	12347	13536
872	12363	13524
873	12401	13536
874	12462	13573
875	12496	13580
876	12526	13583
877	12550	13579
878	12568	13569
879	12591	13564
880	12618	13563
881	12642	13559
882	12701	13592
883	12722	13585
884	12740	13575
885	12758	13565
886	12776	13554
887	12797	13546
888	12817	13538
889	12838	13530
890	12856	13520
891	12885	13520
892	12931	13539
893	12981	13562
894	13039	13593
895	13065	13590
896	13089	13585
897	13116	13583
898	13138	13576
899	13170	13579
900	13195	13576
901	13219	13571
902	13268	13591
903	13302	13597
904	13333	13599
905	13373	13610
906	13438	13645
907	13462	13640
908	13486	13635
909	13516	13635
910	13557	13646
911	13579	13639
912	13604	13634
913	13647	13647
914	13696	13666
915	13727	13667
916	13751	13661
917	13770	13650
918	13793	13643
919	13816	13636
920	13834	13623
921	13863	13623
922	13954	13682
923	13995	13692
924	14018	13685
925	14034	13670
926	14068	13673
927	14093	13668
928	14119	13663
929	14163	13676
930	14189	13671
931	14207	13658
932	14225	13646
933	14238	13628
934	14263	13623
935	14293	13621
936	14315	13612
937	14336	13602
938	14361	13596
939	14401	13605
940	14417	13590
941	14442	13583
942	14464	13574
943	14474	13554
944	14492	13541
945	14517	13535
946	14539	13525
947	14554	13510
948	14575	13499
949	14593	13487
950	14617	13479
951	14644	13474
952	14656	13457
953	14670	13440
954	14685	13424
955	14702	13410
956	14728	13404
957	14743	13389
958	14754	13370
959	14766	13351
960	14780	13335
961	14793	13317
962	14806	13299
963	14827	13289
964	14859	13288
965	14898	13294
966	14921	13285
967	14942	13274
968	15000	13297
969	15032	13297
970	15073	13303
971	15099	13297
972	15149	13312
973	15179	13309
974	15203	13301
975	15224	13290
976	15238	13273
977	15256	13259
978	15271	13243
979	15286	13227
980	15300	13210
981	15317	13196
982	15331	13178
983	15340	13158
984	15351	13137
985	15368	13124
986	15381	13105
987	15392	13086
988	15401	13065
989	15410	13044
990	15421	13024
991	15432	13005
992	15446	12988
993	15466	12977
994	15482	12961
995	15494	12942
996	15506	12924
997	15518	12906
998	15530	12887
999	15543	12869
1000	15555	12851
1001	15569	12834
1002	15585	12819
1003	15604	12807
1004	15624	12795
1005	15636	12776
1006	15645	12755
1007	15655	12735
1008	15663	12714
1009	15675	12695
1010	15682	12673
1011	15690	12651
1012	15698	12629
1013	15706	12608
1014	15713	12586
1015	15722	12565
1016	15730	12544
1017	15738	12522
1018	15747	12502
1019	15755	12481
1020	15764	12459
1021	15771	12437
1022	15777	12415
1023	15783	12392
1024	15789	12369
1025	15797	12348
1026	15802	12325
1027	15808	12302
1028	15814	12279
1029	15820	12257
1030	15826	12234
1031	15832	12211
1032	15838	12189
1033	15843	12166
1034	15849	12143
1035	15861	12125
1036	15869	12104
1037	15877	12083
1038	15886	12063
1039	15895	12043
1040	15906	12025
1041	15918	12007
1042	15931	11990
1043	15945	11974
1044	15955	11954
1045	15972	11941
1046	15982	11922
1047	15992	11902
1048	16002	11883
1049	16011	11863
1050	16018	11842
1051	16024	11820
1052	16030	11798
1053	16035	11775
1054	16040	11753
1055	16045	11730
1056	16053	11709
1057	16059	11688
1058	16068	11668
1059	16073	11645
1060	16078	11623
1061	16083	11600
1062	16090	11579
1063	16103	11562
1064	16111	11543
1065	16119	11522
1066	16127	11502
1067	16134	11481
1068	16140	11460
1069	16148	11439
1070	16155	11418
1071	16165	11400
1072	16170	11378
1073	16177	11357
1074	16184	11336
1075	16191	11316
1076	16228	11316
1077	16266	11316
1078	16286	11305
1079	16313	11298
1080	16330	11284
1081	16338	11265
1082	16361	11255
1083	16373	11237
1084	16382	11218
1085	16393	11200
1086	16410	11186
1087	16417	11166
1088	16487	11188
1089	16513	11180
1090	16525	11163
1091	16533	11143
1092	16538	11121
1093	16544	11100
1094	16556	11082
1095	16565	11064
1096	16576	11045
1097	16588	11028
1098	16605	11014
1099	16611	10993
1100	16617	10972
1101	16623	10951
1102	16631	10932
1103	16640	10912
1104	16652	10895
1105	16661	10876
1106	16680	10864
1107	16712	10860
1108	16730	10846
1109	16743	10830
1110	16755	10813
1111	16762	10792
1112	16767	10771
1113	16774	10751
1114	16783	10732
1115	16789	10711
1116	16799	10693
1117	16806	10673
1118	16811	10651
1119	16816	10630
1120	16826	10612
1121	16845	10599
1122	16855	10581
1123	16868	10565
1124	16891	10555
1125	16901	10537
1126	16910	10518
1127	16923	10501
1128	16940	10488
1129	16951	10470
1130	16971	10459
1131	16979	10439
1132	16995	10425
1133	17012	10411
1134	17029	10397
1135	17056	10389
1136	17069	10374
1137	17078	10355
1138	17118	10355
1139	17140	10344
1140	17158	10330
1141	17172	10315
1142	17193	10303
1143	17209	10289
1144	17231	10278
1145	17249	10265
1146	17270	10254
1147	17285	10238
1148	17295	10220
1149	17318	10210
1150	17329	10192
1151	17373	10194
1152	17393	10182
1153	17404	10164
1154	17420	10150
1155	17439	10137
1156	17464	10128
1157	17482	10115
1158	17498	10100
1159	17510	10083
1160	17522	10066
1161	17548	10057
1162	17564	10043
1163	17605	10042
1164	17633	10035
1165	17648	10019
1166	17660	10003
1167	17674	9987
1168	17697	9976
1169	17709	9959
1170	17724	9944
1171	17746	9933
1172	17769	9922
1173	17787	9909
1174	17807	9896
1175	17841	9891
1176	17858	9877
1177	17871	9861
1178	17884	9844
1179	17891	9825
1180	17899	9806
1181	17907	9787
1182	17918	9769
1183	17930	9752
1184	17942	9735
1185	17956	9720
1186	17968	9703
1187	17980	9686
1188	17987	9667
1189	17994	9647
1190	18000	9627
1191	18006	9607
1192	18011	9586
1193	18016	9566
1194	18022	9546
1195	18029	9527
1196	18037	9508
1197	18047	9490
1198	18053	9471
1199	18066	9454
1200	18073	9435
1201	18080	9416
1202	18088	9397
1203	18095	9378
1204	18102	9359
1205	18112	9341
1206	18126	9326
1207	18136	9308
1208	18143	9289
1209	18149	9269
1210	18156	9250
1211	18161	9230
1212	18167	9211
1213	18174	9191
1214	18180	9172
1215	18185	9152
1216	18191	9132
1217	18197	9113
1218	18204	9094
1219	18210	9075
1220	18216	9056
1221	18222	9036
1222	18227	9016
1223	18233	8997
1224	18237	8977
1225	18243	8958
1226	18250	8939
1227	18256	8920
1228	18262	8900
1229	18276	8885
1230	18284	8867
1231	18293	8849
1232	18300	8831
1233	18307	8812
1234	18311	8792
1235	18319	8774
1236	18325	8755
1237	18331	8736
1238	18337	8717
1239	18343	8698
1240	18350	8679
1241	18361	8663
1242	18371	8646
1243	18385	8630
1244	18400	8616
1245	18411	8599
1246	18418	8581
1247	18425	8563
1248	18433	8545
1249	18441	8527
1250	18449	8509
1251	18457	8491
1252	18466	8474
1253	18472	8455
1254	18481	8438
1255	18487	8419
1256	18495	8401
1257	18503	8383
1258	18517	8369
1259	18525	8351
1260	18533	8333
1261	18540	8315
1262	18546	8296
1263	18556	8279
1264	18564	8262
1265	18572	8244
1266	18578	8226
1267	18584	8207
1268	18590	8189
1269	18601	8172
1270	18617	8158
1271	18625	8141
1272	18634	8124
1273	18642	8106
1274	18648	8088
1275	18654	8070
1276	18662	8052
1277	18669	8034
1278	18677	8017
1279	18684	7999
1280	18690	7980
1281	18696	7962
1282	18702	7944
1283	18708	7926
1284	18715	7908
1285	18722	7890
1286	18727	7872
1287	18733	7853
1288	18740	7836
1289	18747	7818
1290	18763	7804
1291	18770	7787
1292	18785	7772
1293	18803	7759
1294	18827	7748
1295	18844	7735
1296	18866	7724
1297	18876	7707
1298	18886	7691
1299	18893	7673
1300	18901	7656
1301	18912	7640
1302	18919	7622
1303	18924	7604
1304	18930	7586
1305	18937	7569
1306	18943	7551
1307	18953	7534
1308	18959	7517
1309	18966	7499
1310	18972	7481
1311	18978	7464
1312	18985	7446
1313	18992	7429
1314	19006	7414
1315	19014	7397
1316	19021	7380
1317	19028	7362
1318	19037	7346
1319	19043	7328
1320	19049	7311
1321	19055	7293
1322	19063	7276
1323	19070	7259
1324	19081	7243
1325	19093	7228
1326	19109	7214
1327	19119	7198
1328	19125	7181
1329	19133	7164
1330	19139	7146
1331	19145	7129
1332	19151	7111
1333	19157	7094
1334	19164	7077
1335	19171	7060
1336	19178	7042
1337	19188	7027
1338	19199	7011
1339	19209	6995
1340	19218	6979
1341	19227	6963
1342	19236	6946
1343	19247	6931
1344	19254	6914
1345	19263	6898
1346	19269	6880
1347	19275	6863
1348	19280	6846
1349	19286	6829
1350	19292	6811
1351	19299	6794
1352	19306	6777
1353	19312	6760
1354	19317	6743
1355	19323	6726
1356	19330	6709
1357	19338	6693
1358	19344	6676
1359	19349	6658
1360	19358	6642
1361	19365	6625
1362	19371	6608
1363	19377	6591
1364	19384	6575
1365	19389	6557
1366	19395	6540
1367	19401	6523
1368	19406	6506
1369	19411	6489
1370	19418	6472
1371	19423	6455
1372	19429	6438
1373	19434	6421
1374	19440	6404
1375	19448	6388
1376	19459	6373
1377	19466	6356
1378	19474	6340
1379	19480	6324
1380	19493	6309
1381	19500	6293
1382	19506	6276
1383	19512	6259
1384	19518	6243
1385	19523	6226
1386	19528	6209
1387	19534	6192
1388	19542	6176
1389	19548	6160
1390	19553	6143
1391	19558	6125
1392	19563	6109
1393	19574	6094
1394	19588	6080
1395	19601	6065
1396	19607	6049
1397	19613	6032
1398	19619	6016
1399	19625	5999
1400	19630	5983
1401	19636	5966
1402	19641	5949
1403	19646	5933
1404	19655	5917
1405	19666	5902
1406	19672	5886
1407	19678	5869
1408	19684	5853
1409	19689	5837
1410	19695	5820
1411	19700	5803
1412	19705	5787
1413	19710	5770
1414	19715	5754
1415	19720	5737
1416	19726	5721
1417	19736	5706
1418	19742	5690
1419	19751	5675
1420	19757	5658
1421	19762	5642
1422	19767	5625
1423	19772	5609
1424	19777	5593
1425	19782	5576
1426	19787	5560
1427	19792	5544
1428	19797	5527
1429	19804	5511
1430	19810	5495
1431	19813	5479
1432	19818	5462
1433	19826	5447
1434	19831	5431
1435	19837	5415
1436	19843	5399
1437	19849	5383
1438	19859	5368
1439	19864	5352
1440	19870	5336
1441	19878	5321
1442	19884	5305
1443	19889	5289
1444	19894	5273
1445	19900	5257
1446	19905	5241
1447	19910	5225
1448	19915	5209
1449	19920	5193
1450	19925	5177
1451	19931	5161
1452	19936	5145
1453	19941	5129
1454	19946	5113
1455	19952	5097
1456	19957	5081
1457	19962	5065
1458	19970	5050
1459	19989	5038
1460	20000	5024
1461	20010	5009
1462	20020	4994
1463	20033	4980
1464	20044	4966
1465	20056	4952
1466	20065	4937
1467	20075	4923
1468	20082	4907
1469	20088	4892
1470	20093	4876
1471	20099	4860
1472	20109	4846
1473	20115	4830
1474	20120	4815
1475	20128	4800
1476	20136	4785
1477	20145	4770
1478	20153	4755
1479	20160	4740
1480	20169	4725
1481	20177	4710
1482	20185	4695
1483	20194	4681
1484	20204	4666
1485	20217	4652
1486	20247	4643
1487	20260	4629
1488	20272	4615
1489	20287	4602
1490	20296	4587
1491	20306	4572
1492	20312	4557
1493	20317	4542
1494	20322	4526
1495	20328	4511
1496	20334	4496
1497	20340	4480
1498	20345	4465
1499	20352	4450
1500	20359	4435
1501	20368	4420
1502	20373	4405
1503	20379	4390
1504	20385	4375
1505	20391	4360
1506	20398	4344
1507	20404	4329
1508	20409	4314
1509	20415	4299
1510	20420	4284
1511	20426	4269
1512	20432	4253
1513	20437	4238
1514	20444	4223
1515	20453	4209
1516	20484	4199
1517	20492	4184
1518	20501	4170
1519	20512	4156
1520	20523	4142
1521	20529	4127
1522	20535	4112
1523	20540	4097
1524	20546	4082
1525	20551	4067
1526	20557	4052
1527	20562	4037
1528	20567	4022
1529	20573	4007
1530	20578	3991
1531	20582	3976
1532	20588	3961
1533	20593	3946
1534	20599	3932
1535	20609	3917
1536	20619	3903
1537	20631	3890
1538	20642	3876
1539	20651	3862
1540	20664	3848
1541	20670	3833
1542	20681	3820
1543	20690	3805
1544	20697	3791
1545	20703	3776
1546	20717	3763
1547	20724	3748
1548	20733	3734
1549	20739	3719
1550	20744	3704
1551	20750	3690
1552	20755	3675
1553	20761	3660
1554	20767	3645
1555	20771	3631
1556	20777	3616
1557	20783	3601
1558	20788	3587
1559	20794	3572
1560	20799	3557
1561	20806	3543
1562	20814	3528
1563	20820	3514
1564	20825	3499
1565	20831	3485
1566	20838	3470
1567	20844	3456
1568	20849	3441
1569	20854	3427
1570	20860	3412
1571	20865	3397
1572	20870	3383
1573	20876	3368
1574	20881	3354
1575	20889	3340
1576	20894	3325
1577	20900	3311
1578	20906	3296
1579	20914	3282
1580	20925	3269
1581	20931	3254
1582	20936	3240
1583	20942	3225
1584	20948	3211
1585	20980	3201
1586	21005	3189
1587	21023	3177
1588	21035	3163
1589	21051	3151
1590	21062	3137
1591	21069	3123
1592	21076	3109
1593	21081	3094
1594	21088	3080
1595	21104	3067
1596	21112	3053
1597	21118	3039
1598	21125	3025
1599	21131	3011
1600	21141	2997
1601	21148	2983
1602	21154	2969
1603	21160	2955
1604	21169	2941
1605	21175	2927
1606	21191	2914
1607	21201	2900
1608	21207	2886
1609	21221	2873
1610	21245	2861
1611	21261	2848
1612	21279	2836
1613	21291	2823
1614	21299	2809
1615	21307	2795
1616	21314	2781
1617	21322	2767
1618	21333	2754
1619	21340	2739
1620	21346	2725
1621	21354	2712
1622	21361	2698
1623	21368	2684
1624	21379	2670
1625	21388	2657
1626	21397	2643
1627	21409	2630
1628	21421	2616
1629	21427	2602
1630	21438	2589
1631	21444	2575
1632	21449	2561
1633	21455	2547
1634	21460	2533
1635	21466	2519
1636	21474	2505
1637	21486	2492
1638	21497	2478
1639	21508	2465
1640	21517	2452
1641	21533	2439
1642	21541	2425
1643	21555	2412
1644	21564	2398
1645	21577	2385
1646	21585	2372
1647	21591	2358
1648	21599	2344
1649	21606	2330
1650	21613	2317
1651	21621	2303
1652	21628	2289
1653	21635	2276
1654	21640	2262
1655	21646	2248
1656	21656	2234
1657	21662	2221
1658	21669	2207
1659	21682	2194
1660	21687	2180
1661	21692	2166
1662	21697	2152
1663	21703	2139
1664	21708	2125
1665	21713	2111
1666	21719	2097
1667	21726	2084
1668	21731	2070
1669	21739	2056
1670	21750	2043
1671	21757	2029
1672	21764	2016
1673	21770	2002
1674	21776	1989
