iter	Passed	Remaining
852	7228	8262
853	7234	8251
854	7240	8240
855	7249	8232
856	7255	8221
857	7263	8211
858	7269	8200
859	7278	8192
860	7285	8182
861	7293	8172
862	7299	8162
863	7306	8152
864	7313	8141
865	7318	8129
866	7326	8120
867	7332	8109
868	7339	8099
869	7346	8089
870	7352	8078
871	7360	8069
872	7366	8058
873	7372	8047
874	7379	8037
875	7385	8026
876	7394	8017
877	7410	8018
878	7418	8008
879	7426	8000
880	7433	7990
881	7441	7981
882	7450	7973
883	7456	7963
884	7462	7951
885	7468	7940
886	7474	7929
887	7480	7918
888	7487	7908
889	7493	7897
890	7499	7886
891	7506	7877
892	7513	7866
893	7520	7857
894	7527	7847
895	7533	7836
896	7539	7825
897	7546	7814
898	7555	7807
899	7562	7797
900	7571	7790
901	7577	7779
902	7586	7770
903	7594	7762
904	7603	7754
905	7609	7744
906	7617	7735
907	7625	7726
908	7631	7715
909	7638	7706
910	7654	7704
911	7663	7696
912	7669	7686
913	7675	7675
914	7685	7668
915	7695	7661
916	7710	7660
917	7717	7650
918	7723	7639
919	7729	7628
920	7734	7616
921	7740	7606
922	7747	7596
923	7752	7584
924	7758	7574
925	7764	7563
926	7770	7552
927	7775	7540
928	7780	7529
929	7786	7518
930	7792	7507
931	7798	7496
932	7804	7486
933	7811	7476
934	7817	7465
935	7822	7455
936	7830	7445
937	7836	7435
938	7842	7424
939	7849	7415
940	7855	7404
941	7862	7394
942	7868	7384
943	7875	7374
944	7882	7365
945	7897	7363
946	7904	7353
947	7914	7346
948	7920	7336
949	7928	7327
950	7934	7317
951	7942	7308
952	7951	7301
953	7959	7292
954	7965	7281
955	7977	7276
956	7983	7266
957	7991	7257
958	8002	7251
959	8010	7242
960	8020	7235
961	8031	7229
962	8040	7222
963	8049	7214
964	8056	7205
965	8063	7195
966	8074	7189
967	8083	7181
968	8090	7172
969	8096	7161
970	8106	7154
971	8111	7143
972	8118	7133
973	8126	7125
974	8137	7119
975	8146	7111
976	8153	7101
977	8160	7092
978	8168	7083
979	8176	7075
980	8184	7066
981	8190	7056
982	8196	7046
983	8205	7037
984	8210	7027
985	8216	7016
986	8227	7010
987	8233	7000
988	8240	6990
989	8245	6979
990	8251	6969
991	8256	6958
992	8261	6947
993	8266	6936
994	8271	6925
995	8276	6913
996	8283	6903
997	8288	6893
998	8293	6882
999	8301	6873
1000	8307	6863
1001	8312	6852
1002	8317	6841
1003	8325	6832
1004	8333	6824
1005	8339	6814
1006	8347	6805
1007	8353	6795
1008	8360	6786
1009	8366	6776
1010	8372	6765
1011	8391	6765
1012	8403	6761
1013	8413	6753
1014	8422	6746
1015	8432	6739
1016	8441	6731
1017	8456	6728
1018	8467	6722
1019	8474	6713
1020	8488	6709
1021	8497	6701
1022	8504	6692
1023	8512	6683
1024	8519	6674
1025	8527	6665
1026	8534	6656
1027	8544	6649
1028	8554	6642
1029	8563	6634
1030	8570	6624
1031	8578	6616
1032	8584	6606
1033	8591	6597
1034	8599	6588
1035	8606	6579
1036	8613	6569
1037	8618	6559
1038	8636	6558
1039	8645	6550
1040	8653	6541
1041	8660	6532
1042	8667	6523
1043	8673	6513
1044	8679	6503
1045	8686	6493
1046	8692	6484
1047	8698	6474
1048	8704	6463
1049	8709	6453
1050	8715	6443
1051	8721	6433
1052	8727	6423
1053	8732	6412
1054	8741	6405
1055	8748	6395
1056	8754	6385
1057	8761	6376
1058	8767	6366
1059	8772	6356
1060	8778	6346
1061	8784	6335
1062	8789	6325
1063	8795	6315
1064	8800	6305
1065	8806	6294
1066	8814	6286
1067	8820	6276
1068	8828	6268
1069	8836	6259
1070	8843	6250
1071	8852	6242
1072	8860	6234
1073	8875	6231
1074	8886	6224
1075	8893	6215
1076	8905	6209
1077	8910	6199
1078	8920	6192
1079	8927	6183
1080	8937	6175
1081	8946	6168
1082	8954	6159
1083	8962	6151
1084	8973	6145
1085	8983	6137
1086	8993	6130
1087	9004	6124
1088	9012	6116
1089	9021	6108
1090	9031	6100
1091	9044	6095
1092	9054	6088
1093	9064	6081
1094	9075	6075
1095	9087	6069
1096	9097	6062
1097	9106	6054
1098	9123	6052
1099	9135	6045
1100	9141	6036
1101	9149	6027
1102	9155	6017
1103	9163	6009
1104	9172	6001
1105	9183	5995
1106	9191	5986
1107	9198	5977
1108	9206	5968
1109	9214	5960
1110	9220	5950
1111	9227	5941
1112	9234	5932
1113	9241	5922
1114	9249	5914
1115	9256	5905
1116	9267	5899
1117	9275	5890
1118	9282	5881
1119	9288	5871
1120	9295	5862
1121	9302	5853
1122	9310	5844
1123	9317	5835
1124	9325	5827
1125	9331	5817
1126	9339	5809
1127	9345	5799
1128	9351	5789
1129	9365	5785
1130	9374	5777
1131	9385	5770
1132	9393	5762
1133	9399	5752
1134	9406	5743
1135	9413	5734
1136	9419	5724
1137	9426	5715
1138	9432	5706
1139	9440	5697
1140	9446	5687
1141	9451	5677
1142	9458	5668
1143	9464	5659
1144	9471	5649
1145	9477	5639
1146	9483	5630
1147	9491	5622
1148	9498	5612
1149	9504	5603
1150	9509	5593
1151	9518	5585
1152	9525	5576
1153	9531	5566
1154	9538	5558
1155	9544	5548
1156	9552	5539
1157	9558	5530
1158	9566	5521
1159	9572	5512
1160	9578	5502
1161	9585	5494
1162	9591	5484
1163	9607	5480
1164	9613	5471
1165	9619	5461
1166	9627	5452
1167	9635	5444
1168	9643	5436
1169	9654	5429
1170	9661	5420
1171	9672	5413
1172	9679	5405
1173	9685	5395
1174	9692	5386
1175	9698	5377
1176	9705	5368
1177	9712	5358
1178	9718	5349
1179	9725	5340
1180	9733	5332
1181	9740	5323
1182	9747	5314
1183	9753	5305
1184	9759	5295
1185	9766	5286
1186	9772	5277
1187	9784	5270
1188	9790	5261
1189	9798	5253
1190	9803	5243
1191	9814	5236
1192	9823	5228
1193	9831	5220
1194	9837	5211
1195	9852	5206
1196	9864	5199
1197	9870	5190
1198	9879	5182
1199	9885	5173
1200	9891	5163
1201	9897	5154
1202	9904	5145
1203	9914	5138
1204	9925	5131
1205	9935	5124
1206	9945	5116
1207	9956	5110
1208	9969	5104
1209	9982	5098
1210	9994	5092
1211	10007	5086
1212	10016	5078
1213	10025	5070
1214	10035	5063
1215	10061	5063
1216	10077	5059
1217	10111	5063
1218	10133	5062
1219	10149	5057
1220	10167	5054
1221	10182	5049
1222	10201	5046
1223	10224	5045
1224	10241	5041
1225	10264	5040
1226	10285	5037
1227	10305	5035
1228	10320	5030
1229	10362	5038
1230	10385	5036
1231	10410	5036
1232	10445	5040
1233	10479	5044
1234	10505	5044
1235	10531	5044
1236	10557	5044
1237	10620	5061
1238	10659	5067
1239	10688	5068
1240	10721	5071
1241	10746	5070
1242	10769	5068
1243	10793	5066
1244	10816	5064
1245	10862	5073
1246	10892	5074
1247	10920	5075
1248	10951	5076
1249	10978	5076
1250	11012	5079
1251	11043	5080
1252	11076	5083
1253	11126	5093
1254	11151	5091
1255	11222	5110
1256	11267	5118
1257	11291	5116
1258	11339	5124
1259	11380	5130
1260	11412	5131
1261	11448	5134
1262	11479	5135
1263	11518	5139
1264	11550	5140
1265	11618	5157
1266	11695	5178
1267	11726	5178
1268	11765	5182
1269	11798	5183
1270	11857	5196
1271	11898	5200
1272	11924	5198
1273	11951	5197
1274	11971	5192
1275	11994	5189
1276	12023	5187
1277	12089	5202
1278	12115	5200
1279	12145	5199
1280	12171	5197
1281	12203	5197
1282	12239	5199
1283	12261	5194
1284	12287	5192
1285	12356	5207
1286	12396	5210
1287	12428	5210
1288	12454	5208
1289	12487	5207
1290	12538	5215
1291	12600	5227
1292	12640	5230
1293	12671	5229
1294	12697	5226
1295	12725	5223
1296	12780	5232
1297	12803	5227
1298	12827	5223
1299	12849	5218
1300	12875	5215
1301	12900	5211
1302	12934	5211
1303	12964	5209
1304	12994	5207
1305	13032	5209
1306	13065	5208
1307	13096	5206
1308	13123	5203
1309	13146	5198
1310	13164	5191
1311	13190	5187
1312	13212	5182
1313	13231	5175
1314	13274	5178
1315	13301	5174
1316	13324	5169
1317	13343	5163
1318	13369	5159
1319	13395	5155
1320	13422	5151
1321	13447	5147
1322	13468	5140
1323	13492	5136
1324	13546	5142
1325	13572	5138
1326	13598	5134
1327	13619	5127
1328	13645	5123
1329	13669	5118
1330	13684	5109
1331	13706	5103
1332	13729	5098
1333	13767	5098
1334	13796	5094
1335	13821	5089
1336	13845	5084
1337	13873	5080
1338	13906	5078
1339	13927	5071
1340	13952	5067
1341	13979	5062
1342	14040	5070
1343	14066	5065
1344	14099	5063
1345	14124	5057
1346	14146	5051
1347	14173	5046
1348	14201	5042
1349	14226	5037
1350	14280	5042
1351	14310	5038
1352	14346	5036
1353	14408	5044
1354	14453	5045
1355	14515	5052
1356	14574	5058
1357	14623	5061
1358	14659	5059
1359	14699	5058
1360	14782	5072
1361	14817	5069
1362	14836	5061
1363	14857	5054
1364	14870	5044
1365	14889	5035
1366	14916	5030
1367	14951	5027
1368	14973	5020
1369	15022	5022
1370	15040	5013
1371	15062	5006
1372	15087	4999
1373	15105	4991
1374	15124	4982
1375	15141	4973
1376	15161	4965
1377	15185	4959
1378	15212	4953
1379	15261	4954
1380	15285	4947
1381	15311	4941
1382	15328	4932
1383	15346	4923
1384	15368	4915
1385	15390	4908
1386	15405	4898
1387	15431	4891
1388	15462	4887
1389	15531	4894
1390	15560	4888
1391	15582	4880
1392	15603	4872
1393	15622	4863
1394	15639	4854
1395	15661	4846
1396	15682	4838
1397	15705	4830
1398	15753	4830
1399	15771	4821
1400	15795	4814
1401	15810	4803
1402	15826	4794
1403	15845	4785
1404	15866	4776
1405	15883	4767
1406	15900	4757
1407	15925	4750
1408	15941	4740
1409	15962	4732
1410	16012	4732
1411	16040	4725
1412	16065	4718
1413	16088	4710
1414	16114	4703
1415	16144	4697
1416	16157	4686
1417	16184	4679
1418	16206	4671
1419	16254	4670
1420	16279	4662
1421	16293	4651
1422	16315	4643
1423	16333	4633
1424	16367	4628
1425	16393	4621
1426	16417	4613
1427	16443	4605
1428	16490	4604
1429	16519	4597
1430	16544	4589
1431	16569	4581
1432	16593	4573
1433	16618	4566
1434	16643	4558
1435	16665	4549
1436	16689	4541
1437	16757	4544
1438	16790	4538
1439	16811	4529
1440	16831	4520
1441	16850	4510
1442	16881	4503
1443	16903	4495
1444	16924	4485
1445	16949	4477
1446	16996	4475
1447	17016	4465
1448	17041	4457
1449	17061	4447
1450	17080	4437
1451	17108	4430
1452	17133	4421
1453	17162	4414
1454	17186	4405
1455	17240	4404
1456	17271	4397
1457	17298	4389
1458	17323	4381
1459	17352	4373
1460	17382	4366
1461	17414	4359
1462	17478	4360
1463	17538	4360
1464	17590	4358
1465	17608	4348
1466	17644	4341
1467	17672	4333
1468	17714	4329
1469	17746	4321
1470	17769	4312
1471	17793	4303
1472	17834	4298
1473	17870	4291
1474	17905	4285
1475	17939	4278
1476	17991	4275
1477	18022	4267
1478	18048	4258
1479	18095	4254
1480	18129	4247
1481	18182	4244
1482	18267	4249
1483	18294	4240
1484	18326	4232
1485	18359	4225
1486	18386	4216
1487	18423	4209
1488	18471	4205
1489	18507	4198
1490	18534	4189
1491	18558	4179
1492	18590	4171
1493	18616	4161
1494	18638	4151
1495	18659	4140
1496	18716	4138
1497	18752	4131
1498	18790	4124
1499	18834	4118
1500	18892	4115
1501	18956	4114
1502	19001	4108
1503	19048	4103
1504	19088	4096
1505	19127	4089
1506	19157	4080
1507	19222	4078
1508	19267	4073
1509	19475	4101
1510	19607	4113
1511	19703	4117
1512	19758	4113
1513	19805	4107
1514	19849	4100
1515	19943	4104
1516	20057	4112
1517	20090	4102
1518	20121	4093
1519	20148	4082
1520	20166	4070
1521	20178	4056
1522	20192	4043
1523	20205	4030
1524	20222	4017
1525	20239	4005
1526	20251	3992
1527	20270	3979
1528	20291	3967
1529	20308	3955
1530	20321	3942
1531	20334	3928
1532	20349	3915
1533	20365	3903
1534	20393	3892
1535	20408	3879
1536	20423	3866
1537	20438	3853
1538	20459	3841
1539	20475	3829
1540	20490	3816
1541	20504	3803
1542	20517	3789
1543	20533	3776
1544	20552	3764
1545	20566	3751
1546	20578	3737
1547	20589	3724
1548	20601	3710
1549	20610	3696
1550	20628	3684
1551	20640	3670
1552	20652	3657
1553	20660	3642
1554	20668	3628
1555	20678	3614
1556	20688	3600
1557	20699	3587
1558	20707	3572
1559	20719	3559
1560	20728	3545
1561	20740	3532
1562	20752	3518
1563	20767	3505
1564	20777	3491
1565	20787	3477
1566	20799	3464
1567	20811	3450
1568	20821	3437
1569	20828	3422
1570	20835	3408
1571	20842	3394
1572	20848	3379
1573	20855	3365
1574	20863	3351
1575	20880	3338
1576	20892	3325
1577	20904	3311
1578	20912	3297
1579	20922	3284
1580	20930	3269
1581	20938	3255
1582	20945	3241
1583	20951	3227
1584	20958	3213
1585	20966	3199
1586	20974	3185
1587	20982	3171
1588	20991	3157
1589	20999	3143
1590	21005	3129
1591	21011	3114
1592	21018	3100
1593	21025	3086
1594	21032	3072
1595	21039	3058
1596	21047	3044
1597	21053	3030
1598	21061	3016
1599	21076	3003
1600	21085	2989
1601	21095	2975
1602	21102	2962
1603	21116	2948
1604	21123	2934
1605	21131	2921
1606	21137	2906
1607	21143	2892
1608	21149	2878
1609	21154	2864
1610	21162	2850
1611	21170	2836
1612	21178	2822
1613	21185	2809
1614	21192	2795
1615	21198	2781
1616	21204	2766
1617	21210	2752
1618	21218	2739
1619	21226	2725
1620	21234	2711
1621	21241	2697
1622	21248	2683
1623	21255	2669
1624	21261	2656
1625	21268	2642
1626	21280	2628
1627	21289	2615
1628	21295	2601
1629	21304	2587
1630	21310	2573
1631	21317	2560
1632	21327	2546
1633	21337	2533
1634	21343	2519
1635	21359	2506
1636	21371	2493
1637	21380	2480
1638	21391	2466
1639	21400	2453
1640	21407	2439
1641	21414	2425
1642	21427	2412
1643	21436	2399
1644	21445	2385
1645	21454	2372
1646	21463	2358
1647	21473	2345
1648	21485	2332
1649	21494	2318
1650	21503	2305
1651	21513	2291
1652	21522	2278
1653	21534	2265
1654	21544	2252
1655	21553	2238
1656	21565	2225
1657	21571	2211
1658	21579	2198
1659	21588	2184
1660	21595	2171
1661	21610	2158
1662	21618	2144
1663	21629	2131
1664	21642	2118
1665	21651	2105
1666	21659	2091
1667	21666	2078
1668	21672	2064
1669	21683	2051
1670	21690	2037
1671	21699	2024
1672	21706	2011
1673	21714	1997
1674	21723	1984
