iter	RMSE
346	0.1191120604
347	0.1188551804
348	0.1186296415
349	0.1182026162
350	0.117946739
351	0.1177477907
352	0.1174762842
353	0.1172824362
354	0.1170897324
355	0.1168944025
356	0.1166635033
357	0.1163390339
358	0.1160304909
359	0.1158160629
360	0.1155547429
361	0.1152841087
362	0.1149168846
363	0.114629697
364	0.1143333108
365	0.1140840562
366	0.1137246532
367	0.1133166972
368	0.1130668199
369	0.1127261628
370	0.1123922902
371	0.1121093885
372	0.1117974175
373	0.1114813217
374	0.1111620212
375	0.110910404
376	0.1106391118
377	0.1102879388
378	0.1100562487
379	0.1097313241
380	0.1095157752
381	0.1092476348
382	0.1089784048
383	0.1087742569
384	0.1085255565
385	0.108350513
386	0.1081105049
387	0.1079176724
388	0.1076578385
389	0.1073770611
390	0.1071703553
391	0.1070280716
392	0.1068150653
393	0.1065422931
394	0.1062910408
395	0.1060774326
396	0.1057264474
397	0.1054676577
398	0.1053424046
399	0.1051500589
400	0.1049151994
401	0.1047586171
402	0.1045256688
403	0.1043082416
404	0.1041345069
405	0.103870121
406	0.1036288058
407	0.1033171071
408	0.1030651514
409	0.1027592542
410	0.1024903626
411	0.1022447884
412	0.1021213759
413	0.1019382721
414	0.1017747177
415	0.1015753915
416	0.10130665
417	0.1010613556
418	0.1009091212
419	0.1007099685
420	0.1004695578
421	0.1002777248
422	0.100037983
423	0.099804878
424	0.09961836748
425	0.09940205121
426	0.09918861188
427	0.09898508586
428	0.0988453116
429	0.09867659817
430	0.09847289085
431	0.09835125008
432	0.09816059598
433	0.09797476014
434	0.097785188
435	0.09758555532
436	0.09747018195
437	0.09735041636
438	0.09704251922
439	0.09686461269
440	0.09664348523
441	0.09647817194
442	0.09628776907
443	0.09608807723
444	0.09593395013
445	0.095825997
446	0.09562205754
447	0.09539955541
448	0.09528276954
449	0.09509718468
450	0.09496689906
451	0.09473909941
452	0.09457534304
453	0.09433531483
454	0.09421529922
455	0.0940736426
456	0.09385969378
457	0.09368209217
458	0.09343242306
459	0.09324374475
460	0.09309442707
461	0.09295084413
462	0.09276122209
463	0.09258599715
464	0.09241647372
465	0.09224679653
466	0.09209760843
467	0.09189297669
468	0.09159000483
469	0.09141815952
470	0.0911651206
471	0.0909910506
472	0.09079991346
473	0.09061090407
474	0.09042975319
475	0.09026768346
476	0.09010844466
477	0.08992016941
478	0.08981158114
479	0.08968165343
480	0.08956581364
481	0.08942984535
482	0.08931662722
483	0.08914993899
484	0.08907525218
485	0.08901453395
486	0.08889067564
487	0.08875194693
488	0.08859983539
489	0.08848026904
490	0.08827683558
491	0.088131307
492	0.08792332127
493	0.08774714847
494	0.08761824831
495	0.08743264499
496	0.08732524821
497	0.08717226598
498	0.08697397656
499	0.08680766726
500	0.08665314348
501	0.08644419626
502	0.08632769549
503	0.08617334869
504	0.08601690798
505	0.08584201443
506	0.08573474671
507	0.08555390401
508	0.08540878324
509	0.08522807783
510	0.08501168178
511	0.08485940871
512	0.08471490434
513	0.08461035074
514	0.08443965473
515	0.08427630413
516	0.08412596428
517	0.08385026066
518	0.08372031721
519	0.08354747774
520	0.08344106436
521	0.08331535256
522	0.08317070297
523	0.08306248393
524	0.08288015912
525	0.08270962746
526	0.0825637045
527	0.08235080051
528	0.08217980851
529	0.08204727833
530	0.08188421743
531	0.08168955179
532	0.08148706274
533	0.0813234081
534	0.08127694611
535	0.08114854072
536	0.08103391624
537	0.08093784995
538	0.08075490411
539	0.08057296881
540	0.08049940795
541	0.08038222413
542	0.08023603198
543	0.08009496817
544	0.07999579567
545	0.07989404441
546	0.07968609548
547	0.07954111589
548	0.07943510871
549	0.07931040232
550	0.07914078845
551	0.07904668738
552	0.07898559712
553	0.0788386275
554	0.07871880124
555	0.07856782055
556	0.07846301326
557	0.07832263776
558	0.07820149929
559	0.0780040292
560	0.07787577764
561	0.07773382258
562	0.07758983092
563	0.07751847089
564	0.07740931001
565	0.07725095345
566	0.07713112061
567	0.0770000785
568	0.07684955211
569	0.07673799712
570	0.07661459578
571	0.07646290712
572	0.07630547198
573	0.0761930081
574	0.07606898088
575	0.07591666153
576	0.07577859805
577	0.07566038706
578	0.07557247545
579	0.0753896146
580	0.07527961407
581	0.07519582482
582	0.07509368677
583	0.0750028773
584	0.0748971694
585	0.07478732984
586	0.07465139908
587	0.07458437809
588	0.07448719133
589	0.07440877911
590	0.07431954282
591	0.07419983808
592	0.07407835344
593	0.07403465639
594	0.07396674413
595	0.07385777182
596	0.07375860642
597	0.07356768671
598	0.07348099478
599	0.07336737296
600	0.07329763342
601	0.07317244331
602	0.07303943433
603	0.07286662675
604	0.07278365216
605	0.07269714372
606	0.07262369316
607	0.0725370892
608	0.07239563242
609	0.07227358115
610	0.07215990886
611	0.07204636076
612	0.07190945511
613	0.07180828838
614	0.07172644662
615	0.07159031742
616	0.07153232373
617	0.07138587161
618	0.071288745
619	0.07115818167
620	0.0710077662
621	0.07091079773
622	0.07083501102
623	0.07070954011
624	0.07065451075
625	0.07057373592
626	0.07048021371
627	0.07039384489
628	0.07028876902
629	0.07023296993
630	0.07016660532
631	0.07000640577
632	0.06987628503
633	0.06977501068
634	0.06968581274
635	0.06958455987
636	0.06945807086
637	0.06935986327
638	0.06927551366
639	0.06919852178
640	0.06910209819
641	0.06890153802
642	0.06877338591
643	0.06865783595
644	0.06847680699
645	0.06841237792
646	0.06827405812
647	0.06817273862
648	0.06808768236
649	0.06797127081
650	0.06791622965
651	0.06781519598
652	0.06772596382
653	0.06763618732
654	0.06756443299
655	0.0674311032
656	0.06732977055
657	0.06725952501
658	0.06718578456
659	0.06709076068
660	0.06701085112
661	0.06688159982
662	0.06677342005
663	0.06667153391
664	0.06657167303
665	0.06652988101
666	0.06644078377
667	0.06637600071
668	0.06627721038
669	0.06620322456
670	0.06607589418
671	0.06600476992
672	0.06592819662
673	0.06582739579
674	0.06574530071
675	0.06568994604
676	0.06558535612
677	0.06548254617
678	0.06539762866
679	0.06523462381
680	0.06506451925
681	0.06497691349
682	0.06491964521
683	0.06486170856
684	0.06481355484
685	0.06468721047
686	0.06461715725
687	0.064499929
688	0.06439917437
689	0.06430687607
690	0.06424363377
691	0.06412269918
692	0.06402972629
693	0.06391873167
694	0.06382496753
695	0.06377876058
696	0.06369744984
697	0.06366900149
698	0.0635732561
699	0.06347333107
700	0.0634013455
701	0.06330872719
702	0.0631909276
703	0.06309801506
704	0.06302061586
705	0.0629278679
706	0.06283989678
707	0.0627920847
708	0.06273494449
709	0.06262863692
710	0.06255421598
711	0.06247117458
712	0.06235108048
713	0.06220973306
714	0.06211418737
715	0.06202795446
716	0.06193305684
717	0.06188036879
718	0.06176721012
719	0.06170039216
720	0.06162245894
721	0.0615276723
722	0.06142424718
723	0.06130172466
724	0.06121210142
725	0.06114885843
726	0.06108325916
727	0.06099370312
728	0.06092290988
729	0.06086779087
730	0.06076160417
731	0.06068158705
732	0.06056984109
733	0.06048928018
734	0.0603843981
735	0.06031495414
736	0.06024827618
737	0.06019917485
738	0.06009107826
739	0.05998047582
740	0.05986416915
741	0.05980885588
742	0.05973888691
743	0.05967513552
744	0.05962926993
745	0.05953655425
746	0.0594329908
747	0.05935576191
748	0.05928023314
749	0.05921209553
750	0.05914802461
751	0.05904566786
752	0.05900846285
753	0.0589329455
754	0.05886256849
755	0.05873386531
756	0.05866635792
757	0.05858776675
758	0.05854061489
759	0.05845657832
760	0.05838755708
761	0.05829841233
762	0.05819306034
763	0.05812887888
764	0.0580283836
765	0.05790199233
766	0.05781401603
767	0.05773370045
768	0.05764680189
769	0.05754084606
770	0.05748299938
771	0.05741258297
772	0.05733300524
773	0.05723630602
774	0.05715831419
775	0.05705004753
776	0.05696002208
777	0.05691089783
778	0.05681197442
779	0.05670190946
780	0.05664108207
781	0.0565540817
782	0.05649556305
783	0.05641188107
784	0.05631459142
785	0.05621722612
786	0.05614579659
787	0.05603919311
788	0.05598560543
789	0.05593723685
790	0.05586641011
791	0.05581252295
792	0.05575731041
793	0.05571773428
794	0.05566703071
795	0.05560372242
796	0.05556448384
797	0.05549267639
798	0.0553772026
799	0.05531387695
800	0.05525146513
801	0.05519376665
802	0.05509026425
803	0.05498425278
804	0.05491519229
805	0.05484603597
806	0.05478965404
807	0.05473479624
808	0.05466662963
809	0.05462697344
810	0.05456644388
811	0.05450408274
812	0.05442052086
813	0.05437404573
814	0.05429469875
815	0.05423393024
816	0.05415023945
817	0.05409657214
818	0.05404498965
819	0.05400140904
820	0.05395520948
821	0.05385827884
822	0.05378245549
823	0.05371895151
824	0.05366123807
825	0.05362561978
826	0.05354225209
827	0.05348649515
828	0.0534249936
829	0.05334589485
830	0.05330679361
831	0.05321513949
832	0.05313143289
833	0.05301751258
834	0.05296230978
835	0.0529016707
836	0.05285658429
837	0.05278056491
838	0.05272120576
839	0.05265532178
840	0.05256081631
841	0.05249811012
842	0.05244395041
843	0.05237815249
844	0.05233026804
845	0.05229407526
846	0.05221151217
847	0.05214005005
848	0.05205475268
849	0.05198348067
850	0.05195276144
851	0.05186220104
852	0.05181869422
853	0.05173979298
854	0.05161770061
855	0.05152907407
856	0.05150252474
857	0.05137504978
858	0.05130667823
859	0.05120967008
860	0.05111789321
861	0.05105351827
862	0.05099517547
863	0.05093759281
864	0.05084781541
865	0.05076647966
866	0.05072545725
867	0.05063764681
868	0.05056207533
869	0.0504642043
870	0.05041382231
871	0.05031157306
872	0.05028006642
873	0.05021671097
874	0.05016266819
875	0.05009922845
876	0.0500220635
877	0.04996158491
878	0.04987518883
879	0.04981176218
880	0.04975421367
881	0.04964434736
882	0.04960683326
883	0.04955471967
884	0.04949672879
885	0.04948014776
886	0.04942806616
887	0.04937095769
888	0.04931521224
889	0.04927560369
890	0.04921541824
891	0.04916421367
892	0.04913323277
893	0.04908833763
894	0.0489682605
895	0.04893148083
896	0.04888334403
897	0.04881556787
898	0.04875999482
899	0.04873098614
900	0.04864220273
901	0.04857599999
902	0.04848008814
903	0.04844071914
904	0.04839380787
905	0.04834427302
906	0.04828290969
907	0.04822038478
908	0.04815626051
909	0.04808158102
910	0.04801635827
911	0.04794574377
912	0.04790138387
913	0.04788083463
914	0.0478455562
915	0.04777192003
916	0.0476824554
917	0.0476289809
918	0.04754837891
919	0.0474520943
920	0.04741458082
921	0.04737781819
922	0.04733642826
923	0.04729189205
924	0.04717351707
925	0.04713342251
926	0.04707256221
927	0.04704928034
928	0.04701961704
929	0.0469689046
930	0.04690021926
931	0.04685898934
932	0.04678503415
933	0.04672400063
934	0.04670517173
935	0.04666767445
936	0.04662665246
937	0.04659233386
938	0.04652258311
939	0.04643263632
940	0.04640644294
941	0.04638759106
942	0.04637280373
943	0.04631479809
944	0.04626839378
945	0.0462255336
946	0.04618131959
947	0.04614593539
948	0.04612645628
949	0.04604834146
950	0.04600489314
951	0.04592548858
952	0.04588425414
953	0.0458203048
954	0.04577730365
955	0.04567235406
956	0.0456130632
957	0.04554464627
958	0.04550398094
959	0.04544690059
960	0.04535485342
961	0.04524371145
962	0.04519408373
963	0.0451335567
964	0.04510728955
965	0.04506601876
966	0.04503214674
967	0.04499601762
968	0.04493885809
969	0.04485533574
970	0.04481950738
971	0.04478961263
972	0.04474356222
973	0.04468187125
974	0.04462142705
975	0.04452214583
976	0.04447999125
977	0.04445356454
978	0.0443980489
979	0.04434578598
980	0.04425509999
981	0.04419578672
982	0.04413266775
983	0.04408471349
984	0.04403138662
985	0.0439598591
986	0.04391774239
987	0.04387921766
988	0.0438091202
989	0.0437844451
990	0.04375253782
991	0.04372849085
992	0.04369741046
993	0.04364367155
994	0.04359179503
995	0.04356667071
996	0.04350774223
997	0.04344075191
998	0.04340785158
999	0.04336757792
1000	0.04327145271
1001	0.04319494278
1002	0.04313851483
1003	0.04310689519
1004	0.04305476472
1005	0.04299734844
1006	0.0429495409
1007	0.0429208789
1008	0.04287968741
1009	0.04283952664
1010	0.04279155903
1011	0.04274016622
1012	0.04269215351
1013	0.04266061445
1014	0.04261320498
1015	0.04255664989
1016	0.04253263143
1017	0.04246185632
1018	0.04241457751
1019	0.04239094341
1020	0.0423227976
1021	0.04229084296
1022	0.04226016823
1023	0.04220258613
1024	0.04215560984
1025	0.04212935961
1026	0.04207596671
1027	0.04204418141
1028	0.04201942851
1029	0.04197400087
1030	0.04191214305
1031	0.04183892202
1032	0.04179521149
1033	0.0417435943
1034	0.04171182731
1035	0.04165291908
1036	0.04162704192
1037	0.04156603448
1038	0.04150733063
1039	0.04145183502
1040	0.04142512883
1041	0.04136062139
1042	0.04129338226
1043	0.04126241037
1044	0.04123524323
1045	0.04117739711
1046	0.04112375393
1047	0.04109983202
1048	0.04106263203
1049	0.04099871668
1050	0.04094196789
1051	0.04091046284
1052	0.04086838486
1053	0.04080638998
1054	0.04076249704
1055	0.04072726895
1056	0.04067327243
1057	0.04062111415
1058	0.04058125735
1059	0.04055987428
1060	0.04049685777
1061	0.04046932222
1062	0.04043398066
1063	0.0404098169
1064	0.04036542698
1065	0.04030482167
1066	0.04027945909
1067	0.04021780225
1068	0.04014695654
1069	0.04008395198
1070	0.04002929761
1071	0.03996954437
1072	0.03993567955
1073	0.03989031148
1074	0.03986971953
1075	0.03983395861
1076	0.03975635011
1077	0.03971384139
1078	0.03967533205
1079	0.03963579002
1080	0.0395734136
1081	0.03954153224
1082	0.03951767904
1083	0.03948867935
1084	0.03944662922
1085	0.03939278038
1086	0.0393384134
1087	0.03930978082
1088	0.03927264751
1089	0.03922012542
1090	0.03917939764
1091	0.03915826377
1092	0.03912811681
1093	0.03906347636
1094	0.03902682704
1095	0.03897979328
1096	0.03894195373
1097	0.03891117198
1098	0.03884507349
1099	0.03879176956
1100	0.03876985358
1101	0.03871476428
1102	0.03869735658
1103	0.03863011641
1104	0.03860792738
1105	0.03855664755
1106	0.03851001478
1107	0.03846606865
1108	0.03841738181
1109	0.03835891951
1110	0.03831216883
1111	0.03828610113
1112	0.03825933451
1113	0.03823599869
1114	0.03818583244
1115	0.0381681486
1116	0.03811026264
1117	0.03807821166
1118	0.03800578182
1119	0.03795875224
1120	0.03791046638
1121	0.03786921584
1122	0.03779520414
1123	0.03775528459
1124	0.0377241458
1125	0.03769052451
1126	0.03766259115
1127	0.03762340198
1128	0.03757339841
1129	0.03752955122
1130	0.03747406995
1131	0.03743305055
1132	0.03738978926
1133	0.03737924283
1134	0.03735206801
1135	0.03731498263
1136	0.03726956607
1137	0.03723871847
1138	0.03721536556
1139	0.03719398909
1140	0.03716495445
1141	0.03712837603
1142	0.03706915869
1143	0.03702977236
1144	0.03700573697
1145	0.03695100898
1146	0.03692892599
1147	0.03690252489
1148	0.03686034639
1149	0.03680603653
1150	0.03679006416
1151	0.03675714546
1152	0.03668504548
1153	0.03663860875
1154	0.03661576268
1155	0.03656562258
1156	0.03653474803
1157	0.03648820625
1158	0.03644769517
1159	0.03640720831
1160	0.03635688928
1161	0.03632468041
1162	0.03627710867
1163	0.03624857154
1164	0.03622438073
1165	0.0361775949
1166	0.0361434009
1167	0.03611397493
1168	0.03607316256
1169	0.03602174467
1170	0.0359657599
1171	0.03592245158
1172	0.03587447323
1173	0.03583401256
1174	0.03579933011
1175	0.03576503294
1176	0.03572954247
1177	0.03566930028
1178	0.03563014139
1179	0.03560128653
1180	0.03556259652
1181	0.03552741081
1182	0.03552122635
1183	0.03548470388
1184	0.03545954159
1185	0.03542158817
1186	0.03538454721
1187	0.03533548879
1188	0.03529551403
1189	0.03526643459
1190	0.03524142532
1191	0.03520900594
1192	0.03518719389
1193	0.03514199777
1194	0.03512256662
1195	0.03507834446
1196	0.03504130666
1197	0.03502154324
1198	0.03498639883
1199	0.03493362353
1200	0.03488963523
1201	0.03485762529
1202	0.03482238536
1203	0.03480298997
1204	0.03475049466
1205	0.03472730455
1206	0.03471045199
1207	0.03467848328
1208	0.03464302838
1209	0.03460477431
1210	0.03455782161
1211	0.0345412247
1212	0.03450446226
1213	0.03447013163
1214	0.0344395693
1215	0.03441487152
1216	0.03439445048
1217	0.03437673686
1218	0.0343353298
1219	0.0342896046
1220	0.03424129847
1221	0.03422958183
1222	0.0342053743
1223	0.03417456247
1224	0.0341345317
1225	0.03409873195
1226	0.03407929218
1227	0.03406335168
1228	0.03404062771
1229	0.03401175034
1230	0.03399144233
1231	0.03394534472
1232	0.03393475401
1233	0.03390331537
1234	0.0338721199
1235	0.03384065816
1236	0.03381822967
1237	0.0337901199
1238	0.03373672953
1239	0.03371132801
1240	0.03368227987
1241	0.03365752837
1242	0.0336128471
1243	0.03358708503
1244	0.03354592427
1245	0.03352910614
1246	0.03348943639
1247	0.03346022724
1248	0.03342071028
1249	0.03340405139
1250	0.03337481249
1251	0.03335308511
1252	0.03328477776
1253	0.03321152657
1254	0.03317979479
1255	0.03315243966
1256	0.03311642346
1257	0.03307882203
1258	0.03302840447
1259	0.03299035921
1260	0.03297105614
1261	0.0329590191
1262	0.0329241657
1263	0.03291339492
1264	0.03288270774
1265	0.03285458731
1266	0.0328116278
1267	0.03276736101
1268	0.03269800623
1269	0.03265339541
1270	0.03261085615
1271	0.03255897326
1272	0.03251145593
1273	0.03247801031
1274	0.03243262594
1275	0.03240047087
1276	0.03238335173
1277	0.03234956802
1278	0.03233107468
1279	0.03229959737
1280	0.03227855794
1281	0.03225971608
1282	0.03223599609
1283	0.03215933909
1284	0.03212423122
1285	0.03210331768
1286	0.03207123268
1287	0.03206384729
1288	0.03202452477
1289	0.0320019076
1290	0.03196936343
1291	0.03193753365
1292	0.03189413737
1293	0.03186510646
1294	0.03181316877
1295	0.03175636871
1296	0.03172378831
1297	0.03170470917
1298	0.03166493771
1299	0.03164466048
1300	0.03161483893
1301	0.03159334215
1302	0.03156065527
1303	0.03153080918
1304	0.03150719333
1305	0.03145647719
1306	0.03142102501
1307	0.03139130287
1308	0.03136468801
1309	0.03134007718
1310	0.03132526801
1311	0.03130212647
1312	0.03127730662
1313	0.03123731836
1314	0.03122223963
1315	0.03120715793
1316	0.03117127738
1317	0.03114895841
1318	0.03111440257
1319	0.03106719361
1320	0.03102668942
1321	0.03100040375
1322	0.03094103358
1323	0.0309099547
1324	0.03086764098
1325	0.03084388557
1326	0.03081967887
1327	0.03078926525
1328	0.03075581522
1329	0.03071579254
1330	0.03069684936
1331	0.03066646086
1332	0.03061424742
1333	0.03059019408
1334	0.03054837191
1335	0.03052221129
1336	0.03050268443
1337	0.03047591228
1338	0.03046024425
1339	0.03044569597
1340	0.03040171582
1341	0.03037982397
1342	0.03034034215
1343	0.0303136807
1344	0.03028270529
1345	0.03027367685
1346	0.03024688691
1347	0.03021706552
1348	0.03016853912
1349	0.03014945426
1350	0.03013233687
1351	0.03010522831
1352	0.03008725776
1353	0.03007549629
1354	0.03005365746
1355	0.03001886538
1356	0.02999252039
1357	0.02995809471
1358	0.02994248563
1359	0.02990065349
1360	0.02987884362
1361	0.02984974818
1362	0.02983694375
1363	0.02980018404
1364	0.02977638664
1365	0.02973221589
1366	0.02971490614
1367	0.02967234066
1368	0.02963433842
1369	0.0295898657
1370	0.02953664869
1371	0.02951415289
1372	0.02948135882
1373	0.0294618604
1374	0.02944258213
1375	0.02941438944
1376	0.02938529
1377	0.02934539179
1378	0.02931577068
1379	0.02927728247
1380	0.02923948569
1381	0.02922096094
1382	0.02919932591
1383	0.02915701655
1384	0.02912456964
1385	0.02908219377
1386	0.02905611125
1387	0.02902715559
1388	0.02900816616
1389	0.02897974673
1390	0.02895620408
1391	0.02893901162
1392	0.02889629892
1393	0.02887114696
1394	0.0288526157
1395	0.02884120839
1396	0.02881761857
1397	0.02877921114
1398	0.02876195957
1399	0.0287317292
1400	0.02870795474
1401	0.02868960876
1402	0.02867759936
1403	0.02865462457
1404	0.02863124443
1405	0.02861551676
1406	0.02859256604
1407	0.02856560349
1408	0.0285566963
1409	0.02852790234
1410	0.02851693707
1411	0.02847927089
1412	0.02845894965
1413	0.02843185721
1414	0.02840599288
1415	0.02837049689
1416	0.02835300413
1417	0.02833059723
1418	0.0283057439
1419	0.0282691997
1420	0.02825494786
1421	0.02823467011
1422	0.02821890832
1423	0.02818339742
1424	0.02812160354
1425	0.02810017871
1426	0.02805477605
1427	0.02803693858
1428	0.0280212195
1429	0.02801045175
1430	0.02797888471
1431	0.02794757438
1432	0.02792934777
1433	0.02791267894
1434	0.02790304756
1435	0.02787902246
1436	0.02786034767
1437	0.02784796988
1438	0.02779867285
1439	0.02777882025
1440	0.02776807007
1441	0.02774523326
1442	0.02773069313
1443	0.02769984006
1444	0.02764979386
1445	0.02762348354
1446	0.02761238183
1447	0.02760323601
1448	0.02757755599
1449	0.02754252093
1450	0.02752841702
1451	0.02750950489
1452	0.02748055342
1453	0.02745797611
1454	0.02744653093
1455	0.02743848926
1456	0.02742159557
1457	0.02740258852
1458	0.02738013019
1459	0.02736940806
1460	0.02736130577
1461	0.02733259724
1462	0.02732281622
1463	0.02729965817
1464	0.02728163202
1465	0.02725184518
1466	0.02721538479
1467	0.0271996988
1468	0.02717311061
1469	0.02712604529
1470	0.02709529021
1471	0.02708331536
1472	0.02704122633
1473	0.02702357974
1474	0.02700170775
1475	0.02697740912
1476	0.02693891006
1477	0.02690650704
1478	0.02688280191
1479	0.0268626872
1480	0.02685670192
1481	0.02682873201
1482	0.02677767682
1483	0.02674970992
1484	0.02673694369
1485	0.02670680253
1486	0.02667989691
1487	0.02665835934
1488	0.02662999842
1489	0.02660819219
1490	0.02657465405
1491	0.02655829696
1492	0.02654216383
1493	0.02651689103
1494	0.02650356407
1495	0.02646421369
1496	0.02644047453
1497	0.02642154359
1498	0.0263862205
1499	0.02636582844
1500	0.02634881593
1501	0.02633641082
1502	0.02631724102
1503	0.02628454044
1504	0.02626934305
1505	0.02623393338
1506	0.02620884557
