iter	Passed	Remaining
483	13447	11475
484	13474	11446
485	13502	11419
486	13530	11391
487	13556	11362
488	13584	11334
489	13610	11304
490	13635	11274
491	13661	11245
492	13689	11217
493	13714	11187
494	13742	11160
495	13770	11133
496	13794	11102
497	13820	11072
498	13843	11041
499	13868	11011
500	13895	10982
501	13919	10952
502	13942	10921
503	13969	10892
504	13992	10861
505	14019	10833
506	14075	10826
507	14101	10798
508	14125	10767
509	14151	10738
510	14176	10708
511	14202	10679
512	14225	10648
513	14251	10618
514	14274	10587
515	14299	10558
516	14322	10527
517	14348	10497
518	14373	10468
519	14397	10438
520	14424	10409
521	14448	10379
522	14473	10350
523	14498	10320
524	14522	10289
525	14546	10260
526	14570	10229
527	14594	10199
528	14617	10169
529	14642	10139
530	14668	10110
531	14692	10080
532	14715	10049
533	14738	10018
534	14762	9989
535	14788	9960
536	14812	9929
537	14835	9899
538	14858	9868
539	14881	9838
540	14905	9808
541	14929	9778
542	14953	9748
543	14977	9718
544	15002	9689
545	15054	9677
546	15087	9653
547	15110	9623
548	15136	9594
549	15163	9566
550	15185	9535
551	15212	9507
552	15236	9477
553	15260	9448
554	15284	9418
555	15313	9392
556	15342	9364
557	15370	9337
558	15394	9308
559	15419	9279
560	15444	9249
561	15467	9219
562	15513	9203
563	15547	9179
564	15571	9150
565	15597	9121
566	15619	9090
567	15644	9061
568	15670	9033
569	15696	9004
570	15718	8974
571	15741	8944
572	15766	8914
573	15797	8889
574	15822	8860
575	15846	8831
576	15871	8802
577	15896	8773
578	15919	8743
579	15943	8713
580	15967	8684
581	15991	8654
582	16015	8625
583	16063	8609
584	16094	8583
585	16116	8553
586	16143	8525
587	16166	8495
588	16192	8467
589	16216	8438
590	16239	8408
591	16263	8378
592	16286	8349
593	16310	8320
594	16335	8291
595	16359	8262
596	16399	8241
597	16423	8211
598	16448	8182
599	16473	8154
600	16498	8125
601	16522	8096
602	16548	8068
603	16573	8039
604	16597	8010
605	16622	7981
606	16646	7953
607	16669	7923
608	16695	7895
609	16719	7866
610	16743	7837
611	16768	7808
612	16791	7779
613	16817	7751
614	16852	7727
615	16877	7699
616	16912	7675
617	16947	7651
618	16983	7627
619	17012	7600
620	17070	7587
621	17102	7561
622	17125	7532
623	17148	7502
624	17173	7474
625	17201	7446
626	17226	7418
627	17250	7389
628	17274	7360
629	17297	7331
630	17322	7302
631	17346	7273
632	17369	7244
633	17394	7215
634	17418	7186
635	17443	7158
636	17467	7129
637	17492	7101
638	17515	7072
639	17540	7043
640	17565	7015
641	17590	6987
642	17628	6963
643	17663	6939
644	17716	6921
645	17750	6896
646	17791	6874
647	17831	6851
648	17862	6825
649	17888	6797
650	17911	6768
651	17936	6739
652	17960	6711
653	17983	6681
654	18006	6652
655	18068	6637
656	18095	6610
657	18119	6581
658	18144	6552
659	18170	6524
660	18198	6497
661	18226	6470
662	18252	6442
663	18276	6413
664	18299	6384
665	18325	6356
666	18352	6328
667	18377	6300
668	18402	6271
669	18429	6243
670	18456	6216
671	18480	6187
672	18506	6159
673	18530	6130
674	18558	6103
675	18586	6076
676	18609	6047
677	18633	6018
678	18665	5992
679	18689	5964
680	18714	5936
681	18741	5908
682	18765	5879
683	18790	5851
684	18813	5822
685	18838	5794
686	18864	5766
687	18892	5739
688	18916	5710
689	18940	5682
690	18964	5653
691	18990	5625
692	19028	5601
693	19071	5578
694	19095	5550
695	19119	5521
696	19143	5493
697	19167	5464
698	19191	5436
699	19214	5407
700	19245	5381
701	19290	5358
702	19313	5329
703	19336	5301
704	19360	5272
705	19387	5245
706	19410	5216
707	19435	5188
708	19459	5159
709	19484	5131
710	19507	5103
711	19530	5074
712	19555	5046
713	19594	5022
714	19618	4993
715	19644	4965
716	19671	4938
717	19695	4910
718	19719	4881
719	19744	4853
720	19768	4825
721	19792	4797
722	19815	4768
723	19840	4740
724	19892	4719
725	19921	4692
726	19945	4663
727	19969	4635
728	19994	4607
729	20055	4588
730	20085	4561
731	20109	4532
732	20135	4505
733	20161	4477
734	20186	4449
735	20210	4421
736	20234	4392
737	20259	4364
738	20284	4336
739	20315	4310
740	20339	4281
741	20366	4254
742	20392	4226
743	20417	4198
744	20441	4170
745	20465	4142
746	20492	4114
747	20518	4087
748	20543	4059
749	20567	4031
750	20594	4003
751	20617	3975
752	20642	3947
753	20669	3920
754	20695	3892
755	20719	3864
756	20743	3836
757	20766	3808
758	20790	3780
759	20812	3751
760	20837	3723
761	20862	3696
762	20889	3668
763	20912	3640
764	20942	3613
765	20966	3585
766	20992	3558
767	21042	3534
768	21073	3507
769	21098	3479
770	21128	3452
771	21160	3426
772	21190	3399
773	21213	3371
774	21247	3344
775	21274	3317
776	21307	3290
777	21343	3264
778	21368	3236
779	21394	3209
780	21423	3181
781	21447	3154
782	21471	3126
783	21494	3098
784	21518	3070
785	21543	3042
786	21568	3014
787	21594	2987
788	21618	2959
789	21641	2931
790	21670	2904
791	21695	2876
792	21718	2848
793	21743	2820
794	21767	2792
795	21794	2765
796	21819	2737
797	21859	2711
798	21903	2686
799	21931	2659
800	21962	2632
801	21987	2604
802	22018	2577
803	22073	2553
804	22103	2526
805	22127	2498
806	22152	2470
807	22178	2442
808	22205	2415
809	22229	2387
810	22252	2359
811	22276	2331
812	22300	2304
813	22324	2276
814	22348	2248
815	22372	2220
816	22396	2193
817	22419	2165
818	22442	2137
819	22465	2109
820	22489	2081
821	22513	2054
822	22537	2026
823	22561	1998
824	22586	1971
825	22610	1943
826	22634	1915
827	22658	1888
828	22681	1860
829	22705	1832
830	22730	1805
831	22754	1777
832	22781	1750
833	22805	1722
834	22831	1695
835	22855	1667
836	22879	1640
837	22902	1612
838	22931	1585
839	22955	1557
840	22980	1530
841	23021	1503
842	23070	1477
843	23094	1450
844	23119	1422
845	23142	1395
846	23168	1367
847	23192	1340
848	23221	1312
849	23247	1285
850	23270	1257
851	23294	1230
852	23319	1202
853	23346	1175
854	23372	1148
855	23397	1120
856	23421	1093
857	23445	1065
858	23470	1038
859	23510	1011
860	23536	984
861	23564	956
862	23591	929
863	23618	902
864	23643	874
865	23668	847
866	23691	819
867	23715	792
868	23739	764
869	23764	737
870	23788	710
871	23811	682
872	23834	655
873	23858	627
874	23881	600
875	23906	573
876	23930	545
877	23954	518
878	23978	491
879	24011	463
880	24055	436
881	24084	409
882	24107	382
883	24137	354
884	24172	327
885	24202	300
886	24241	273
887	24268	245
888	24292	218
889	24315	191
890	24342	163
891	24368	136
892	24392	109
893	24415	81
894	24440	54
895	24463	27
896	24489	0
