iter	Passed	Remaining
1265	53350	10451
1266	53380	10406
1267	53408	10361
1268	53438	10317
1269	53467	10272
1270	53492	10227
1271	53521	10182
1272	53552	10138
1273	53579	10093
1274	53606	10048
1275	53632	10003
1276	53661	9959
1277	53683	9913
1278	53706	9867
1279	53732	9822
1280	53760	9778
1281	53788	9733
1282	53814	9689
1283	53856	9647
1284	53883	9602
1285	53905	9557
1286	53943	9514
1287	53991	9473
1288	54021	9429
1289	54051	9385
1290	54080	9341
1291	54106	9296
1292	54134	9252
1293	54160	9208
1294	54186	9163
1295	54213	9119
1296	54241	9075
1297	54267	9030
1298	54294	8986
1299	54320	8941
1300	54342	8897
1301	54368	8852
1302	54395	8808
1303	54423	8764
1304	54450	8720
1305	54479	8676
1306	54502	8631
1307	54525	8587
1308	54547	8542
1309	54576	8498
1310	54604	8455
1311	54629	8410
1312	54657	8367
1313	54686	8323
1314	54713	8279
1315	54741	8236
1316	54768	8192
1317	54811	8151
1318	54839	8107
1319	54867	8063
1320	54894	8020
1321	54926	7977
1322	54954	7933
1323	55009	7894
1324	55044	7851
1325	55076	7808
1326	55107	7765
1327	55137	7722
1328	55167	7679
1329	55198	7636
1330	55230	7593
1331	55261	7550
1332	55292	7507
1333	55324	7465
1334	55355	7422
1335	55385	7379
1336	55417	7336
1337	55446	7293
1338	55476	7250
1339	55506	7207
1340	55536	7164
1341	55567	7121
1342	55596	7078
1343	55627	7036
1344	55656	6993
1345	55694	6951
1346	55730	6909
1347	55787	6869
1348	55854	6831
1349	55914	6792
1350	55999	6756
1351	56058	6717
1352	56139	6680
1353	56205	6641
1354	56262	6602
1355	56319	6562
1356	56375	6522
1357	56430	6482
1358	56487	6442
1359	56541	6402
1360	56597	6362
1361	56648	6322
1362	56697	6281
1363	56762	6242
1364	56814	6201
1365	56868	6161
1366	56926	6121
1367	57008	6084
1368	57060	6043
1369	57118	6003
1370	57177	5963
1371	57233	5923
1372	57288	5883
1373	57343	5842
1374	57399	5802
1375	57456	5762
1376	57508	5721
1377	57560	5680
1378	57613	5640
1379	57667	5599
1380	57723	5559
1381	57784	5519
1382	57838	5478
1383	57893	5437
1384	57946	5397
1385	58030	5359
1386	58082	5318
1387	58138	5277
1388	58194	5237
1389	58249	5196
1390	58305	5155
1391	58392	5117
1392	58447	5076
1393	58501	5036
1394	58556	4995
1395	58613	4954
1396	58669	4913
1397	58725	4872
1398	58781	4831
1399	58837	4791
1400	58892	4750
1401	58947	4709
1402	59025	4669
1403	59079	4628
1404	59128	4587
1405	59170	4545
1406	59205	4502
1407	59241	4459
1408	59275	4417
1409	59303	4374
1410	59328	4330
1411	59356	4287
1412	59383	4244
1413	59409	4201
1414	59439	4158
1415	59471	4115
1416	59505	4073
1417	59537	4030
1418	59572	3988
1419	59616	3946
1420	59656	3904
1421	59690	3861
1422	59724	3819
1423	59758	3776
1424	59792	3734
1425	59825	3691
1426	59858	3649
1427	59891	3606
1428	59922	3564
1429	59968	3522
1430	60009	3480
1431	60043	3438
1432	60075	3395
1433	60107	3353
1434	60139	3310
1435	60171	3268
1436	60204	3225
1437	60236	3183
1438	60267	3141
1439	60296	3098
1440	60319	3055
1441	60341	3012
1442	60363	2970
1443	60385	2927
1444	60407	2884
1445	60428	2841
1446	60450	2799
1447	60478	2756
1448	60506	2714
1449	60546	2672
1450	60580	2630
1451	60607	2587
1452	60632	2545
1453	60662	2503
1454	60689	2460
1455	60714	2418
1456	60746	2376
1457	60773	2334
1458	60803	2292
1459	60832	2249
1460	60862	2207
1461	60892	2165
1462	60918	2123
1463	60945	2081
1464	60986	2039
1465	61016	1997
1466	61042	1955
1467	61066	1913
1468	61090	1871
1469	61115	1829
1470	61141	1787
1471	61166	1745
1472	61191	1703
1473	61216	1661
1474	61241	1619
1475	61280	1577
1476	61306	1535
1477	61333	1493
1478	61357	1452
1479	61382	1410
1480	61409	1368
1481	61437	1326
1482	61463	1284
1483	61492	1243
1484	61519	1201
1485	61544	1159
1486	61570	1117
1487	61600	1076
1488	61630	1034
1489	61661	993
1490	61696	951
1491	61727	910
1492	61759	868
1493	61791	827
1494	61823	785
1495	61852	744
1496	61881	702
1497	61917	661
1498	61944	619
1499	61987	578
1500	62015	537
1501	62046	495
1502	62079	454
1503	62109	412
1504	62135	371
1505	62160	330
1506	62207	288
1507	62243	247
1508	62272	206
1509	62304	165
1510	62332	123
1511	62356	82
1512	62379	41
1513	62402	0
