iter	Passed	Remaining
447	3775	11630
448	3793	11650
449	3801	11642
450	3810	11633
451	3820	11629
452	3829	11623
453	3836	11612
454	3842	11594
455	3849	11580
456	3854	11564
457	3859	11545
458	3865	11529
459	3872	11517
460	3879	11503
461	3887	11492
462	3896	11488
463	3902	11471
464	3907	11453
465	3915	11444
466	3922	11430
467	3930	11421
468	3938	11413
469	3947	11405
470	3955	11395
471	3968	11400
472	3976	11392
473	3985	11385
474	3993	11375
475	4002	11368
476	4011	11361
477	4021	11357
478	4033	11358
479	4043	11354
480	4052	11347
481	4060	11340
482	4067	11326
483	4073	11310
484	4081	11301
485	4088	11290
486	4095	11277
487	4101	11261
488	4106	11244
489	4112	11230
490	4118	11215
491	4125	11203
492	4133	11192
493	4138	11176
494	4144	11161
495	4150	11146
496	4156	11130
497	4163	11118
498	4168	11102
499	4174	11086
500	4181	11075
501	4187	11061
502	4193	11047
503	4199	11031
504	4204	11014
505	4217	11018
506	4227	11015
507	4234	11003
508	4240	10988
509	4245	10972
510	4252	10959
511	4265	10962
512	4276	10961
513	4285	10956
514	4293	10945
515	4299	10932
516	4305	10919
517	4312	10907
518	4318	10892
519	4324	10876
520	4329	10861
521	4339	10857
522	4345	10842
523	4351	10829
524	4358	10817
525	4365	10806
526	4372	10794
527	4378	10780
528	4385	10767
529	4391	10755
530	4398	10743
531	4405	10731
532	4412	10720
533	4418	10707
534	4425	10696
535	4432	10685
536	4441	10676
537	4447	10664
538	4463	10673
539	4470	10663
540	4478	10655
541	4487	10646
542	4493	10634
543	4500	10621
544	4505	10607
545	4512	10594
546	4518	10582
547	4525	10570
548	4531	10557
549	4537	10543
550	4543	10530
551	4549	10515
552	4554	10500
553	4560	10488
554	4566	10473
555	4571	10458
556	4576	10444
557	4582	10428
558	4587	10414
559	4593	10400
560	4601	10392
561	4607	10378
562	4613	10365
563	4618	10351
564	4624	10336
565	4629	10322
566	4634	10307
567	4639	10291
568	4644	10277
569	4649	10262
570	4654	10247
571	4660	10233
572	4665	10218
573	4670	10203
574	4676	10189
575	4681	10175
576	4686	10161
577	4693	10149
578	4703	10146
579	4710	10135
580	4717	10124
581	4724	10113
582	4732	10105
583	4747	10112
584	4756	10106
585	4768	10107
586	4776	10098
587	4782	10086
588	4789	10074
589	4794	10060
590	4800	10047
591	4809	10040
592	4814	10026
593	4822	10018
594	4831	10011
595	4838	10001
596	4846	9992
597	4853	9983
598	4861	9974
599	4869	9966
600	4877	9957
601	4884	9948
602	4891	9937
603	4900	9929
604	4907	9921
605	4915	9911
606	4922	9902
607	4929	9892
608	4938	9885
609	4955	9894
610	4965	9890
611	4973	9881
612	4980	9872
613	4990	9866
614	4997	9857
615	5006	9849
616	5015	9843
617	5023	9835
618	5031	9827
619	5039	9819
620	5048	9811
621	5055	9802
622	5063	9794
623	5071	9784
624	5078	9775
625	5087	9768
626	5095	9761
627	5102	9750
628	5112	9745
629	5121	9738
630	5129	9730
631	5136	9720
632	5144	9711
633	5151	9702
634	5161	9697
635	5167	9684
636	5172	9671
637	5177	9657
638	5182	9643
639	5192	9639
640	5198	9626
641	5203	9612
642	5209	9600
643	5214	9586
644	5219	9573
645	5224	9559
646	5234	9554
647	5245	9552
648	5254	9545
649	5263	9539
650	5270	9528
651	5275	9515
652	5281	9503
653	5287	9490
654	5292	9478
655	5297	9464
656	5303	9451
657	5309	9440
658	5314	9427
659	5320	9415
660	5325	9402
661	5331	9390
662	5336	9377
663	5345	9370
664	5353	9362
665	5362	9356
666	5369	9347
667	5376	9335
668	5381	9322
669	5386	9309
670	5392	9298
671	5398	9285
672	5403	9273
673	5408	9260
674	5414	9248
675	5419	9235
676	5425	9223
677	5436	9220
678	5442	9209
679	5447	9197
680	5452	9184
681	5458	9172
682	5463	9159
683	5468	9146
684	5474	9134
685	5479	9121
686	5485	9110
687	5491	9099
688	5497	9087
689	5502	9074
690	5507	9062
691	5513	9050
692	5518	9038
693	5524	9026
694	5529	9014
695	5534	9001
696	5539	8989
697	5545	8977
698	5550	8964
699	5555	8951
700	5560	8939
701	5565	8927
702	5570	8914
703	5577	8904
704	5582	8892
705	5587	8879
706	5593	8868
707	5598	8856
708	5603	8844
709	5609	8832
710	5614	8819
711	5619	8807
712	5625	8797
713	5630	8785
714	5636	8773
715	5641	8762
716	5647	8750
717	5652	8739
718	5658	8727
719	5664	8716
720	5669	8705
721	5680	8701
722	5686	8690
723	5691	8679
724	5697	8667
725	5702	8655
726	5708	8645
727	5717	8638
728	5731	8640
729	5739	8632
730	5747	8625
731	5754	8615
732	5760	8605
733	5766	8595
734	5772	8583
735	5781	8577
736	5788	8568
737	5797	8563
738	5805	8555
739	5813	8547
740	5821	8539
741	5829	8531
742	5836	8522
743	5843	8514
744	5851	8505
745	5859	8498
746	5867	8490
747	5874	8482
748	5882	8473
749	5890	8466
750	5898	8459
751	5907	8452
752	5923	8456
753	5928	8445
754	5935	8435
755	5941	8424
756	5946	8412
757	5951	8401
758	5957	8390
759	5962	8378
760	5967	8366
761	5972	8355
762	5977	8344
763	5983	8332
764	5988	8321
765	5993	8309
766	5998	8298
767	6003	8286
768	6008	8274
769	6013	8262
770	6018	8251
771	6023	8240
772	6029	8228
773	6034	8217
774	6040	8207
775	6045	8195
776	6050	8183
777	6057	8175
778	6062	8163
779	6069	8155
780	6075	8144
781	6082	8136
782	6091	8129
783	6102	8126
784	6112	8121
785	6123	8117
786	6133	8112
787	6144	8109
788	6156	8107
789	6184	8125
790	6200	8129
791	6216	8131
792	6226	8126
793	6237	8123
794	6246	8116
795	6254	8109
796	6266	8106
797	6281	8107
798	6297	8110
799	6311	8110
800	6321	8104
801	6332	8101
802	6340	8093
803	6347	8084
804	6353	8074
805	6359	8063
806	6365	8053
807	6372	8044
808	6378	8034
809	6383	8022
810	6388	8011
811	6394	8000
812	6409	8001
813	6421	7999
814	6433	7996
815	6447	7996
816	6456	7989
817	6463	7980
818	6469	7970
819	6475	7960
820	6481	7950
821	6489	7941
822	6497	7934
823	6502	7923
824	6507	7912
825	6513	7901
826	6519	7890
827	6524	7879
828	6530	7869
829	6537	7860
830	6545	7852
831	6551	7843
832	6558	7834
833	6564	7823
834	6569	7812
835	6575	7802
836	6580	7791
837	6587	7782
838	6593	7772
839	6599	7761
840	6604	7751
841	6610	7740
842	6614	7729
843	6620	7718
844	6626	7708
845	6631	7696
846	6636	7685
847	6642	7676
848	6652	7671
849	6659	7661
850	6666	7653
851	6674	7645
852	6686	7642
853	6695	7636
854	6703	7628
855	6714	7624
856	6724	7619
857	6736	7615
858	6749	7613
859	6761	7610
860	6770	7604
861	6777	7595
862	6783	7584
863	6789	7575
864	6796	7566
865	6801	7555
866	6809	7547
867	6818	7541
868	6829	7537
869	6839	7531
870	6853	7530
871	6868	7529
872	6876	7522
873	6883	7513
874	6890	7504
875	6910	7510
876	6924	7508
877	6933	7502
878	6940	7492
879	6946	7483
880	6953	7474
881	6963	7468
882	6974	7464
883	6989	7463
884	6998	7457
885	7008	7450
886	7014	7441
887	7020	7431
888	7026	7421
889	7032	7411
890	7037	7401
891	7043	7390
892	7048	7380
893	7054	7370
894	7060	7360
895	7065	7349
896	7071	7339
897	7080	7333
898	7090	7326
899	7100	7321
900	7110	7315
901	7121	7310
902	7154	7329
903	7166	7325
904	7173	7315
905	7181	7308
906	7188	7299
907	7194	7289
908	7204	7284
909	7210	7274
910	7217	7265
911	7223	7254
912	7228	7244
913	7234	7234
914	7239	7223
915	7244	7212
916	7250	7203
917	7256	7192
918	7261	7182
919	7267	7172
920	7272	7162
921	7279	7152
922	7285	7143
923	7290	7132
924	7295	7122
925	7300	7111
926	7306	7101
927	7311	7090
928	7316	7079
929	7324	7072
930	7332	7065
931	7338	7054
932	7343	7044
933	7349	7034
934	7354	7024
935	7359	7013
936	7365	7003
937	7370	6992
938	7375	6982
939	7386	6977
940	7391	6967
941	7397	6957
942	7402	6947
943	7407	6936
944	7414	6927
945	7420	6918
946	7426	6908
947	7432	6899
948	7438	6889
949	7445	6881
950	7450	6871
951	7457	6862
952	7466	6855
953	7471	6845
954	7478	6836
955	7485	6827
956	7491	6818
957	7498	6809
958	7504	6800
959	7509	6790
960	7515	6779
961	7520	6769
962	7525	6759
963	7531	6749
964	7537	6740
965	7542	6730
966	7548	6720
967	7553	6710
968	7558	6700
969	7564	6690
970	7569	6681
971	7575	6671
972	7580	6661
973	7586	6651
974	7591	6641
975	7597	6631
976	7602	6621
977	7614	6617
978	7640	6625
979	7647	6617
980	7657	6611
981	7664	6603
982	7671	6594
983	7677	6585
984	7686	6578
985	7698	6574
986	7708	6568
987	7719	6562
988	7730	6557
989	7741	6552
990	7758	6552
991	7768	6546
992	7775	6538
993	7781	6528
994	7787	6519
995	7793	6510
996	7798	6500
997	7804	6490
998	7814	6484
999	7826	6480
1000	7839	6476
1001	7848	6470
1002	7865	6469
1003	7872	6461
1004	7879	6452
1005	7886	6444
1006	7892	6434
1007	7898	6425
1008	7904	6415
1009	7910	6406
1010	7915	6396
1011	7921	6387
1012	7926	6377
1013	7932	6367
1014	7937	6357
1015	7948	6352
1016	7958	6346
1017	7968	6340
1018	7980	6335
1019	7987	6327
1020	7994	6318
1021	8001	6310
1022	8010	6303
1023	8024	6300
1024	8036	6295
1025	8048	6291
1026	8058	6285
1027	8067	6277
1028	8073	6268
1029	8079	6259
1030	8084	6249
1031	8089	6239
1032	8094	6229
1033	8105	6224
1034	8113	6216
1035	8120	6208
1036	8128	6199
1037	8135	6191
1038	8142	6183
1039	8152	6176
1040	8160	6169
1041	8166	6160
1042	8172	6151
1043	8179	6142
1044	8185	6133
1045	8198	6129
1046	8208	6122
1047	8221	6118
1048	8234	6115
1049	8243	6108
1050	8250	6099
1051	8259	6092
1052	8265	6083
1053	8274	6076
1054	8283	6069
1055	8289	6059
1056	8294	6050
1057	8301	6041
1058	8307	6032
1059	8317	6026
1060	8329	6021
1061	8339	6015
1062	8366	6021
1063	8373	6012
1064	8379	6003
1065	8386	5994
1066	8393	5986
1067	8399	5977
1068	8405	5967
1069	8411	5958
1070	8417	5949
1071	8422	5939
1072	8428	5930
1073	8434	5921
1074	8439	5911
1075	8444	5901
1076	8449	5892
1077	8455	5882
1078	8460	5872
1079	8465	5863
1080	8471	5853
1081	8476	5844
1082	8481	5834
1083	8487	5825
1084	8493	5816
1085	8499	5807
1086	8504	5797
1087	8510	5788
1088	8515	5778
1089	8520	5769
1090	8525	5759
1091	8534	5752
1092	8543	5745
1093	8555	5739
1094	8567	5734
1095	8579	5729
1096	8592	5725
1097	8600	5717
1098	8603	5707
1099	8611	5699
1100	8618	5690
1101	8623	5681
1102	8631	5673
1103	8638	5665
1104	8645	5656
1105	8650	5647
1106	8656	5637
1107	8661	5628
1108	8666	5618
1109	8671	5609
1110	8677	5599
1111	8685	5592
1112	8702	5590
1113	8709	5582
1114	8723	5578
1115	8730	5570
1116	8737	5561
1117	8745	5553
1118	8751	5545
1119	8757	5536
1120	8763	5527
1121	8769	5517
1122	8774	5508
1123	8780	5499
1124	8786	5490
1125	8792	5481
1126	8797	5471
1127	8802	5462
1128	8808	5453
1129	8813	5443
1130	8819	5435
1131	8824	5425
1132	8838	5421
1133	8844	5412
1134	8849	5403
1135	8855	5394
1136	8860	5384
1137	8865	5375
1138	8874	5368
1139	8886	5363
1140	8935	5379
1141	8949	5376
1142	8957	5368
1143	8968	5362
1144	8979	5356
1145	9000	5356
1146	9012	5351
1147	9023	5345
1148	9032	5337
1149	9040	5330
1150	9056	5327
1151	9090	5334
1152	9110	5333
1153	9129	5332
1154	9141	5326
1155	9151	5319
1156	9159	5311
1157	9166	5303
1158	9174	5295
1159	9186	5290
1160	9198	5284
1161	9211	5279
1162	9219	5271
1163	9226	5263
1164	9232	5254
1165	9239	5245
1166	9246	5237
1167	9251	5227
1168	9256	5218
1169	9262	5208
1170	9267	5199
1171	9273	5190
1172	9278	5181
1173	9284	5171
1174	9289	5162
1175	9294	5152
1176	9299	5143
1177	9304	5133
1178	9309	5124
1179	9315	5115
1180	9329	5111
1181	9335	5102
1182	9341	5093
1183	9346	5083
1184	9351	5074
1185	9357	5065
1186	9362	5056
1187	9367	5046
1188	9373	5037
1189	9379	5028
1190	9384	5019
1191	9390	5010
1192	9396	5001
1193	9402	4992
1194	9408	4983
1195	9413	4974
1196	9420	4965
1197	9425	4956
1198	9431	4947
1199	9436	4938
1200	9441	4929
1201	9451	4922
1202	9460	4914
1203	9477	4911
1204	9486	4904
1205	9495	4897
1206	9502	4889
1207	9508	4880
1208	9515	4872
1209	9521	4862
1210	9528	4854
1211	9533	4845
1212	9539	4836
1213	9543	4826
1214	9549	4817
1215	9554	4808
1216	9560	4800
1217	9573	4794
1218	9581	4786
1219	9590	4779
1220	9599	4772
1221	9605	4763
1222	9611	4754
1223	9617	4745
1224	9622	4736
1225	9628	4728
1226	9633	4718
1227	9639	4709
1228	9644	4700
1229	9649	4691
1230	9654	4682
1231	9660	4673
1232	9668	4665
1233	9678	4658
1234	9689	4652
1235	9699	4645
1236	9712	4640
1237	9722	4633
1238	9733	4626
1239	9738	4617
1240	9745	4609
1241	9755	4603
1242	9765	4595
1243	9772	4587
1244	9779	4579
1245	9785	4570
1246	9790	4561
1247	9796	4552
1248	9801	4543
1249	9811	4537
1250	9821	4529
1251	9827	4521
1252	9833	4512
1253	9838	4503
1254	9844	4494
1255	9849	4485
1256	9854	4476
1257	9863	4469
1258	9872	4461
1259	9882	4455
1260	9895	4449
1261	9903	4441
1262	9911	4434
1263	9918	4425
1264	9928	4418
1265	9940	4412
1266	9955	4408
1267	9966	4401
1268	9973	4393
1269	9980	4385
1270	9986	4376
1271	9991	4367
1272	9997	4358
1273	10003	4350
1274	10008	4340
1275	10016	4333
1276	10022	4324
1277	10028	4315
1278	10033	4306
1279	10039	4298
1280	10048	4290
1281	10068	4288
1282	10085	4284
1283	10093	4276
1284	10101	4268
1285	10110	4260
1286	10116	4252
1287	10122	4243
1288	10127	4234
1289	10133	4226
1290	10138	4217
1291	10148	4210
1292	10159	4203
1293	10170	4197
1294	10181	4190
1295	10189	4182
1296	10195	4174
1297	10203	4166
1298	10212	4158
1299	10218	4150
1300	10224	4141
1301	10231	4133
1302	10236	4124
1303	10242	4115
1304	10247	4106
1305	10253	4098
1306	10258	4089
1307	10266	4081
1308	10275	4074
1309	10282	4065
1310	10293	4059
1311	10309	4054
1312	10332	4052
1313	10350	4048
1314	10361	4042
1315	10378	4037
1316	10390	4031
1317	10399	4023
1318	10405	4015
1319	10411	4006
1320	10418	3998
1321	10424	3989
1322	10430	3981
1323	10436	3972
1324	10442	3964
1325	10448	3955
1326	10453	3946
1327	10462	3939
1328	10472	3932
1329	10484	3925
1330	10496	3919
1331	10506	3912
1332	10514	3904
1333	10524	3897
1334	10540	3892
1335	10549	3884
1336	10560	3878
1337	10569	3870
1338	10575	3862
1339	10580	3853
1340	10586	3844
1341	10592	3835
1342	10597	3827
1343	10606	3819
1344	10616	3812
1345	10629	3806
1346	10643	3800
1347	10650	3792
1348	10658	3784
1349	10664	3776
1350	10670	3767
1351	10675	3758
1352	10680	3749
1353	10686	3741
1354	10691	3732
1355	10696	3723
1356	10702	3714
1357	10707	3705
1358	10712	3697
1359	10718	3688
1360	10723	3679
1361	10728	3670
1362	10734	3662
1363	10739	3653
1364	10746	3645
1365	10757	3638
1366	10767	3631
1367	10799	3631
1368	10806	3623
1369	10813	3615
1370	10821	3607
1371	10828	3598
1372	10834	3590
1373	10840	3581
1374	10845	3573
1375	10850	3564
1376	10856	3555
1377	10861	3546
1378	10866	3538
1379	10871	3529
1380	10877	3520
1381	10881	3511
1382	10888	3503
1383	10894	3494
1384	10899	3486
1385	10905	3477
1386	10910	3469
1387	10916	3460
1388	10921	3451
1389	10928	3443
1390	10933	3435
1391	10939	3426
1392	10945	3417
1393	10951	3409
1394	10957	3401
1395	10963	3392
1396	10968	3384
1397	10974	3375
1398	10979	3366
1399	10985	3358
1400	10990	3349
1401	10999	3342
1402	11009	3335
1403	11040	3334
1404	11055	3328
1405	11067	3321
1406	11077	3314
1407	11087	3307
1408	11093	3298
1409	11099	3290
1410	11104	3281
1411	11110	3273
1412	11116	3264
1413	11125	3257
1414	11135	3250
1415	11145	3243
1416	11158	3236
1417	11165	3228
1418	11175	3220
1419	11181	3212
1420	11189	3204
1421	11195	3196
1422	11200	3187
1423	11205	3179
1424	11213	3171
1425	11223	3164
1426	11229	3155
1427	11237	3147
1428	11243	3139
1429	11248	3130
1430	11254	3122
1431	11259	3113
1432	11272	3107
1433	11278	3098
1434	11284	3090
1435	11290	3081
1436	11300	3074
1437	11310	3067
1438	11322	3060
1439	11334	3053
1440	11342	3046
1441	11350	3038
1442	11358	3030
1443	11366	3022
1444	11372	3014
1445	11377	3005
1446	11382	2997
1447	11388	2988
1448	11394	2980
1449	11399	2971
1450	11405	2963
1451	11416	2956
1452	11426	2948
1453	11435	2941
1454	11446	2934
1455	11456	2927
1456	11463	2918
1457	11469	2910
1458	11475	2902
1459	11480	2893
1460	11486	2885
1461	11496	2877
1462	11502	2869
1463	11516	2863
1464	11522	2855
1465	11529	2846
1466	11537	2839
1467	11547	2831
1468	11553	2823
1469	11558	2815
1470	11567	2807
1471	11573	2798
1472	11578	2790
1473	11584	2782
1474	11589	2773
1475	11594	2765
1476	11601	2756
1477	11609	2749
1478	11616	2741
1479	11621	2732
1480	11627	2724
1481	11632	2715
1482	11637	2707
1483	11643	2698
1484	11648	2690
1485	11653	2682
1486	11659	2673
1487	11665	2665
1488	11669	2656
1489	11674	2648
1490	11680	2640
1491	11684	2631
1492	11690	2623
1493	11694	2614
1494	11700	2606
1495	11705	2597
1496	11711	2589
1497	11720	2581
1498	11731	2574
1499	11743	2567
1500	11769	2563
1501	11775	2555
1502	11782	2547
1503	11788	2539
1504	11794	2531
1505	11800	2523
1506	11805	2514
1507	11812	2506
1508	11818	2498
1509	11824	2490
1510	11829	2481
1511	11839	2474
1512	11851	2467
1513	11864	2460
1514	11871	2452
1515	11881	2445
1516	11887	2437
1517	11893	2428
1518	11900	2420
1519	11906	2412
1520	11911	2404
1521	11918	2396
1522	11924	2388
1523	11930	2379
1524	11936	2371
1525	11942	2363
1526	11948	2355
1527	11953	2346
1528	11959	2338
1529	11964	2330
1530	11970	2322
1531	11980	2314
1532	12006	2310
1533	12020	2303
1534	12032	2296
1535	12042	2289
1536	12055	2282
1537	12068	2275
1538	12085	2269
1539	12094	2261
1540	12101	2253
1541	12109	2245
1542	12114	2237
1543	12120	2229
1544	12128	2221
1545	12134	2213
1546	12139	2205
1547	12145	2196
1548	12150	2188
1549	12159	2180
1550	12170	2173
1551	12182	2166
1552	12194	2159
1553	12206	2152
1554	12215	2144
1555	12221	2136
1556	12227	2128
1557	12232	2119
1558	12246	2113
1559	12252	2104
1560	12258	2096
1561	12265	2088
1562	12270	2080
1563	12276	2072
1564	12281	2063
1565	12286	2055
1566	12292	2047
1567	12299	2039
1568	12309	2032
1569	12320	2024
1570	12336	2018
1571	12344	2010
1572	12351	2002
1573	12358	1994
1574	12364	1986
1575	12371	1978
1576	12376	1969
1577	12382	1961
1578	12388	1953
1579	12395	1945
1580	12401	1937
1581	12406	1929
1582	12411	1920
1583	12417	1912
1584	12421	1904
1585	12427	1896
1586	12433	1888
1587	12439	1879
1588	12444	1871
1589	12449	1863
1590	12454	1855
1591	12465	1847
1592	12476	1840
1593	12507	1836
1594	12523	1829
1595	12541	1823
1596	12549	1815
1597	12555	1807
1598	12562	1799
1599	12569	1791
1600	12575	1783
1601	12585	1775
1602	12597	1768
1603	12610	1761
1604	12622	1753
1605	12631	1746
1606	12639	1738
1607	12645	1730
1608	12652	1722
1609	12661	1714
1610	12668	1706
1611	12677	1698
1612	12688	1691
1613	12695	1683
1614	12703	1675
1615	12709	1667
1616	12714	1659
1617	12720	1651
1618	12735	1644
1619	12749	1636
1620	12760	1629
1621	12775	1622
1622	12786	1615
1623	12792	1606
1624	12798	1598
1625	12803	1590
1626	12808	1582
1627	12813	1574
1628	12819	1565
1629	12826	1558
1630	12832	1550
1631	12838	1541
1632	12843	1533
1633	12850	1525
1634	12858	1517
1635	12870	1510
1636	12883	1503
1637	12896	1495
1638	12907	1488
1639	12913	1480
1640	12920	1472
1641	12926	1464
1642	12931	1456
1643	12936	1447
1644	12942	1439
1645	12947	1431
1646	12952	1423
1647	12958	1415
1648	12965	1407
1649	12981	1400
1650	12988	1392
1651	12993	1384
1652	12999	1376
1653	13004	1368
1654	13010	1359
1655	13015	1351
1656	13020	1343
1657	13026	1335
1658	13031	1327
1659	13038	1319
1660	13043	1311
1661	13048	1303
1662	13054	1295
1663	13058	1287
1664	13064	1278
1665	13069	1270
1666	13075	1262
1667	13081	1254
1668	13086	1246
1669	13091	1238
1670	13096	1230
1671	13101	1222
1672	13108	1214
1673	13113	1206
