iter	RMSE
133	0.2862125951
134	0.2842705997
135	0.282221432
136	0.2804635571
137	0.2782780965
138	0.2763594085
139	0.2739152239
140	0.2713930239
141	0.2697958076
142	0.2679194541
143	0.266280786
144	0.2648845222
145	0.2631888848
146	0.2612754025
147	0.2601388312
148	0.2586260894
149	0.2572012761
150	0.2551241231
151	0.2535174227
152	0.2518083198
153	0.2502890684
154	0.2483256004
155	0.2465610302
156	0.2451804109
157	0.2436635322
158	0.2423597899
159	0.2407458954
160	0.2392839126
161	0.2381756821
162	0.2366727515
163	0.2353036759
164	0.2339488026
165	0.2324215425
166	0.2310353215
167	0.2297352973
168	0.2283512317
169	0.2271939061
170	0.2257123787
171	0.2245059657
172	0.2235994471
173	0.222569364
174	0.2213595443
175	0.2197440879
176	0.2187264308
177	0.2178135877
178	0.2166314134
179	0.2155805329
180	0.214531457
181	0.2133782627
182	0.2119946038
183	0.2110702551
184	0.2101270995
185	0.2094308161
186	0.2084910738
187	0.2074411043
188	0.2064661725
189	0.2055229264
190	0.2046152428
191	0.2036121431
192	0.2027503955
193	0.2017128851
194	0.2007435097
195	0.1999397326
196	0.1991490803
197	0.1984608762
198	0.1978525179
199	0.197179323
200	0.1966257963
201	0.1957829815
202	0.1949851046
203	0.1941482729
204	0.1931832456
205	0.1924303857
206	0.1918900638
207	0.1910161287
208	0.1900283034
209	0.1890733264
210	0.1882130536
211	0.187368993
212	0.186422832
213	0.1858575617
214	0.1850203216
215	0.1841922392
216	0.1833715971
217	0.1827596691
218	0.182159529
219	0.1813812368
220	0.1807051746
221	0.1799483788
222	0.1792784717
223	0.1786512564
224	0.1777639244
225	0.1771186816
226	0.1762745635
227	0.1756078655
228	0.1750199898
229	0.1743098348
230	0.173677381
231	0.1730659712
232	0.1725430439
233	0.1720333959
234	0.1713041396
235	0.170660395
236	0.1700486706
237	0.1694220567
238	0.1684335094
239	0.1678661334
240	0.1672717507
241	0.1666769938
242	0.166109853
243	0.1655780584
244	0.1649857189
245	0.164479575
246	0.1641614104
247	0.1637190657
248	0.1631748904
249	0.1627483177
250	0.1622800958
251	0.1617042966
252	0.1610559076
253	0.1606188767
254	0.1599113647
255	0.1593294082
256	0.1587527968
257	0.1582033541
258	0.15770394
259	0.1572940797
260	0.1568775801
261	0.1563455562
262	0.1559557974
263	0.1553950305
264	0.1549533158
265	0.1544803247
266	0.153907751
267	0.1533948348
268	0.1530003952
269	0.1525245275
270	0.1520640866
271	0.1515291194
272	0.150954769
273	0.1504497715
274	0.1500401327
275	0.1494328676
276	0.1488956416
277	0.1483081254
278	0.1478288017
279	0.1473869709
280	0.1469826132
281	0.1465009447
282	0.1458997341
283	0.1455291996
284	0.1451741647
285	0.1447295336
286	0.1443295579
287	0.1438337832
288	0.1434139059
289	0.1430380129
290	0.1427496297
291	0.1422508348
292	0.141869016
293	0.1415238539
294	0.1410466285
295	0.1406235692
296	0.1402138191
297	0.1398491913
298	0.1395064538
299	0.1392092838
300	0.1388736951
301	0.1385425189
302	0.1381864372
303	0.1377504624
304	0.1372831716
305	0.1368847687
306	0.13643051
307	0.1361197618
308	0.1357457335
309	0.1354298608
310	0.1349518299
311	0.1345897615
312	0.1342914749
313	0.133892683
314	0.1336438525
315	0.1332406519
316	0.1328405284
317	0.132528572
318	0.1322660178
319	0.1319083671
320	0.1316018083
321	0.1313187807
322	0.1309494819
323	0.1306930342
324	0.1304051687
325	0.1300632134
326	0.1298202627
327	0.1295248429
328	0.1292502936
329	0.128970948
330	0.1286635875
331	0.1283428244
332	0.1279887621
333	0.1276898131
334	0.1273767928
335	0.1270947568
336	0.1267095572
337	0.1263569487
338	0.1260123681
339	0.1256088246
340	0.1253689289
341	0.1250551344
342	0.124708041
343	0.1244214095
344	0.1241556734
345	0.1238796837
346	0.1236275274
347	0.1232687795
348	0.1228710377
349	0.1225838214
350	0.1222830887
351	0.1220948733
352	0.1218576308
353	0.121585317
354	0.12123593
355	0.1209345303
356	0.1206708705
357	0.120353521
358	0.120070195
359	0.1197747484
360	0.119507839
361	0.119184463
362	0.1189252418
363	0.1186539568
364	0.1183809786
365	0.1180787009
366	0.1178378367
367	0.1175733152
368	0.1172986435
369	0.1170336811
370	0.1167753627
371	0.1165161325
372	0.116323451
373	0.1160730615
374	0.115795881
375	0.11554826
376	0.1153065343
377	0.1150536509
378	0.1147953754
379	0.1145097376
380	0.1142180413
381	0.1139899911
382	0.1135948754
383	0.1133401768
384	0.1130755863
385	0.1128416134
386	0.1125938366
387	0.1123425815
388	0.1121249251
389	0.1118591421
390	0.1116404086
391	0.1113520903
392	0.1110497705
393	0.1107521902
394	0.1105238259
395	0.1102788362
396	0.1100177745
397	0.1098029776
398	0.1096060367
399	0.1093489837
400	0.1091154492
401	0.108780773
402	0.1085456172
403	0.1083795899
404	0.1080765204
405	0.1079027213
406	0.1076906499
407	0.1075003124
408	0.1072671576
409	0.1070978624
410	0.1069007978
411	0.1066720913
412	0.1064089089
413	0.1062052444
414	0.1059962254
415	0.1057716402
416	0.1054341449
417	0.1052345367
418	0.1049909598
419	0.1048028463
420	0.1046196083
421	0.1043461401
422	0.1041599997
423	0.1039351379
424	0.1037151515
425	0.1034922688
426	0.103249164
427	0.1030285844
428	0.1027973467
429	0.1026137791
430	0.1023306324
431	0.1021252227
432	0.1019279518
433	0.1017169934
434	0.1014641562
435	0.1012485883
436	0.1010378626
437	0.100805317
438	0.1006025292
439	0.1003553192
440	0.1001506828
441	0.09988805859
442	0.09963379488
443	0.09942127303
444	0.0992756988
445	0.0990383101
446	0.09884304267
447	0.09869017488
448	0.0985419439
449	0.09837443474
450	0.09809827186
451	0.09792545403
452	0.09761744019
453	0.09740819924
454	0.09720884173
455	0.09704109524
456	0.09683557653
457	0.09675102612
458	0.09654953727
459	0.09639101568
460	0.0962769077
461	0.09605911536
462	0.0959041587
463	0.09576937264
464	0.09563211867
465	0.09530994864
466	0.09510973618
467	0.09494256102
468	0.09473376807
469	0.09452892394
470	0.0943898181
471	0.09418786692
472	0.09402474003
473	0.09386317151
474	0.09366704308
475	0.09345552308
476	0.09337357628
477	0.09317438431
478	0.09299306711
479	0.09277033019
480	0.09263629656
481	0.09251097522
482	0.09237370369
483	0.09206729902
484	0.09192917498
485	0.09174880434
486	0.09157585349
487	0.09141636386
488	0.09124962844
489	0.09114166027
490	0.09097215001
491	0.09075235433
492	0.09058045948
493	0.09035782783
494	0.0901740501
495	0.09004923669
496	0.08990352768
497	0.08971642555
498	0.08961537766
499	0.08940457332
500	0.08917625189
501	0.0890084463
502	0.0888482585
503	0.08871280491
504	0.08861995748
505	0.08845063467
506	0.08829993964
507	0.08808605516
508	0.08791352987
509	0.08773916382
510	0.08758550943
511	0.08745410732
512	0.08730577949
513	0.08705677329
514	0.0869169725
515	0.08671630452
516	0.08656566548
517	0.08638127724
518	0.08622869134
519	0.08604128279
520	0.0858901351
521	0.08569297218
522	0.08555247309
523	0.08543475044
524	0.08528305124
525	0.08512181456
526	0.0850094536
527	0.08484326316
528	0.08470202895
529	0.08458016026
530	0.08444684557
531	0.08428324184
532	0.08410967884
533	0.08396972776
534	0.08387699864
535	0.08374317459
536	0.08365519539
537	0.08352966741
538	0.08338640334
539	0.08326955204
540	0.08313762464
541	0.08297838599
542	0.08286338671
543	0.08272031009
544	0.08262126347
545	0.08248131972
546	0.08232234532
547	0.08214390121
548	0.08201134449
549	0.08188709695
550	0.08177024294
551	0.08164956373
552	0.08156273811
553	0.08143336764
554	0.08117332766
555	0.08098503293
556	0.08082939667
557	0.08073036691
558	0.08059676788
559	0.08043339849
560	0.08030691989
561	0.08009271352
562	0.07997138505
563	0.07985544439
564	0.079720378
565	0.07957118497
566	0.07941192607
567	0.07924326519
568	0.07914585288
569	0.07897980157
570	0.078840448
571	0.07872580799
572	0.07862880211
573	0.07843682725
574	0.07828515945
575	0.07812920862
576	0.07801415875
577	0.07790434039
578	0.07781195849
579	0.07764830844
580	0.07756739439
581	0.0774275559
582	0.07733594503
583	0.0771664313
584	0.07702632834
585	0.07689121605
586	0.07679517486
587	0.07666028515
588	0.07651262755
589	0.07637783091
590	0.07628712503
591	0.07614880198
592	0.07605571651
593	0.07593696093
594	0.07578992326
595	0.07567592092
596	0.0755714241
597	0.07548304855
598	0.07534245237
599	0.07517049121
600	0.07504907613
601	0.07497575921
602	0.07488575656
603	0.07475099165
604	0.07459942027
605	0.07448187453
606	0.07434479378
607	0.07421037787
608	0.07414305584
609	0.07404646845
610	0.07394231583
611	0.07384553889
612	0.0736996894
613	0.07357654437
614	0.07348453387
615	0.07341799923
616	0.07328051635
617	0.07314037044
618	0.07305902356
619	0.07296170466
620	0.07282285028
621	0.07272695634
622	0.07260713585
623	0.07252781507
624	0.07242592395
625	0.07227200933
626	0.07215080822
627	0.07205609272
628	0.07196008339
629	0.07184840629
630	0.07177751315
631	0.07169640213
632	0.0716160147
633	0.07152933423
634	0.07142786466
635	0.07128310525
636	0.07117332553
637	0.07106201551
638	0.07095701112
639	0.07085209462
640	0.07074324332
641	0.07062394594
642	0.0704580528
643	0.0703399536
644	0.07022491938
645	0.07013924374
646	0.07005133133
647	0.06989232289
648	0.06978812133
649	0.06967179158
650	0.06958720983
651	0.06947082317
652	0.06938599601
653	0.06928047414
654	0.06914399917
655	0.06906438938
656	0.06895748881
657	0.06885238746
658	0.06876778561
659	0.06864979881
660	0.06854202461
661	0.06840549401
662	0.06829760886
663	0.06821252549
664	0.06809205699
665	0.06801151102
666	0.06792009218
667	0.06781623475
668	0.0676946701
669	0.06757903536
670	0.06749206861
671	0.06740979238
672	0.06732508956
673	0.06721108345
674	0.06710498468
675	0.06702907548
676	0.0669328959
677	0.06676620346
678	0.06667580484
679	0.06656554606
680	0.06645620482
681	0.06632258434
682	0.06626081212
683	0.06614508637
684	0.065931068
685	0.06579653004
686	0.0657176172
687	0.06562104979
688	0.06554084694
689	0.06542302263
690	0.06533007914
691	0.06522582041
692	0.06510334601
693	0.06498524996
694	0.06489891739
695	0.06479246998
696	0.06470787594
697	0.06457720962
698	0.06447407
699	0.06441222368
700	0.06431573585
701	0.0642469285
702	0.06415647649
703	0.06406532287
704	0.06398340019
705	0.06389196551
706	0.06383277062
707	0.06371745405
708	0.06365195321
709	0.06360894386
710	0.06351319977
711	0.0634055309
712	0.06328849538
713	0.06320745471
714	0.06312660327
715	0.06303903629
716	0.06289237198
717	0.0628010238
718	0.06273042984
719	0.06263955874
720	0.06256593573
721	0.06252449308
722	0.06245148625
723	0.06235683823
724	0.06225563477
725	0.062154566
726	0.06208054041
727	0.06197626083
728	0.06190836459
729	0.06180645491
730	0.06174000765
731	0.06167712757
732	0.06156199376
733	0.06147398427
734	0.06142414558
735	0.06129705914
736	0.06120112839
737	0.06111292115
738	0.06102937766
739	0.06087677339
740	0.06079598723
741	0.0607267958
742	0.06060145598
743	0.06054253115
744	0.06048400594
745	0.06038646702
746	0.06029913081
747	0.06022187863
748	0.06013599429
749	0.06004190933
750	0.05996620521
751	0.05988965323
752	0.05982500501
753	0.05973572262
754	0.05960114034
755	0.05952372712
756	0.05944242054
757	0.05931991984
758	0.05924221331
759	0.0591705703
760	0.0590590327
761	0.05896990036
762	0.05888039236
763	0.05873457775
764	0.05864817822
765	0.05855958519
766	0.05848671869
767	0.05843973778
768	0.05838089462
769	0.05829344128
770	0.05825053486
771	0.0581281285
772	0.05805205914
773	0.05797977131
774	0.05789101744
775	0.05783977968
776	0.05775167254
777	0.05763832877
778	0.05756563565
779	0.05748265034
780	0.05738077398
781	0.05732595137
782	0.0571989997
783	0.05711782259
784	0.05706402325
785	0.05698087246
786	0.05690067303
787	0.05683934571
788	0.0567758384
789	0.05670517911
790	0.05666783793
791	0.05661448868
792	0.05651004768
793	0.05645351513
794	0.05639374485
795	0.05635189167
796	0.0562863448
797	0.05622821747
798	0.05615650218
799	0.05606440051
800	0.05595592257
801	0.05584370337
802	0.05578975373
803	0.05571359334
804	0.05564645718
805	0.05557826794
806	0.05551550062
807	0.05546742221
808	0.05543009678
809	0.05536987386
810	0.05532082976
811	0.05524853454
812	0.05518099307
813	0.0551392742
814	0.05507702654
815	0.05502064276
816	0.0549442156
817	0.05488740499
818	0.05481678407
819	0.05476145299
820	0.05472781746
821	0.05467595495
822	0.05460181606
823	0.05452813038
824	0.05444919968
825	0.05438304538
826	0.05433484545
827	0.05423264228
828	0.05415059452
829	0.0540977091
830	0.05404268303
831	0.05400215796
832	0.05389254756
833	0.0538331656
834	0.05374629899
835	0.05368847792
836	0.05362396144
837	0.05356927891
838	0.05349941549
839	0.05343704418
840	0.05338429779
841	0.05330275107
842	0.0532588525
843	0.05323612318
844	0.05317176345
845	0.05310786073
846	0.05306214451
847	0.05299021263
848	0.05293491171
849	0.05286208009
850	0.052772636
851	0.05271950729
852	0.05266692271
853	0.05258889908
854	0.05254562187
855	0.0524523444
856	0.05236929216
857	0.05229316655
858	0.05222416916
859	0.05215417146
860	0.05211611907
861	0.05205424941
862	0.05195181255
863	0.0518843019
864	0.05183032181
865	0.05176326496
866	0.05169025275
867	0.05160678412
868	0.05154474381
869	0.05149947918
870	0.05143973818
871	0.05138936418
872	0.05130705557
873	0.05124519852
874	0.05117899687
875	0.05111631
876	0.05107247661
877	0.05101145944
878	0.05094085619
879	0.05089392145
880	0.05080418737
881	0.05072120416
882	0.05064978153
883	0.0505821841
884	0.05052535503
885	0.05047494966
886	0.05038385316
887	0.05034538915
888	0.05028985685
889	0.05020851418
890	0.05015800359
891	0.05009072719
892	0.05005478253
893	0.05001745618
894	0.04996083689
895	0.04991297015
896	0.04985427779
897	0.0497993834
898	0.0497301877
899	0.04966650764
900	0.04959618905
901	0.049541322
902	0.04948532551
903	0.04940936279
904	0.04933664047
905	0.04928228207
906	0.04922946996
907	0.04916747882
908	0.04909924107
909	0.04903374419
910	0.04897976004
911	0.04893127882
912	0.04888230354
913	0.04881809359
914	0.04876812324
915	0.04871933216
916	0.04866687455
917	0.04857202354
918	0.04851594968
919	0.04844738565
920	0.04841214076
921	0.04834151454
922	0.04828840516
923	0.04824010624
924	0.0481535493
925	0.04810820991
926	0.04805875292
927	0.04800257475
928	0.04795267746
929	0.04789810524
930	0.04785494205
931	0.04780165053
932	0.04770303405
933	0.04761891942
934	0.04756329229
935	0.04749281549
936	0.04742675229
937	0.04735123889
938	0.04730355599
939	0.0472553321
940	0.04719378656
941	0.04713314752
942	0.04705038084
943	0.04701658604
944	0.04694539262
945	0.0468732616
946	0.04684067745
947	0.04671949843
948	0.04667798807
949	0.04663086582
950	0.0466057498
951	0.04656545155
952	0.04650969372
953	0.04643335606
954	0.04635904883
955	0.04631027121
956	0.04623153375
957	0.04617931661
958	0.04610217915
959	0.04605540886
960	0.04598892809
961	0.04592573677
962	0.04587408892
963	0.04580331934
964	0.04573135174
965	0.04570179887
966	0.04566637021
967	0.04561502953
968	0.04553934792
969	0.04547360159
970	0.04544174506
971	0.04539611103
972	0.04535200227
973	0.04525938359
974	0.0451999753
975	0.04510864963
976	0.04504224418
977	0.04498722891
978	0.0449551722
979	0.0448771868
980	0.04483414191
981	0.04479703411
982	0.04470762542
983	0.04466397839
984	0.04460820127
985	0.0445363727
986	0.0444926174
987	0.04441981671
988	0.04438896479
989	0.04432133431
990	0.04428240851
991	0.04423988607
992	0.04418076176
993	0.04412943471
994	0.04409023457
995	0.04403163438
996	0.04398617209
997	0.04392975357
998	0.04388788647
999	0.04384065044
1000	0.0437906448
1001	0.04372040488
1002	0.04367413809
1003	0.04362794861
1004	0.04358003747
1005	0.04355443131
1006	0.04350424671
1007	0.04346018
1008	0.04339711657
1009	0.04336071847
1010	0.0433333991
1011	0.04327820507
1012	0.04322609728
1013	0.04319698261
1014	0.04314758569
1015	0.04308508323
1016	0.04304439635
1017	0.04299535257
1018	0.04293908397
1019	0.04289912923
1020	0.04285831487
1021	0.04277822844
1022	0.04269515057
1023	0.04264076015
1024	0.04257554915
1025	0.04254053607
1026	0.04249004611
1027	0.04245035083
1028	0.04242198693
1029	0.04238381809
1030	0.04235176507
1031	0.04231176609
1032	0.04225175757
1033	0.04220858917
1034	0.04216115465
1035	0.04210347567
1036	0.04205830412
1037	0.04200773377
1038	0.0419561877
1039	0.04190451679
1040	0.04184913138
1041	0.04181837288
1042	0.04178752335
1043	0.0417410697
1044	0.04168996433
1045	0.0416515399
1046	0.04160342609
1047	0.04152532148
1048	0.04149324895
1049	0.04143239458
1050	0.04140518262
1051	0.04134926253
1052	0.04131863602
1053	0.04128689225
1054	0.04126054687
1055	0.04121998178
1056	0.04115957875
1057	0.04113596797
1058	0.04108222317
1059	0.04101075887
1060	0.04095591557
1061	0.04089180386
1062	0.04085127072
1063	0.04080973245
1064	0.04075816598
1065	0.04072888516
1066	0.04069737658
1067	0.04062850105
1068	0.04056781173
1069	0.04052495262
1070	0.04047685134
1071	0.04044320869
1072	0.04040479864
1073	0.04036375548
1074	0.04032826205
1075	0.04026360846
1076	0.04019840942
1077	0.04017106682
1078	0.04013480889
1079	0.04008843429
1080	0.04004716608
1081	0.03999388576
1082	0.03995082022
1083	0.03989286375
1084	0.03983423661
1085	0.03980504281
1086	0.03976168232
1087	0.03970198062
1088	0.0396570388
1089	0.03961669831
1090	0.03956310624
1091	0.03953251868
1092	0.03947026147
1093	0.03943499428
1094	0.03940959524
1095	0.03937377568
1096	0.03933486263
1097	0.03927254922
1098	0.03922497929
1099	0.03918666804
1100	0.03914460905
1101	0.03909377966
1102	0.03906027347
1103	0.03901225173
1104	0.03897607408
1105	0.03894049912
1106	0.03889983314
1107	0.03887631096
1108	0.0388356755
1109	0.03880569959
1110	0.03876684375
1111	0.03872685348
1112	0.03869006152
1113	0.03865753693
1114	0.03861490087
1115	0.03856476643
1116	0.03852707052
1117	0.03850636454
1118	0.03845672362
1119	0.03839081654
1120	0.03834393637
1121	0.0382924021
1122	0.03824037894
1123	0.03821977071
1124	0.0381857286
1125	0.03813134565
1126	0.03808037546
1127	0.03801913027
1128	0.0379804519
1129	0.03794538393
1130	0.03790541352
1131	0.03785174412
1132	0.03779409569
1133	0.03776960089
1134	0.03773547161
1135	0.03770273683
1136	0.03767542451
1137	0.03762722786
1138	0.03759079203
1139	0.03756516245
1140	0.03752941425
1141	0.03750156581
1142	0.037456491
1143	0.03740531578
1144	0.03736513968
1145	0.03729740034
1146	0.03725951035
1147	0.03720929268
1148	0.03716931391
1149	0.03713041029
1150	0.03710083823
1151	0.03706793584
1152	0.03702768654
1153	0.03698751503
1154	0.03692515917
1155	0.03689214775
1156	0.03685621592
1157	0.03682180019
1158	0.03679828927
1159	0.03677142379
1160	0.03674623503
1161	0.03670743875
1162	0.03665060746
1163	0.03660591573
1164	0.03655955699
1165	0.0365151752
1166	0.03647549176
1167	0.03644874803
1168	0.03642067653
1169	0.03638052198
1170	0.03635429143
1171	0.03631969231
1172	0.03625889835
1173	0.03622951478
1174	0.03617047343
1175	0.03613004065
1176	0.03607970977
1177	0.03604056186
1178	0.03599934262
1179	0.03595360564
1180	0.03592482662
1181	0.03588008516
1182	0.03584362139
1183	0.03581445014
1184	0.03574237399
1185	0.03571130977
1186	0.03568249535
1187	0.03565995901
1188	0.03562331759
1189	0.03560636568
1190	0.03557548397
1191	0.035534399
1192	0.03546979836
1193	0.03541845709
1194	0.03538911375
1195	0.03535858159
1196	0.03532969891
1197	0.03528172487
1198	0.03523792811
1199	0.03521007338
1200	0.03517334738
1201	0.03512407324
1202	0.03507628844
1203	0.03503409893
1204	0.03498855584
1205	0.03495985311
1206	0.03492960076
1207	0.03491250312
1208	0.0348873793
1209	0.03485441042
1210	0.03481217274
1211	0.03479211132
1212	0.03475454039
1213	0.03472740651
1214	0.0347044053
1215	0.03466470391
1216	0.03462158797
1217	0.03459175307
1218	0.03456297582
1219	0.03453533143
1220	0.03451474166
1221	0.03446954003
1222	0.03445151864
1223	0.03442196125
1224	0.03437644818
1225	0.03434861972
1226	0.03431132191
1227	0.03426108149
1228	0.03423180395
1229	0.03420773593
1230	0.03418377259
1231	0.03413972136
1232	0.03411159896
1233	0.03408953584
1234	0.03405522731
1235	0.03403201867
1236	0.03399582152
1237	0.03397167528
1238	0.03394592593
1239	0.03390941804
1240	0.03388036899
1241	0.03383827014
1242	0.03381436181
1243	0.03377252008
1244	0.03371146282
1245	0.03368123798
1246	0.03365444546
1247	0.03361101066
1248	0.03358777391
1249	0.0335780576
1250	0.03353185561
1251	0.0334910155
1252	0.03346614285
1253	0.03344555155
1254	0.03341377822
1255	0.03339275422
1256	0.03336779289
1257	0.03332927787
1258	0.03330010217
1259	0.03327156642
1260	0.03324004125
1261	0.03322071417
1262	0.03317259695
1263	0.03314317034
1264	0.03311270642
1265	0.03308866529
1266	0.03305595733
1267	0.03302070922
1268	0.0329899995
1269	0.03296441526
1270	0.03292326756
1271	0.03290085773
1272	0.03288302712
1273	0.03286507139
1274	0.03283995636
1275	0.03279863632
1276	0.03277762814
1277	0.03274484412
1278	0.03272907338
1279	0.03268173015
1280	0.03266701876
1281	0.03260467289
1282	0.03257618011
1283	0.03255312279
1284	0.03253086113
1285	0.03250677759
1286	0.03248344523
1287	0.03244590612
1288	0.03240074256
1289	0.03236025508
1290	0.0323371528
1291	0.0323060265
1292	0.03228173723
1293	0.03223465426
1294	0.0322010063
1295	0.03217661078
1296	0.03215818011
1297	0.03211706951
1298	0.03207889894
1299	0.03205542018
1300	0.03202510427
1301	0.03199712151
1302	0.03197619545
1303	0.03194482682
1304	0.03190838974
1305	0.03187267453
1306	0.03184440372
1307	0.03180802526
1308	0.03178033493
1309	0.03174674127
1310	0.0317182481
1311	0.03170029749
1312	0.03163785278
1313	0.0315823583
1314	0.03155926045
1315	0.03153862733
1316	0.03150069073
1317	0.03145998013
1318	0.03141199926
1319	0.03139309012
1320	0.03133853085
1321	0.03131962857
1322	0.03129268908
1323	0.03125523147
1324	0.03123700494
1325	0.03121198002
1326	0.03119751162
1327	0.03114708764
1328	0.03111809158
1329	0.03108998542
1330	0.0310545016
1331	0.03103102117
1332	0.03098626286
1333	0.03095965006
1334	0.03092880467
1335	0.03090641084
1336	0.03085847104
1337	0.03083182542
1338	0.0308036134
1339	0.03077931726
1340	0.03073777842
1341	0.03069539777
1342	0.03067698474
1343	0.03064326349
1344	0.0306208699
1345	0.0306043559
1346	0.0305781598
1347	0.0305267031
1348	0.03051572601
1349	0.03048662855
1350	0.03046374975
1351	0.03043016057
1352	0.03041519854
1353	0.03039019783
1354	0.03036424196
1355	0.03032423533
1356	0.03029001048
1357	0.03026411621
1358	0.0302270752
1359	0.0302152697
1360	0.03018901053
1361	0.03018213482
1362	0.03014532759
1363	0.03011998225
1364	0.03010427114
1365	0.03008401565
1366	0.03005637021
1367	0.03001940071
1368	0.0299886196
1369	0.02995248417
1370	0.02992899264
1371	0.02986998147
1372	0.0298294116
1373	0.02974488897
1374	0.02971890056
1375	0.0296968643
1376	0.02966949985
1377	0.02965048849
1378	0.02961818382
1379	0.02959339314
1380	0.02957658305
1381	0.02953650957
1382	0.02950645385
1383	0.02949225008
1384	0.02945357805
1385	0.02943291397
1386	0.02941662452
1387	0.02939120005
1388	0.02937122389
1389	0.02933583406
1390	0.02931491728
1391	0.02927768791
1392	0.02923579941
1393	0.02920140536
1394	0.02918388574
1395	0.02915237932
1396	0.02909581548
1397	0.02905671783
1398	0.02901073113
1399	0.02899268594
1400	0.02897219635
1401	0.02895636999
1402	0.02894528164
1403	0.02892166252
1404	0.0288961839
1405	0.02886713326
1406	0.02884367659
1407	0.02880439948
1408	0.028785674
1409	0.02875134599
1410	0.02871986557
1411	0.0287026091
1412	0.02866344507
1413	0.02862998675
1414	0.02859496111
1415	0.02856929432
1416	0.02853705777
1417	0.02850618989
1418	0.02847864434
1419	0.0284458667
1420	0.02842152745
1421	0.02840933977
1422	0.02839397375
1423	0.02837179446
1424	0.02835266301
1425	0.02833290346
1426	0.02830723658
1427	0.02827972363
1428	0.02826895643
1429	0.02822260199
1430	0.0281654853
1431	0.02813490196
1432	0.02809779736
1433	0.02806927788
1434	0.02804014586
1435	0.02799385555
1436	0.02797168442
1437	0.02794821826
1438	0.02793748172
1439	0.0279004623
1440	0.02786951953
1441	0.02784780476
1442	0.02781451372
1443	0.02777847154
1444	0.02774779973
1445	0.027703776
1446	0.02768221147
1447	0.02766345525
1448	0.02763615853
1449	0.02759062845
1450	0.02756270464
1451	0.02754298397
1452	0.02751821065
1453	0.02750137046
1454	0.02748867259
1455	0.02746502501
1456	0.02744194047
1457	0.02742198109
1458	0.02740131713
1459	0.027381466
1460	0.02736910963
1461	0.02734983638
1462	0.02731800046
1463	0.02730008354
1464	0.02728086719
1465	0.0272636982
1466	0.02724319328
1467	0.0272210486
1468	0.02719154472
1469	0.02715020443
1470	0.02712465299
1471	0.02710478781
1472	0.02708235784
1473	0.02706365838
1474	0.02704487829
1475	0.02701911527
1476	0.02698984647
1477	0.02696525704
1478	0.02693237671
1479	0.02689698159
1480	0.02686965804
1481	0.02684577205
1482	0.02681154996
1483	0.02678811992
1484	0.02677022117
1485	0.02675029208
1486	0.02672214351
1487	0.026674871
1488	0.02665951707
1489	0.02662508457
1490	0.0266082007
1491	0.02658018059
1492	0.02655486168
1493	0.02650394495
1494	0.02646963422
1495	0.02642606383
1496	0.02640879107
1497	0.02639233758
1498	0.02637598011
1499	0.02635582187
1500	0.0263328328
1501	0.02630510257
1502	0.02628118
1503	0.02626140081
1504	0.0262374374
1505	0.02621848172
1506	0.02619132386
1507	0.02616934121
