iter	Passed	Remaining
0	9	17202
1	20	18315
2	27	16973
3	33	15340
4	42	15546
5	49	15038
6	59	15586
7	67	15323
8	85	17222
9	92	16803
10	98	16190
11	104	15776
12	109	15284
13	114	14845
14	120	14537
15	125	14170
16	129	13833
17	135	13638
18	140	13382
19	146	13268
20	152	13119
21	157	12935
22	163	12819
23	168	12698
24	174	12554
25	179	12425
26	183	12223
27	187	12081
28	190	11848
29	194	11667
30	200	11597
31	205	11541
32	210	11464
33	216	11399
34	221	11323
35	225	11242
36	230	11174
37	235	11115
38	240	11054
39	246	11025
40	255	11134
41	263	11198
42	268	11166
43	273	11104
44	278	11039
45	283	11000
46	289	10959
47	294	10917
48	299	10890
49	306	10910
50	316	11011
51	335	11458
52	342	11478
53	348	11436
54	357	11537
55	364	11543
56	375	11657
57	383	11708
58	391	11737
59	397	11699
60	403	11697
61	408	11647
62	415	11653
63	423	11671
64	429	11642
65	434	11607
66	442	11619
67	450	11658
68	457	11663
69	464	11673
70	472	11683
71	478	11664
72	483	11616
73	487	11563
74	493	11531
75	500	11539
76	508	11558
77	515	11561
78	522	11569
79	527	11534
80	539	11625
81	548	11681
82	557	11710
83	564	11717
84	571	11725
85	577	11687
86	582	11649
87	587	11617
88	594	11621
89	602	11633
90	610	11643
91	617	11643
92	623	11640
93	628	11602
94	633	11561
95	639	11533
96	646	11538
97	653	11539
98	661	11551
99	668	11558
100	674	11533
101	679	11502
102	684	11463
103	691	11462
104	699	11479
105	707	11489
106	715	11504
107	722	11501
108	727	11472
109	732	11441
110	740	11448
111	747	11459
112	757	11500
113	768	11547
114	775	11547
115	793	11704
116	804	11761
117	816	11831
118	822	11809
119	827	11781
120	834	11772
121	842	11780
122	852	11810
123	859	11815
124	869	11843
125	879	11873
126	887	11888
127	895	11899
128	905	11920
129	912	11919
130	919	11912
131	925	11885
132	930	11855
133	942	11910
134	954	11972
135	964	12000
136	972	12008
137	981	12018
138	991	12047
139	1000	12065
140	1008	12069
141	1017	12080
142	1032	12168
143	1042	12186
144	1053	12226
145	1067	12295
146	1075	12293
147	1080	12266
148	1086	12243
149	1093	12230
150	1099	12208
151	1104	12179
152	1109	12151
153	1115	12122
154	1120	12090
155	1125	12059
156	1130	12030
157	1135	12001
158	1141	11984
159	1147	11957
160	1152	11931
161	1157	11905
162	1162	11873
163	1171	11883
164	1176	11861
165	1182	11839
166	1187	11810
167	1193	11789
168	1198	11768
169	1203	11742
170	1208	11713
171	1214	11692
172	1219	11667
173	1224	11641
174	1231	11631
175	1236	11609
176	1242	11587
177	1247	11565
178	1252	11542
179	1258	11519
180	1263	11501
181	1275	11532
182	1281	11517
183	1286	11498
184	1292	11476
185	1297	11453
186	1302	11429
187	1307	11403
188	1313	11387
189	1322	11403
190	1330	11402
191	1335	11379
192	1341	11364
193	1348	11355
194	1355	11348
195	1365	11371
196	1372	11364
197	1381	11371
198	1386	11351
199	1393	11339
200	1398	11323
201	1403	11300
202	1409	11280
203	1414	11262
204	1422	11262
205	1427	11239
206	1432	11218
207	1437	11196
208	1442	11175
209	1448	11158
210	1453	11137
211	1458	11116
212	1464	11102
213	1469	11080
214	1474	11059
215	1479	11039
216	1484	11020
217	1489	10999
218	1494	10978
219	1501	10972
220	1506	10953
221	1517	10979
222	1523	10964
223	1528	10947
224	1534	10930
225	1539	10913
226	1545	10896
227	1549	10876
228	1555	10859
229	1560	10842
230	1565	10825
231	1572	10816
232	1578	10808
233	1584	10791
234	1592	10793
235	1599	10787
236	1604	10772
237	1610	10761
238	1617	10755
239	1623	10744
240	1629	10730
241	1634	10712
242	1639	10694
243	1644	10677
244	1649	10660
245	1654	10641
246	1659	10623
247	1664	10607
248	1670	10591
249	1675	10575
250	1680	10559
251	1685	10542
252	1691	10527
253	1696	10511
254	1701	10493
255	1706	10475
256	1712	10467
257	1718	10454
258	1722	10437
259	1728	10423
260	1734	10415
261	1740	10402
262	1747	10400
263	1761	10437
264	1770	10441
265	1778	10441
266	1784	10431
267	1789	10419
268	1795	10408
269	1801	10393
270	1806	10377
271	1811	10363
272	1816	10346
273	1822	10335
274	1828	10324
275	1836	10329
276	1842	10316
277	1847	10302
278	1852	10285
279	1858	10273
280	1863	10259
281	1868	10242
282	1873	10228
283	1878	10213
284	1883	10199
285	1888	10184
286	1894	10170
287	1899	10156
288	1904	10141
289	1909	10129
290	1915	10114
291	1920	10101
292	1925	10089
293	1931	10076
294	1936	10065
295	1942	10052
296	1947	10037
297	1952	10023
298	1957	10008
299	1962	9995
300	1967	9979
301	1972	9964
302	1978	9959
303	1984	9946
304	1989	9932
305	1994	9918
306	2008	9951
307	2014	9940
308	2019	9925
309	2024	9914
310	2029	9899
311	2034	9886
312	2040	9875
313	2045	9862
314	2050	9850
315	2056	9838
316	2061	9827
317	2067	9818
318	2073	9808
319	2078	9794
320	2083	9782
321	2090	9775
322	2095	9762
323	2099	9746
324	2104	9734
325	2109	9720
326	2115	9710
327	2121	9703
328	2129	9701
329	2134	9689
330	2139	9677
331	2144	9664
332	2149	9651
333	2155	9640
334	2160	9627
335	2165	9614
336	2170	9601
337	2175	9589
338	2180	9577
339	2185	9564
340	2190	9553
341	2195	9540
342	2200	9528
343	2206	9517
344	2210	9503
345	2219	9505
346	2228	9510
347	2237	9515
348	2253	9551
349	2264	9563
350	2274	9571
351	2287	9590
352	2299	9609
353	2309	9615
354	2319	9622
355	2331	9642
356	2338	9636
357	2346	9634
358	2357	9646
359	2369	9661
360	2379	9670
361	2389	9676
362	2398	9681
363	2410	9695
364	2420	9702
365	2428	9701
366	2439	9709
367	2449	9717
368	2458	9720
369	2465	9716
370	2478	9732
371	2501	9791
372	2512	9799
373	2522	9805
374	2533	9816
375	2543	9822
376	2553	9828
377	2566	9844
378	2574	9841
379	2586	9856
380	2598	9868
381	2607	9870
382	2625	9904
383	2638	9922
384	2648	9926
385	2661	9941
386	2670	9944
387	2686	9971
388	2703	9999
389	2717	10019
390	2752	10115
391	2771	10153
392	2786	10173
393	2803	10204
394	2821	10235
395	2835	10254
396	2848	10269
397	2869	10309
398	2887	10340
399	2898	10348
400	2914	10373
401	2931	10398
402	2946	10417
403	2961	10439
404	2972	10442
405	3025	10597
406	3041	10617
407	3062	10660
408	3076	10674
409	3094	10703
410	3112	10730
411	3130	10760
412	3154	10807
413	3175	10847
414	3195	10881
415	3211	10900
416	3253	11009
417	3291	11103
418	3325	11182
419	3357	11255
420	3386	11317
421	3424	11408
422	3455	11476
423	3505	11609
424	3532	11661
425	3554	11698
426	3579	11743
427	3599	11773
428	3622	11814
429	3639	11832
430	3663	11874
431	3688	11919
432	3712	11959
433	3751	12048
434	3772	12080
435	3789	12099
436	3806	12117
437	3822	12131
438	3838	12144
439	3860	12177
440	3877	12195
441	3888	12194
442	3905	12209
443	3924	12234
444	3947	12268
445	3985	12350
446	4004	12371
447	4022	12389
448	4036	12396
449	4050	12403
450	4065	12411
451	4082	12427
452	4102	12451
453	4121	12474
454	4131	12468
455	4149	12484
456	4165	12497
457	4186	12522
458	4203	12538
459	4252	12647
460	4275	12677
461	4292	12692
462	4311	12710
463	4333	12738
464	4355	12766
465	4376	12791
466	4397	12816
467	4411	12818
468	4427	12830
469	4448	12852
470	4479	12905
471	4493	12910
472	4572	13098
473	4614	13181
474	4635	13204
475	4651	13211
476	4672	13232
477	4693	13255
478	4738	13345
479	4760	13368
480	4779	13384
481	4799	13402
482	4814	13408
483	4824	13396
484	4840	13403
485	4857	13414
486	4876	13427
487	4894	13439
488	4914	13455
489	4923	13444
490	4941	13455
491	4961	13472
492	5005	13554
493	5026	13574
494	5052	13605
495	5064	13601
496	5084	13616
497	5099	13620
498	5118	13631
499	5139	13651
500	5174	13707
501	5198	13730
502	5245	13817
503	5281	13874
504	5306	13901
505	5335	13940
506	5370	13993
507	5394	14017
508	5413	14028
509	5439	14056
510	5487	14142
511	5517	14181
512	5545	14214
513	5571	14243
514	5595	14265
515	5623	14299
516	5653	14337
517	5676	14356
518	5725	14441
519	5758	14485
520	5787	14519
521	5809	14535
522	5835	14560
523	5867	14600
524	5893	14626
525	5933	14686
526	5990	14789
527	6027	14840
528	6053	14864
529	6087	14909
530	6116	14940
531	6144	14969
532	6174	15000
533	6225	15084
534	6260	15130
535	6289	15160
536	6310	15171
537	6337	15194
538	6364	15220
539	6388	15236
540	6410	15249
541	6435	15268
542	6475	15324
543	6501	15344
544	6524	15360
545	6545	15368
546	6568	15381
547	6592	15399
548	6616	15414
549	6641	15433
550	6665	15448
551	6692	15470
552	6732	15523
553	6756	15538
554	6783	15559
555	6808	15576
556	6832	15589
557	6858	15610
558	6879	15616
559	6929	15689
560	6977	15759
561	6993	15753
562	7011	15754
563	7028	15751
564	7051	15761
565	7078	15783
566	7093	15775
567	7108	15769
568	7125	15766
569	7145	15769
570	7165	15773
571	7203	15816
572	7220	15815
573	7241	15819
574	7264	15829
575	7282	15830
576	7299	15826
577	7314	15818
578	7338	15829
579	7353	15821
580	7368	15814
581	7384	15810
582	7397	15796
583	7413	15791
584	7450	15829
585	7467	15827
586	7487	15829
587	7508	15833
588	7523	15825
589	7546	15835
590	7563	15829
591	7577	15820
592	7597	15821
593	7612	15814
594	7630	15811
595	7649	15812
596	7689	15854
597	7705	15849
598	7724	15849
599	7752	15867
600	7772	15868
601	7784	15853
602	7801	15848
603	7817	15841
604	7826	15821
605	7845	15820
606	7863	15816
607	7880	15812
608	7897	15807
609	7928	15830
610	7944	15823
611	7960	15816
612	7980	15818
613	8001	15821
614	8017	15812
615	8027	15793
616	8046	15793
617	8065	15790
618	8083	15788
619	8099	15780
620	8117	15777
621	8132	15768
622	8145	15753
623	8186	15795
624	8204	15791
625	8215	15774
626	8239	15781
627	8257	15777
628	8275	15775
629	8291	15767
630	8311	15766
631	8324	15753
632	8337	15739
633	8354	15733
634	8374	15734
635	8390	15726
636	8428	15758
637	8447	15755
638	8460	15742
639	8486	15752
640	8504	15748
641	8522	15743
642	8538	15735
643	8554	15728
644	8577	15732
645	8594	15725
646	8614	15724
647	8634	15722
648	8680	15770
649	8709	15784
650	8731	15787
651	8757	15795
652	8781	15801
653	8806	15807
654	8828	15811
655	8849	15809
656	8865	15800
657	8887	15803
658	8927	15836
659	8944	15829
660	8961	15820
661	8983	15822
662	8999	15814
663	9013	15800
664	9027	15787
665	9046	15784
666	9069	15787
667	9089	15784
668	9103	15771
669	9121	15764
670	9137	15755
671	9168	15772
672	9188	15769
673	9206	15762
674	9226	15760
675	9243	15751
676	9265	15752
677	9281	15743
678	9305	15746
679	9324	15742
680	9343	15737
681	9360	15729
682	9377	15721
683	9413	15744
684	9435	15744
685	9455	15740
686	9467	15724
687	9485	15717
688	9504	15712
689	9520	15702
690	9535	15690
691	9545	15670
692	9561	15660
693	9579	15652
694	9592	15638
695	9617	15642
696	9652	15662
697	9675	15663
698	9690	15652
699	9703	15636
700	9722	15630
701	9739	15621
702	9756	15613
703	9780	15616
704	9800	15611
705	9819	15606
706	9837	15598
707	9855	15591
708	9901	15627
709	9920	15621
710	9942	15620
711	9965	15620
712	9994	15629
713	10013	15622
714	10036	15623
715	10054	15615
716	10065	15595
717	10084	15590
718	10124	15616
719	10146	15613
720	10166	15608
