iter	RMSE
478	0.09701340173
479	0.09679693589
480	0.09664151953
481	0.09643931256
482	0.0962321473
483	0.09603142903
484	0.09580447773
485	0.09565303138
486	0.09546510264
487	0.09524789555
488	0.09510162485
489	0.09494950335
490	0.09479211213
491	0.09467875648
492	0.09448944576
493	0.09431901977
494	0.09419938454
495	0.09404166637
496	0.09386089136
497	0.09368589851
498	0.09351841037
499	0.09331920796
500	0.09313834532
501	0.09289720449
502	0.09270829643
503	0.09254572794
504	0.09238303506
505	0.09215988281
506	0.09198765092
507	0.09184273865
508	0.09164854597
509	0.09148467957
510	0.09131078005
511	0.09117954266
512	0.09105366212
513	0.09093138873
514	0.09075640917
515	0.09053035297
516	0.09039095186
517	0.09025034438
518	0.09004435377
519	0.08988555391
520	0.0896476091
521	0.08950645957
522	0.08934927632
523	0.08920546293
524	0.08904273517
525	0.0888407534
526	0.08866044821
527	0.08857516985
528	0.08841866422
529	0.08832065966
530	0.08819239189
531	0.08802441976
532	0.08794305268
533	0.08778417595
534	0.08757079634
535	0.08744782177
536	0.08734629148
537	0.08714589007
538	0.08698424737
539	0.08685928692
540	0.08668486845
541	0.08655030304
542	0.08640655657
543	0.08634826889
544	0.08614054307
545	0.0860810873
546	0.08583737819
547	0.08573946176
548	0.08562933567
549	0.08552635095
550	0.08540745909
551	0.08517431742
552	0.08497761264
553	0.08481624553
554	0.08465530508
555	0.08453093501
556	0.08435506804
557	0.08419522967
558	0.08407729943
559	0.08390271717
560	0.0837899891
561	0.08367772452
562	0.0835432048
563	0.08341115807
564	0.08325618841
565	0.0830637586
566	0.0828966604
567	0.0827709766
568	0.08262480289
569	0.08250954183
570	0.08235805711
571	0.08216693444
572	0.08206643
573	0.08191598282
574	0.08181169319
575	0.08164944582
576	0.08153465773
577	0.081439064
578	0.08131155707
579	0.08121066389
580	0.08104001747
581	0.08092538932
582	0.08081010888
583	0.08066404991
584	0.08050021159
585	0.08039311735
586	0.08027760994
587	0.08012575925
588	0.08002758461
589	0.07989722877
590	0.07983910772
591	0.07968314547
592	0.07955182052
593	0.07944614803
594	0.07932198937
595	0.07922145358
596	0.0790389139
597	0.07890176211
598	0.07878894102
599	0.0786938265
600	0.07858977576
601	0.07849074596
602	0.07841047374
603	0.07831165546
604	0.07821349731
605	0.07804992007
606	0.0778353827
607	0.07773651775
608	0.07763438441
609	0.07752023476
610	0.07742867747
611	0.07732068202
612	0.07719563263
613	0.077086474
614	0.07699252992
615	0.0769087995
616	0.07678738088
617	0.07668885072
618	0.07656050089
619	0.07641069047
620	0.07627908761
621	0.07619749578
622	0.07613379925
623	0.07600721281
624	0.07591436517
625	0.07579379703
626	0.07567042881
627	0.07558941928
628	0.07544304523
629	0.07535462045
630	0.07524086556
631	0.07517917952
632	0.07509721864
633	0.07497193678
634	0.07487894271
635	0.07477580032
636	0.0746211668
637	0.07449701582
638	0.07439042386
639	0.07426431223
640	0.07416098875
641	0.07402157365
642	0.07385822494
643	0.07376337893
644	0.07365345182
645	0.07350610567
646	0.07339301112
647	0.0732725468
648	0.07315042715
649	0.07308047636
650	0.07292601137
651	0.07285106539
652	0.07271582708
653	0.07258830143
654	0.07247520309
655	0.0723523598
656	0.07225970856
657	0.07213939585
658	0.07200395439
659	0.07187197356
660	0.071719121
661	0.07163793207
662	0.07153524969
663	0.0714382858
664	0.07135129386
665	0.07125396174
666	0.07114194413
667	0.0709905263
668	0.07086016916
669	0.07069851445
670	0.07062424266
671	0.07053171525
672	0.07042784606
673	0.07031536666
674	0.0702439659
675	0.07010636727
676	0.0699716458
677	0.06987201209
678	0.06978364345
679	0.06966930476
680	0.0695721809
681	0.06949332383
682	0.06934879673
683	0.06925995173
684	0.06917490699
685	0.06904646734
686	0.06897581283
687	0.06889877711
688	0.06879678361
689	0.06869925049
690	0.06861164266
691	0.06852661009
692	0.06843775681
693	0.06833453989
694	0.0682379819
695	0.06813957633
696	0.06804881953
697	0.0679541674
698	0.0678119972
699	0.06774756048
700	0.06763847987
701	0.06755135148
702	0.06744327842
703	0.06738530463
704	0.06727392599
705	0.06719780284
706	0.06711464349
707	0.06704369663
708	0.06695284948
709	0.06688600234
710	0.06679326168
711	0.06668483682
712	0.06656648161
713	0.06646763834
714	0.06635685215
715	0.06628370445
716	0.06620502641
717	0.06612099318
718	0.06604503463
719	0.06599477736
720	0.06588841388
721	0.06582508655
722	0.06574211298
723	0.06565227116
724	0.06558057848
725	0.06551283614
726	0.06544766604
727	0.06536310395
728	0.06527112284
729	0.06519183115
730	0.06512907041
731	0.06505884779
732	0.06498442347
733	0.06488561504
734	0.06482946797
735	0.06474567076
736	0.06466255145
737	0.06459340608
738	0.06450153815
739	0.06442158208
740	0.06433196199
741	0.06424695348
742	0.06414378688
743	0.06400362119
744	0.06390609015
745	0.06380313641
746	0.06372476088
747	0.06361288113
748	0.0635207835
749	0.06343920555
750	0.06335873052
751	0.06327353869
752	0.06320577623
753	0.06314783551
754	0.06305502237
755	0.06295208381
756	0.06289887034
757	0.06284509462
758	0.06278859648
759	0.06274323142
760	0.06268857697
761	0.06257910136
762	0.06253062435
763	0.06246130882
764	0.06238996011
765	0.06231152349
766	0.06221001843
767	0.06206854548
768	0.06201343474
769	0.06189476581
770	0.06181585148
771	0.06173507862
772	0.06163122579
773	0.06153381856
774	0.06143606987
775	0.0613014594
776	0.06125786337
777	0.06118282747
778	0.06105951077
779	0.06097347411
780	0.06083640115
781	0.06076504952
782	0.06068672003
783	0.06058418348
784	0.06052355719
785	0.06040616945
786	0.06029207262
787	0.06024963063
788	0.06020374583
789	0.06014730105
790	0.06008675938
791	0.06002423856
792	0.05996472761
793	0.05988185416
794	0.05980489578
795	0.05973229421
796	0.0596560269
797	0.05956440489
798	0.05950444981
799	0.05941217942
800	0.05932404953
801	0.05927464131
802	0.05919284439
803	0.05911450706
804	0.05902166012
805	0.05896816078
806	0.05892017578
807	0.05880964906
808	0.05868371936
809	0.05862905028
810	0.05853014314
811	0.05846312327
812	0.05837889263
813	0.058310977
814	0.05823577353
815	0.05817661851
816	0.05809737588
817	0.05803111464
818	0.05794272053
819	0.05790042328
820	0.05783276719
821	0.05776447313
822	0.05768509744
823	0.05761468696
824	0.0575425717
825	0.05746421892
826	0.057399715
827	0.05730724352
828	0.05720850089
829	0.05711711938
830	0.05699144795
831	0.05691164639
832	0.05681835681
833	0.05673559202
834	0.05662923915
835	0.05654612053
836	0.05644783996
837	0.05640223335
838	0.05634776941
839	0.0562902187
840	0.0562484026
841	0.0561918806
842	0.05610657805
843	0.05602641134
844	0.05597321729
845	0.05591126435
846	0.05586539101
847	0.05578928829
848	0.05574327815
849	0.05567989869
850	0.05558179701
851	0.05552662975
852	0.05547231355
853	0.05539896334
854	0.05534826258
855	0.05526656872
856	0.05520439305
857	0.05512490001
858	0.05505121461
859	0.05497547512
860	0.05489417613
861	0.0548358892
862	0.05477683528
863	0.05471756684
864	0.05461654336
865	0.05455028442
866	0.05450113703
867	0.05445604079
868	0.05437715141
869	0.05431704936
870	0.05423315997
871	0.05418504178
872	0.0540953487
873	0.05401623199
874	0.05395717154
875	0.05387378867
876	0.05377321768
877	0.05373162071
878	0.05368603024
879	0.05363538317
880	0.05355937983
881	0.05352073393
882	0.05346224975
883	0.05333316726
884	0.05326487139
885	0.05319137198
886	0.0531563318
887	0.05309421461
888	0.05302234907
889	0.05296087926
890	0.05291667636
891	0.05287458496
892	0.05282417501
893	0.05274565277
894	0.05266643511
895	0.05258982295
896	0.0525157491
897	0.05247363559
898	0.05240458433
899	0.05232779381
900	0.0522515292
901	0.05217189505
902	0.05209747926
903	0.05203768586
904	0.05195918382
905	0.05187217255
906	0.05176708004
907	0.05167493458
908	0.05161236227
909	0.0515483711
910	0.05148466782
911	0.05144082781
912	0.05137239964
913	0.05130743624
914	0.05125330966
915	0.05119594785
916	0.05111938717
917	0.05107230332
918	0.05101113701
919	0.0509340102
920	0.05090852468
921	0.05082758053
922	0.05077580642
923	0.05071896643
924	0.05065888794
925	0.050595001
926	0.05051252755
927	0.05045294617
928	0.05036965048
929	0.05032079613
930	0.05028127869
931	0.05020805187
932	0.0501554079
933	0.05010923519
934	0.04999807008
935	0.04991918701
936	0.04985376552
937	0.0497821977
938	0.04971302893
939	0.04967162211
940	0.0496289824
941	0.04958123259
942	0.04952058947
943	0.04948999421
944	0.04945512301
945	0.04937327425
946	0.0493370722
947	0.04925130601
948	0.04920948974
949	0.04915749773
950	0.04908311419
951	0.04903196043
952	0.04897906862
953	0.04888978233
954	0.04885346278
955	0.04881657161
956	0.04876804838
957	0.04872074834
958	0.04868336993
959	0.04862144397
960	0.0485709617
961	0.04850550113
962	0.04843510224
963	0.04837610412
964	0.04831766281
965	0.048280534
966	0.0481942628
967	0.04814460697
968	0.04809284066
969	0.04805191528
970	0.04798580553
971	0.04793661069
972	0.04788771537
973	0.0478186452
974	0.04775123934
975	0.04771916491
976	0.04767651006
977	0.0476243245
978	0.0475525277
979	0.04749697393
980	0.04745876366
981	0.0473799461
982	0.04733856824
983	0.04730028669
984	0.04726308339
985	0.04721856041
986	0.04716244478
987	0.04711662257
988	0.04707026205
989	0.04703550907
990	0.04696666256
991	0.04691185764
992	0.04684361694
993	0.04678177519
994	0.04674105506
995	0.04669346633
996	0.04667353545
997	0.0466367155
998	0.04658078811
999	0.0465467678
1000	0.04644749868
1001	0.04635712755
1002	0.04632051105
1003	0.04626257146
1004	0.046210346
1005	0.04616282463
1006	0.0461106392
1007	0.04606834108
1008	0.04601707344
1009	0.04594385487
1010	0.0458348521
1011	0.04573779149
1012	0.04569139517
1013	0.04562641859
1014	0.04560453349
1015	0.04555799958
1016	0.04551075325
1017	0.04547177127
1018	0.04544404326
1019	0.04541030464
1020	0.04534778112
1021	0.04530958147
1022	0.04528154218
1023	0.04524231718
1024	0.04519882125
1025	0.04512853499
1026	0.04507410078
1027	0.0449894507
1028	0.04493468895
1029	0.04487298261
1030	0.04483676341
1031	0.04481127699
1032	0.04476770644
1033	0.04471298536
1034	0.04466807604
1035	0.04462266896
1036	0.04458689609
1037	0.04452442748
1038	0.04446100921
1039	0.04437073718
1040	0.04431654427
1041	0.04426957406
1042	0.04421455022
1043	0.04414777425
1044	0.04409412445
1045	0.04403380307
1046	0.04395164083
1047	0.04391429046
1048	0.04385802541
1049	0.04384754672
1050	0.04379823279
1051	0.04372893122
1052	0.0436934976
1053	0.04364290364
1054	0.04362416946
1055	0.04356792182
1056	0.04351091782
1057	0.04345837988
1058	0.04341763134
1059	0.04338678699
1060	0.04332747623
1061	0.04327752245
1062	0.04324281876
1063	0.04318306039
1064	0.04315474786
1065	0.04306430857
1066	0.04300582916
1067	0.04295431229
1068	0.04288399903
1069	0.04282840125
1070	0.04278767457
1071	0.04274681516
1072	0.04268778652
1073	0.04261169806
1074	0.04257879268
1075	0.04253505882
1076	0.04246971938
1077	0.04242070846
1078	0.04238881288
1079	0.04233369223
1080	0.04229245375
1081	0.04224062652
1082	0.04220559741
1083	0.04217157037
1084	0.04207614825
1085	0.0420425933
1086	0.04200525471
1087	0.04197907752
1088	0.04193904701
1089	0.04187919273
1090	0.04185516396
1091	0.0417800743
1092	0.04174308996
1093	0.04168372119
1094	0.04164664593
1095	0.04159753382
1096	0.04152449147
1097	0.04149763357
1098	0.04144010822
1099	0.0413951199
1100	0.04134768737
1101	0.04131665689
1102	0.04126912551
1103	0.04122069695
1104	0.0411741932
1105	0.04112761385
1106	0.04107611442
1107	0.04104327895
1108	0.04100688784
1109	0.04097677957
1110	0.04092905694
1111	0.0408952045
1112	0.04082491277
1113	0.04075861313
1114	0.04070605587
1115	0.04067000371
1116	0.04063480313
1117	0.04058164617
1118	0.04053695506
1119	0.04046678184
1120	0.04043131761
1121	0.04037826165
1122	0.04034100561
1123	0.040272909
1124	0.04024081721
1125	0.04019490951
1126	0.0401417391
1127	0.04010033253
1128	0.04004886084
1129	0.04001559876
1130	0.03998240751
1131	0.03994867095
1132	0.03990583988
1133	0.039855973
1134	0.03979415768
1135	0.03974233578
1136	0.03968006001
1137	0.03961894893
1138	0.039573991
1139	0.03952907893
1140	0.03949455107
1141	0.0394608308
1142	0.03941995524
1143	0.03938403133
1144	0.0393450106
1145	0.03930103527
1146	0.03926774203
1147	0.03921313999
1148	0.03918392186
1149	0.03915100644
1150	0.03909801378
1151	0.03904806074
1152	0.0390129967
1153	0.0389803447
1154	0.03892336612
1155	0.03889431669
1156	0.0388573217
1157	0.03881266713
1158	0.03878672542
1159	0.03873839924
1160	0.03869720653
1161	0.03865798977
1162	0.03860506388
1163	0.03857046527
1164	0.03852315055
1165	0.0384719809
1166	0.0384395579
1167	0.03838732288
1168	0.03835943799
1169	0.03832676123
1170	0.03829341762
1171	0.03824182135
1172	0.03819439553
1173	0.03815602157
1174	0.03812842191
1175	0.0381072744
1176	0.03807764857
1177	0.03803881201
1178	0.03800628839
1179	0.03795567078
1180	0.0379308281
1181	0.03791040286
1182	0.03789018831
1183	0.03784092948
1184	0.03781632344
1185	0.03778406334
1186	0.03772624086
1187	0.0377011573
1188	0.03767712513
1189	0.03765238993
1190	0.03761663041
1191	0.03755936858
1192	0.03752157505
1193	0.03750004457
1194	0.03745876331
1195	0.03742240854
1196	0.03739794354
1197	0.03733395768
1198	0.03729683678
1199	0.03726172657
1200	0.03721286439
1201	0.03718756218
1202	0.03714845776
1203	0.03712546542
1204	0.03708635021
1205	0.03706437975
1206	0.03704327552
1207	0.03702173019
1208	0.03699340407
1209	0.03693919936
1210	0.0369108235
1211	0.03688127607
1212	0.03683966223
1213	0.03679043041
1214	0.03674632928
1215	0.03671218793
1216	0.03665589447
1217	0.03661692633
1218	0.03659566572
1219	0.03655682617
1220	0.03653476439
1221	0.03650685034
1222	0.03647502677
1223	0.03641939437
1224	0.03638572872
1225	0.03635447285
1226	0.03633390751
1227	0.03627986869
1228	0.03624297328
1229	0.03621594147
1230	0.03617904328
1231	0.03615817559
1232	0.03612766802
1233	0.03609137181
1234	0.03606087566
1235	0.03601831778
1236	0.03596262527
1237	0.03593257132
1238	0.03588745125
1239	0.0358534454
1240	0.03582328806
1241	0.03579149497
1242	0.03575434044
1243	0.0357089859
1244	0.03567580982
1245	0.03564383058
1246	0.03560631739
1247	0.03559080726
1248	0.03557194374
1249	0.03553669503
1250	0.03550835615
1251	0.03548034168
1252	0.03544701658
1253	0.03541146033
1254	0.0353828636
1255	0.03536367602
1256	0.03534187372
1257	0.03528062405
1258	0.03524224153
1259	0.0351968082
1260	0.03516831624
1261	0.03514715713
1262	0.03509002491
1263	0.03505651515
1264	0.0350253372
1265	0.03496718876
1266	0.03493312087
1267	0.03487337876
1268	0.0348460313
1269	0.03481653101
1270	0.03478354838
1271	0.03475499087
1272	0.03472544315
1273	0.03470937236
1274	0.03465857266
1275	0.03463466584
1276	0.03461872533
1277	0.0345916425
1278	0.03457271845
1279	0.03452650717
1280	0.03450759599
1281	0.03446914673
1282	0.03444635715
1283	0.0344253125
1284	0.03439459466
1285	0.03437477213
1286	0.03434670372
1287	0.03430576924
1288	0.03425214907
1289	0.03421849055
1290	0.03418177124
1291	0.03413825945
1292	0.03411402577
1293	0.03409612093
1294	0.03402530954
1295	0.03396489753
1296	0.03390010735
1297	0.03385860895
1298	0.03383090291
1299	0.03377698461
1300	0.03374064065
1301	0.03368263072
1302	0.03363568589
1303	0.03360896883
1304	0.03356512004
1305	0.03353384513
1306	0.03351172999
1307	0.03345679865
1308	0.033400268
1309	0.03337868135
1310	0.03335158214
1311	0.03331359295
1312	0.03327335778
1313	0.03321695998
1314	0.03317495279
1315	0.03311351709
1316	0.03308164786
1317	0.03306506847
1318	0.03303918185
1319	0.03301904853
1320	0.03296154023
1321	0.03292817369
1322	0.0328858909
1323	0.03286973074
1324	0.03284339346
1325	0.03281744636
1326	0.03275450095
1327	0.03272895662
1328	0.0327100388
1329	0.03268878636
1330	0.03265874469
1331	0.03262222267
1332	0.03255379859
1333	0.0325313771
1334	0.03250939915
1335	0.03247846273
1336	0.03244035099
1337	0.03238825734
1338	0.03236466026
1339	0.03232870017
1340	0.03228029817
1341	0.03224881277
1342	0.03223461733
1343	0.0322099067
1344	0.03217840623
1345	0.03215332157
1346	0.03212019949
1347	0.03207516693
1348	0.03205732458
1349	0.0320448979
1350	0.03200861707
1351	0.03196876859
1352	0.03195123929
1353	0.03190646063
1354	0.03187074295
1355	0.03185634308
1356	0.0318382599
1357	0.03181277391
1358	0.0317852743
1359	0.03174944981
1360	0.03172837754
1361	0.03168686998
1362	0.03166194014
1363	0.03163026418
1364	0.03161816293
1365	0.03158142144
1366	0.03156008607
1367	0.03152933157
1368	0.03149353695
1369	0.03146840298
1370	0.03142311887
1371	0.03139445816
1372	0.03135215575
1373	0.03130141296
1374	0.03125807611
1375	0.03122685639
1376	0.03120146439
1377	0.03116800264
1378	0.03113867899
1379	0.03110397723
1380	0.03107970939
1381	0.03105200941
1382	0.03100092138
1383	0.03097678084
1384	0.03094732951
1385	0.03092223779
1386	0.03088218473
1387	0.03086546323
1388	0.03084633258
1389	0.03081396573
1390	0.03078742335
1391	0.03075997774
1392	0.03073299326
1393	0.03071400927
1394	0.03067832149
1395	0.03062458969
1396	0.03059410485
1397	0.03056765696
1398	0.03054308258
1399	0.03049933688
1400	0.03045392904
1401	0.03043739156
1402	0.03041650918
1403	0.03038981742
1404	0.03035524682
1405	0.03031855705
1406	0.03028943601
1407	0.0302539978
1408	0.0302224958
1409	0.03017853685
1410	0.03015142045
1411	0.03012765607
1412	0.03009131037
1413	0.03006603076
1414	0.03004707509
1415	0.02999310348
1416	0.02996231034
1417	0.02990743442
1418	0.02988357851
1419	0.02984760669
1420	0.02983139527
1421	0.02981542224
1422	0.02977368187
1423	0.02975062581
1424	0.02972027607
1425	0.02968937126
1426	0.02966136493
1427	0.02963216831
1428	0.02960497765
1429	0.02959019238
1430	0.02956829134
1431	0.0295437882
1432	0.02952611398
1433	0.02949839277
1434	0.02945129313
1435	0.02944080533
1436	0.02942984507
1437	0.02940566482
1438	0.02936832792
1439	0.02933577387
1440	0.02931512876
1441	0.02928696911
1442	0.02925468708
1443	0.02922161771
1444	0.02920213584
1445	0.02918207631
1446	0.02916019956
1447	0.02913444934
1448	0.02911576643
1449	0.02908366659
1450	0.02906195752
1451	0.02903033526
1452	0.028999625
1453	0.0289826534
1454	0.02894856468
1455	0.02892287661
1456	0.02887290967
1457	0.02884147361
1458	0.02882924051
1459	0.02881257883
1460	0.0287876875
1461	0.02875883708
1462	0.02873280347
1463	0.02868754033
1464	0.02864995453
1465	0.02862685094
1466	0.02860319291
1467	0.02858105103
1468	0.02855367404
1469	0.02855087798
1470	0.02851870065
1471	0.02849843822
1472	0.02848292284
1473	0.0284616279
1474	0.02844667284
1475	0.02843021074
1476	0.02840292702
1477	0.02837197384
1478	0.0283567159
1479	0.028343728
1480	0.0283351988
1481	0.02829754139
1482	0.02827765575
1483	0.02823452379
1484	0.02821512805
1485	0.02818218196
1486	0.02816248229
1487	0.02814330336
1488	0.0281005187
1489	0.02806451536
1490	0.02804136711
1491	0.02801849389
1492	0.02799821481
1493	0.02798306819
1494	0.02794855504
1495	0.02792198657
1496	0.0278867551
1497	0.02785275169
1498	0.02783014889
1499	0.02780885527
1500	0.02776791364
1501	0.02774596562
1502	0.02772022976
1503	0.02769348528
1504	0.027659023
1505	0.02763671701
1506	0.02761555949
1507	0.02758998834
1508	0.02755070225
1509	0.02752909852
